model,k,N,y1,q1,y2,q2
global,0.0,-1.109302532255572,1.0,0.0,0.3664428626526041,0.4323282609807829
global,0.0,-1.107692514066522,1.0,0.0,0.3671380186842457,0.4312102745074205
global,0.0,-1.1060824958774718,1.0,0.0,0.36783137679304745,0.4300948406496202
global,0.0,-1.1044724776884216,1.0,0.0,0.368522941083739,0.4289819531642489
global,0.0,-1.1028624594993715,1.0,0.0,0.3692127156510114,0.42787160582445777
global,0.0,-1.1012524413103213,1.0,0.0,0.36990070457954344,0.42676379241965195
global,0.0,-1.0996424231212711,1.0,0.0,0.37058691194402793,0.4256585067554626
global,0.0,-1.098032404932221,1.0,0.0,0.3712713418091974,0.4245557426537155
global,0.0,-1.0964223867431708,1.0,0.0,0.37195399822985087,0.42345549395240356
global,0.0,-1.0948123685541207,1.0,0.0,0.37263488525087896,0.4223577545056571
global,0.0,-1.0932023503650705,1.0,0.0,0.37331400690729033,0.421262518183715
global,0.0,-1.0915923321760204,1.0,0.0,0.37399136722423804,0.42016977887289503
global,0.0,-1.0899823139869702,1.0,0.0,0.37466697021704454,0.4190795304755661
global,0.0,-1.08837229579792,1.0,0.0,0.37534081989122786,0.41799176691011936
global,0.0,-1.0867622776088697,1.0,0.0,0.37601292024252764,0.4169064821109392
global,0.0,-1.0851522594198195,1.0,0.0,0.3766832752569303,0.41582367002837545
global,0.0,-1.0835422412307694,1.0,0.0,0.37735188891069527,0.4147433246287136
global,0.0,-1.0819322230417192,1.0,0.0,0.37801876517038047,0.41366543989414845
global,0.0,-1.080322204852669,1.0,0.0,0.37868390799286783,0.4125900098227537
global,0.0,-1.0787121866636187,1.0,0.0,0.37934732132538856,0.4115170284284564
global,0.0,-1.0771021684745685,1.0,0.0,0.38000900910554913,0.4104464897410066
global,0.0,-1.0754921502855184,1.0,0.0,0.38066897526135646,0.40937838780595137
global,0.0,-1.0738821320964682,1.0,0.0,0.38132722371124345,0.4083127166846053
global,0.0,-1.072272113907418,1.0,0.0,0.3819837583640944,0.4072494704540237
global,0.0,-1.070662095718368,1.0,0.0,0.3826385831192698,0.4061886432069758
global,0.0,-1.0690520775293177,1.0,0.0,0.3832917018666324,0.405130229051915
global,0.0,-1.0674420593402676,1.0,0.0,0.3839431184865719,0.4040742221129542
global,0.0,-1.0658320411512174,1.0,0.0,0.3845928368500306,0.4030206165298356
global,0.0,-1.0642220229621673,1.0,0.0,0.3852408608185277,0.4019694064579062
global,0.0,-1.0626120047731171,1.0,0.0,0.38588719424418527,0.40092058606808917
global,0.0,-1.061001986584067,1.0,0.0,0.3865318409697531,0.3998741495468565
global,0.0,-1.0593919683950168,1.0,0.0,0.3871748048286334,0.39883009109620304
global,0.0,-1.0577819502059667,1.0,0.0,0.38781608964490605,0.39778840493361933
global,0.0,-1.0561719320169165,1.0,0.0,0.38845569923335327,0.3967490852920642
global,0.0,-1.0545619138278661,1.0,0.0,0.389093637399485,0.3957121264199398
global,0.0,-1.052951895638816,1.0,0.0,0.3897299079395629,0.39467752258106303
global,0.0,-1.0513418774497658,1.0,0.0,0.39036451464062616,0.39364526805463995
global,0.0,-1.0497318592607157,1.0,0.0,0.3909974612805156,0.3926153571352394
global,0.0,-1.0481218410716655,1.0,0.0,0.3916287516278984,0.3915877841327674
global,0.0,-1.0465118228826151,1.0,0.0,0.3922583894422934,0.39056254337243823
global,0.0,-1.044901804693565,1.0,0.0,0.3928863784740943,0.389539629194753
global,0.0,-1.0432917865045148,1.0,0.0,0.3935127224645962,0.38851903595546833
global,0.0,-1.0416817683154647,1.0,0.0,0.39413742514601857,0.387500758025574
global,0.0,-1.0400717501264145,1.0,0.0,0.3947604902415304,0.3864847897912664
global,0.0,-1.0384617319373644,1.0,0.0,0.3953819214652746,0.38547112565392183
global,0.0,-1.0368517137483142,1.0,0.0,0.3960017225223926,0.3844597600300714
global,0.0,-1.035241695559264,1.0,0.0,0.3966198971090481,0.3834506873513755
global,0.0,-1.0336316773702139,1.0,0.0,0.39723644891245213,0.3824439020645979
global,0.0,-1.0320216591811637,1.0,0.0,0.3978513816108871,0.38143939863158066
global,0.0,-1.0304116409921136,1.0,0.0,0.3984646988737309,0.3804371715292186
global,0.0,-1.0288016228030634,1.0,0.0,0.3990764043614812,0.3794372152494344
global,0.0,-1.0271916046140133,1.0,0.0,0.39968650172577946,0.3784395242991529
global,0.0,-1.025581586424963,1.0,0.0,0.40029499460943574,0.3774440932002755
global,0.0,-1.023971568235913,1.0,0.0,0.40090188664645193,0.3764509164896569
global,0.0,-1.0223615500468628,1.0,0.0,0.40150718146204617,0.37545998871907865
global,0.0,-1.0207515318578124,1.0,0.0,0.4021108826726771,0.3744713044552244
global,0.0,-1.0191415136687623,1.0,0.0,0.40271299388606735,0.3734848582796555
global,0.0,-1.0175314954797121,1.0,0.0,0.403313518701228,0.3725006447887865
global,0.0,-1.015921477290662,1.0,0.0,0.4039124607084819,0.3715186585938598
global,0.0,-1.0143114591016118,1.0,0.0,0.404509823489488,0.3705388943209221
global,0.0,-1.0127014409125614,1.0,0.0,0.405105610617265,0.36956134661079826
global,0.0,-1.0110914227235113,1.0,0.0,0.40569982565621493,0.36858601011906944
global,0.0,-1.0094814045344611,1.0,0.0,0.40629247216214737,0.3676128795160459
global,0.0,-1.007871386345411,1.0,0.0,0.4068835536823025,0.36664194948674506
global,0.0,-1.0062613681563608,1.0,0.0,0.4074730737553754,0.36567321473086595
global,0.0,-1.0046513499673106,1.0,0.0,0.40806103591153925,0.36470666996276535
global,0.0,-1.0030413317782605,1.0,0.0,0.40864744367246897,0.3637423099114349
global,0.0,-1.0014313135892103,1.0,0.0,0.4092323005513651,0.36278012932047476
global,0.0,-0.9998212954001602,1.0,0.0,0.4098156100529765,0.3618201229480729
global,0.0,-0.99821127721111,1.0,0.0,0.41039737567362483,0.36086228556697825
global,0.0,-0.9966012590220598,1.0,0.0,0.4109776009012273,0.35990661196447865
global,0.0,-0.9949912408330096,1.0,0.0,0.4115562892153202,0.35895309694237687
global,0.0,-0.9933812226439594,1.0,0.0,0.4121334440870825,0.3580017353169667
global,0.0,-0.9917712044549093,1.0,0.0,0.4127090689793588,0.35705252191901005
global,0.0,-0.9901611862658591,1.0,0.0,0.4132831673466827,0.3561054515937126
global,0.0,-0.9885511680768089,1.0,0.0,0.4138557426353001,0.3551605192007012
global,0.0,-0.9869411498877587,1.0,0.0,0.4144267982831927,0.35421771961399995
global,0.0,-0.9853311316987086,1.0,0.0,0.4149963377201004,0.35327704772200735
global,0.0,-0.9837211135096584,1.0,0.0,0.41556436436754524,0.3523384984274729
global,0.0,-0.9821110953206083,1.0,0.0,0.41613088163885414,0.3514020666474733
global,0.0,-0.980501077131558,1.0,0.0,0.41669589293918163,0.35046774731339153
global,0.0,-0.9788910589425078,1.0,0.0,0.4172594016655335,0.34953553537089077
global,0.0,-0.9772810407534577,1.0,0.0,0.4178214112067891,0.348605425779894
global,0.0,-0.9756710225644075,1.0,0.0,0.4183819249437251,0.34767741351455955
global,0.0,-0.9740610043753574,1.0,0.0,0.4189409462490375,0.34675149356325935
global,0.0,-0.9724509861863071,1.0,0.0,0.41949847848736516,0.34582766092855516
global,0.0,-0.9708409679972569,1.0,0.0,0.42005452501531215,0.34490591062717685
global,0.0,-0.9692309498082068,1.0,0.0,0.420609089181471,0.34398623768999875
global,0.0,-0.9676209316191566,1.0,0.0,0.42116217432644504,0.3430686371620179
global,0.0,-0.9660109134301065,1.0,0.0,0.42171378378287155,0.34215310410233096
global,0.0,-0.9644008952410562,1.0,0.0,0.422263920875444,0.341239633584112
global,0.0,-0.9627908770520061,1.0,0.0,0.422812588920935,0.34032822069458996
global,0.0,-0.9611808588629559,1.0,0.0,0.42335979122821865,0.3394188605350261
global,0.0,-0.9595708406739057,1.0,0.0,0.42390553109829354,0.3385115482206923
global,0.0,-0.9579608224848556,1.0,0.0,0.4244498118243048,0.33760627888084793
global,0.0,-0.9563508042958053,1.0,0.0,0.4249926366915669,0.3367030476587185
global,0.0,-0.9547407861067552,1.0,0.0,0.4255340089775861,0.33580184971147264
global,0.0,-0.953130767917705,1.0,0.0,0.4260739319520826,0.3349026802102009
global,0.0,-0.9515207497286549,1.0,0.0,0.42661240887701357,0.3340055343398928
global,0.0,-0.9499107315396047,1.0,0.0,0.4271494430065946,0.3331104072994155
global,0.0,-0.9483007133505544,1.0,0.0,0.427685037587323,0.3322172943014909
global,0.0,-0.9466906951615043,1.0,0.0,0.4282191958579992,0.33132619057267537
global,0.0,-0.9450806769724541,1.0,0.0,0.4287519210497498,0.3304370913533361
global,0.0,-0.943470658783404,1.0,0.0,0.42928321638604905,0.3295499918976305
global,0.0,-0.9418606405943538,1.0,0.0,0.4298130850827416,0.3286648874734837
global,0.0,-0.9402506224053035,1.0,0.0,0.4303415303480645,0.3277817733625672
global,0.0,-0.9386406042162534,1.0,0.0,0.43086855538266905,0.3269006448602771
global,0.0,-0.9370305860272032,1.0,0.0,0.43139416337964326,0.32602149727571195
global,0.0,-0.9354205678381531,1.0,0.0,0.4319183575245337,0.3251443259316523
global,0.0,-0.9338105496491029,1.0,0.0,0.43244114099536746,0.3242691261645379
global,0.0,-0.9322005314600527,1.0,0.0,0.43296251696267424,0.3233958933244468
global,0.0,-0.9305905132710025,1.0,0.0,0.43348248858950816,0.32252462277507393
global,0.0,-0.9289804950819524,1.0,0.0,0.43400105903146985,0.3216553098937093
global,0.0,-0.9273704768929022,1.0,0.0,0.43451823143672824,0.3207879500712166
global,0.0,-0.925760458703852,1.0,0.0,0.4350340089460423,0.3199225387120122
global,0.0,-0.9241504405148018,1.0,0.0,0.43554839469278295,0.3190590712340434
global,0.0,-0.9225404223257516,1.0,0.0,0.43606139180295483,0.3181975430687675
global,0.0,-0.9209304041367015,1.0,0.0,0.436573003395218,0.31733794966113
global,0.0,-0.9193203859476513,1.0,0.0,0.43708323258090953,0.31648028646954385
global,0.0,-0.9177103677586012,1.0,0.0,0.4375920824640655,0.31562454896586795
global,0.0,-0.9161003495695509,1.0,0.0,0.43809955614144225,0.31477073263538635
global,0.0,-0.9144903313805007,1.0,0.0,0.4386056567025381,0.3139188329767865
global,0.0,-0.9128803131914506,1.0,0.0,0.43911038722961504,0.31306884550213854
global,0.0,-0.9112702950024004,1.0,0.0,0.43961375079772014,0.3122207657368742
global,0.0,-0.9096602768133503,1.0,0.0,0.44011575047470725,0.31137458921976524
global,0.0,-0.9080502586243,1.0,0.0,0.440616389321258,0.31053031150290333
global,0.0,-0.9064402404352498,1.0,0.0,0.4411156703909036,0.3096879281516783
global,0.0,-0.9048302222461997,1.0,0.0,0.4416135967300462,0.3088474347447574
global,0.0,-0.9032202040571495,1.0,0.0,0.44211017137798025,0.3080088268740641
global,0.0,-0.9016101858680994,1.0,0.0,0.44260539736691373,0.30717210014475776
global,0.0,-0.9000001676790491,1.0,0.0,0.4430992777219894,0.30633725017521185
global,0.0,-0.898390149489999,1.0,0.0,0.4435918154613062,0.3055042725969937
global,0.0,-0.8967801313009488,1.0,0.0,0.4440830135959406,0.30467316305484327
global,0.0,-0.8951701131118986,1.0,0.0,0.44457287512996724,0.3038439172066527
global,0.0,-0.8935600949228485,1.0,0.0,0.44506140306048075,0.3030165307234449
global,0.0,-0.8919500767337982,1.0,0.0,0.4455486003776166,0.302190999289353
global,0.0,-0.8903400585447481,1.0,0.0,0.44603447006457186,0.30136731860159993
global,0.0,-0.8887300403556979,1.0,0.0,0.4465190150976269,0.30054548437047673
global,0.0,-0.8871200221666478,1.0,0.0,0.4470022384461661,0.2997254923193224
global,0.0,-0.8855100039775976,1.0,0.0,0.44748414307269857,0.29890733818450316
global,0.0,-0.8838999857885473,1.0,0.0,0.44796473193287956,0.29809101771539115
global,0.0,-0.8822899675994972,1.0,0.0,0.448444007975531,0.2972765266743446
global,0.0,-0.880679949410447,1.0,0.0,0.4489219741426628,0.2964638608366863
global,0.0,-0.8790699312213969,1.0,0.0,0.4493986333694935,0.29565301599068283
global,0.0,-0.8774599130323467,1.0,0.0,0.4498739885844708,0.29484398793752453
global,0.0,-0.8758498948432965,1.0,0.0,0.45034804270929296,0.29403677249130383
global,0.0,-0.8742398766542463,1.0,0.0,0.450820798658929,0.2932313654789958
global,0.0,-0.8726298584651961,1.0,0.0,0.4512922593416397,0.292427762740436
global,0.0,-0.871019840276146,1.0,0.0,0.45176242765899827,0.2916259601283011
global,0.0,-0.8694098220870958,1.0,0.0,0.4522313065059109,0.2908259535080871
global,0.0,-0.8677998038980456,1.0,0.0,0.4526988987706377,0.2900277387580893
global,0.0,-0.8661897857089954,1.0,0.0,0.4531652073348127,0.2892313117693815
global,0.0,-0.8645797675199453,1.0,0.0,0.45363023507346506,0.288436668445795
global,0.0,-0.8629697493308951,1.0,0.0,0.454093984855039,0.2876438047038985
global,0.0,-0.8613597311418449,1.0,0.0,0.4545564595414149,0.2868527164729765
global,0.0,-0.8597497129527947,1.0,0.0,0.45501766198792915,0.2860633996950093
global,0.0,-0.8581396947637445,1.0,0.0,0.455477595043395,0.2852758503246524
global,0.0,-0.8565296765746944,1.0,0.0,0.455936261550123,0.2844900643292148
global,0.0,-0.8549196583856442,1.0,0.0,0.45639366434394074,0.2837060376886398
global,0.0,-0.853309640196594,1.0,0.0,0.45684980625421395,0.28292376639548256
global,0.0,-0.8516996220075438,1.0,0.0,0.4573046901038663,0.2821432464548907
global,0.0,-0.8500896038184936,1.0,0.0,0.45775831870939987,0.28136447388458313
global,0.0,-0.8484795856294435,1.0,0.0,0.4582106948809151,0.28058744471482916
global,0.0,-0.8468695674403933,1.0,0.0,0.4586618214221314,0.27981215498842765
global,0.0,-0.8452595492513432,1.0,0.0,0.45911170113040706,0.2790386007606866
global,0.0,-0.8436495310622929,1.0,0.0,0.4595603367967594,0.2782667780994015
global,0.0,-0.8420395128732427,1.0,0.0,0.46000773120588456,0.2774966830848361
global,0.0,-0.8404294946841926,1.0,0.0,0.4604538871361784,0.2767283118096999
global,0.0,-0.8388194764951424,1.0,0.0,0.4608988073597555,0.27596166037912834
global,0.0,-0.8372094583060923,1.0,0.0,0.46134249464246996,0.2751967249106615
global,0.0,-0.835599440117042,1.0,0.0,0.4617849517439348,0.2744335015342231
global,0.0,-0.8339894219279919,1.0,0.0,0.4622261814175422,0.2736719863921002
global,0.0,-0.8323794037389417,1.0,0.0,0.4626661864104831,0.2729121756389215
global,0.0,-0.8307693855498915,1.0,0.0,0.46310496946376767,0.2721540654416372
global,0.0,-0.8291593673608414,1.0,0.0,0.4635425333122444,0.271397651979497
global,0.0,-0.8275493491717911,1.0,0.0,0.46397888068462,0.2706429314440301
global,0.0,-0.825939330982741,1.0,0.0,0.46441401430347984,0.26988990003902363
global,0.0,-0.8243293127936908,1.0,0.0,0.4648479368853068,0.26913855398050185
global,0.0,-0.8227192946046407,1.0,0.0,0.46528065114050143,0.26838888949670464
global,0.0,-0.8211092764155905,1.0,0.0,0.4657121597734016,0.2676409028280668
global,0.0,-0.8194992582265402,1.0,0.0,0.46614246548230176,0.2668945902271968
global,0.0,-0.8178892400374901,1.0,0.0,0.46657157095947305,0.2661499479588556
global,0.0,-0.8162792218484399,1.0,0.0,0.46699947889118243,0.2654069722999352
global,0.0,-0.8146692036593898,1.0,0.0,0.46742619195771234,0.264665659539438
global,0.0,-0.8130591854703396,1.0,0.0,0.46785171283338023,0.26392600597845467
global,0.0,-0.8114491672812894,1.0,0.0,0.468276044186558,0.2631880079301434
global,0.0,-0.8098391490922392,1.0,0.0,0.4686991886796912,0.2624516617197088
global,0.0,-0.808229130903189,1.0,0.0,0.4691211489693188,0.26171696368437974
global,0.0,-0.8066191127141389,1.0,0.0,0.469541927706092,0.2609839101733884
global,0.0,-0.8050090945250887,1.0,0.0,0.46996152753479425,0.26025249754794866
global,0.0,-0.8033990763360385,1.0,0.0,0.47037995109435987,0.2595227221812348
global,0.0,-0.8017890581469883,1.0,0.0,0.47079720101789346,0.2587945804583596
global,0.0,-0.8001790399579382,1.0,0.0,0.4712132799326893,0.25806806877635313
global,0.0,-0.798569021768888,1.0,0.0,0.4716281904602504,0.2573431835441407
global,0.0,-0.7969590035798378,1.0,0.0,0.47204193521630766,0.2566199211825213
global,0.0,-0.7953489853907876,1.0,0.0,0.47245451681083905,0.2558982781241459
global,0.0,-0.7937389672017374,1.0,0.0,0.4728659378480883,0.255178250813496
global,0.0,-0.7921289490126873,1.0,0.0,0.47327620092658435,0.2544598357068608
global,0.0,-0.7905189308236371,1.0,0.0,0.4736853086391601,0.2537430292723168
global,0.0,-0.788908912634587,1.0,0.0,0.4740932635729716,0.25302782798970413
global,0.0,-0.7872988944455367,1.0,0.0,0.47450006830951685,0.2523142283506062
global,0.0,-0.7856888762564865,1.0,0.0,0.4749057254246545,0.2516022268583261
global,0.0,-0.7840788580674364,1.0,0.0,0.47531023748862294,0.25089182002786625
global,0.0,-0.7824688398783862,1.0,0.0,0.47571360706605925,0.25018300438590435
global,0.0,-0.7808588216893361,1.0,0.0,0.4761158367160175,0.24947577647077243
global,0.0,-0.7792488035002858,1.0,0.0,0.47651692899198794,0.2487701328324343
global,0.0,-0.7776387853112356,1.0,0.0,0.47691688644191543,0.24806607003246284
global,0.0,-0.7760287671221855,1.0,0.0,0.4773157116082184,0.24736358464401825
global,0.0,-0.7744187489331353,1.0,0.0,0.47771340702780707,0.24666267325182487
global,0.0,-0.7728087307440852,1.0,0.0,0.47810997523210264,0.24596333245214919
global,0.0,-0.7711987125550349,1.0,0.0,0.47850541874705527,0.24526555885277693
global,0.0,-0.7695886943659848,1.0,0.0,0.47889974009316283,0.2445693490729906
global,0.0,-0.7679786761769346,1.0,0.0,0.47929294178548953,0.24387469974354672
global,0.0,-0.7663686579878844,1.0,0.0,0.4796850263336842,0.24318160750665294
global,0.0,-0.7647586397988343,1.0,0.0,0.4800759962419988,0.24249006901594516
global,0.0,-0.763148621609784,1.0,0.0,0.4804658540093068,0.24180008093646477
global,0.0,-0.7615386034207339,1.0,0.0,0.4808546021291214,0.24111163994463564
global,0.0,-0.7599285852316837,1.0,0.0,0.48124224308961394,0.2404247427282408
global,0.0,-0.7583185670426336,1.0,0.0,0.48162877937363224,0.2397393859863994
global,0.0,-0.7567085488535834,1.0,0.0,0.48201421345871864,0.23905556642954406
global,0.0,-0.7550985306645331,1.0,0.0,0.4823985478171285,0.23837328077939635
global,0.0,-0.753488512475483,1.0,0.0,0.4827817849158478,0.23769252576894478
global,0.0,-0.7518784942864328,1.0,0.0,0.48316392721661205,0.2370132981424202
global,0.0,-0.7502684760973827,1.0,0.0,0.48354497717592376,0.23633559465527307
global,0.0,-0.7486584579083325,1.0,0.0,0.4839249372450706,0.2356594120741496
global,0.0,-0.7470484397192823,1.0,0.0,0.4843038098701436,0.23498474717686763
global,0.0,-0.7454384215302321,1.0,0.0,0.48468159749205486,0.23431159675239388
global,0.0,-0.7438284033411819,1.0,0.0,0.48505830254655574,0.23363995760081913
global,0.0,-0.7422183851521318,1.0,0.0,0.4854339274642546,0.2329698265333345
global,0.0,-0.7406083669630816,1.0,0.0,0.4858084746706347,0.23230120037220783
global,0.0,-0.7389983487740314,1.0,0.0,0.48618194658607194,0.23163407595075902
global,0.0,-0.7373883305849812,1.0,0.0,0.48655434562585276,0.23096845011333647
global,0.0,-0.7357783123959311,1.0,0.0,0.4869256742001916,0.23030431971529233
global,0.0,-0.7341682942068809,1.0,0.0,0.48729593471424915,0.2296416816229581
global,0.0,-0.7325582760178307,1.0,0.0,0.4876651295681494,0.2289805327136206
global,0.0,-0.7309482578287805,1.0,0.0,0.4880332611569975,0.22832086987549693
global,0.0,-0.7293382396397303,1.0,0.0,0.4884003318708976,0.22766269000771014
global,0.0,-0.7277282214506802,1.0,0.0,0.4887663440949698,0.2270059900202645
global,0.0,-0.72611820326163,1.0,0.0,0.48913130020936824,0.2263507668340205
