model,kappa,N,z,omega2,omega2_N,D0,D0_N,energy0,energy_residual0,D1,D1_N,energy1,energy_residual1
global,0.0,-1.387835678961253,3.006170025128865,0.0,0.0,1.0,0.0,0.0,0.0,0.21509075542068087,0.6703146880216181,4.7096874431748645,1.7350700296737883e-15
global,0.0,-1.3862256607722028,2.999725208048508,0.0,0.0,1.0,0.0,0.0,0.0,0.2161686300560004,0.6686455394467797,4.6644103912123125,1.7350700296737883e-15
global,0.0,-1.3846156425831526,2.9932907588923623,0.0,0.0,1.0,0.0,0.0,0.0,0.2172438204791708,0.6669802990585719,4.619568614723803,1.5773363906125349e-15
global,0.0,-1.3830056243941025,2.9868666609813124,0.0,0.0,1.0,0.0,0.0,0.0,0.21831633297470504,0.665318957247885,4.575157929144972,1.5773363906125349e-15
global,0.0,-1.3813956062050523,2.9804528976630738,0.0,0.0,1.0,0.0,0.0,0.0,0.21938617381166411,0.6636615044288535,4.531174190140178,1.7350700296737883e-15
global,0.0,-1.379785588016002,2.9740494523121503,0.0,0.0,1.0,0.0,0.0,0.0,0.22045334924369422,0.6620079310388037,4.487613293215759,1.892803668735042e-15
global,0.0,-1.3781755698269518,2.967656308329795,0.0,0.0,1.0,0.0,0.0,0.0,0.22151786550906385,0.6603582275382023,4.444471173337038,1.892803668735042e-15
global,0.0,-1.3765655516379016,2.96127344914396,0.0,0.0,1.0,0.0,0.0,0.0,0.2225797288307016,0.6587123844106038,4.401743804548933,1.7350700296737883e-15
global,0.0,-1.3749555334488515,2.9549008582092586,0.0,0.0,1.0,0.0,0.0,0.0,0.22363894541623286,0.6570703921625992,4.359427199600296,1.7350700296737883e-15
global,0.0,-1.3733455152598013,2.948538519006921,0.0,0.0,1.0,0.0,0.0,0.0,0.22469552145801697,0.6554322413237645,4.317517409571809,1.892803668735042e-15
global,0.0,-1.3717354970707512,2.9421864150447523,0.0,0.0,1.0,0.0,0.0,0.0,0.22574946313318414,0.6537979224466093,4.2760105235074946,1.892803668735042e-15
global,0.0,-1.370125478881701,2.935844529857087,0.0,0.0,1.0,0.0,0.0,0.0,0.22680077660367245,0.6521674261065252,4.234902668049731,1.892803668735042e-15
global,0.0,-1.3685154606926508,2.9295128470047507,0.0,0.0,1.0,0.0,0.0,0.0,0.22784946801626452,0.6505407429017357,4.194190007077825,1.892803668735042e-15
global,0.0,-1.3669054425036005,2.923191350075012,0.0,0.0,1.0,0.0,0.0,0.0,0.22889554350262445,0.6489178634532436,4.153868741349989,1.892803668735042e-15
global,0.0,-1.3652954243145503,2.9168800226815472,0.0,0.0,1.0,0.0,0.0,0.0,0.22993900917933385,0.6472987784047824,4.113935108148861,2.0505373077962954e-15
global,0.0,-1.3636854061255002,2.910578848464391,0.0,0.0,1.0,0.0,0.0,0.0,0.23097987114792928,0.6456834784227637,4.074385380930309,2.0505373077962954e-15
global,0.0,-1.36207538793645,2.9042878110898958,0.0,0.0,1.0,0.0,0.0,0.0,0.2320181354949381,0.6440719541962274,4.035215868975712,1.892803668735042e-15
global,0.0,-1.3604653697473998,2.8980068942506927,0.0,0.0,1.0,0.0,0.0,0.0,0.23305380829191508,0.642464196436792,3.9964229170475543,1.7350700296737883e-15
global,0.0,-1.3588553515583497,2.8917360816656457,0.0,0.0,1.0,0.0,0.0,0.0,0.2340868955954786,0.6408601958786035,3.9580029050483083,1.7350700296737883e-15
global,0.0,-1.3572453333692995,2.88547535707981,0.0,0.0,1.0,0.0,0.0,0.0,0.23511740344734705,0.6392599432782861,3.919952247682607,1.7350700296737883e-15
global,0.0,-1.3556353151802494,2.8792247042643924,0.0,0.0,1.0,0.0,0.0,0.0,0.23614533787437478,0.6376634294148914,3.882267394122687,1.7350700296737883e-15
global,0.0,-1.3540252969911992,2.872984107016705,0.0,0.0,1.0,0.0,0.0,0.0,0.23717070488858835,0.6360706450898498,3.844944827677021,1.7350700296737883e-15
global,0.0,-1.352415278802149,2.8667535491601273,0.0,0.0,1.0,0.0,0.0,0.0,0.23819351048722234,0.63448158112692,3.807981065462154,1.892803668735042e-15
global,0.0,-1.350805260613099,2.8605330145440613,0.0,0.0,1.0,0.0,0.0,0.0,0.23921376065275543,0.6328962283721401,3.7713726580776714,1.892803668735042e-15
global,0.0,-1.3491952424240488,2.854322487043892,0.0,0.0,1.0,0.0,0.0,0.0,0.24023146135294618,0.631314577693778,3.735116189284316,1.892803668735042e-15
global,0.0,-1.3475852242349984,2.848121950560943,0.0,0.0,1.0,0.0,0.0,0.0,0.2412466185408688,0.6297366199822823,3.6992082756851907,2.0505373077962954e-15
global,0.0,-1.3459752060459482,2.8419313890224385,0.0,0.0,1.0,0.0,0.0,0.0,0.24225923815494843,0.6281623461502336,3.6636455664100294,1.892803668735042e-15
global,0.0,-1.344365187856898,2.8357507863814573,0.0,0.0,1.0,0.0,0.0,0.0,0.24326932611899751,0.6265917471322954,3.62842474280249,2.0505373077962954e-15
global,0.0,-1.342755169667848,2.8295801266168934,0.0,0.0,1.0,0.0,0.0,0.0,0.24427688834225067,0.6250248138851652,3.5935425181104557,1.892803668735042e-15
global,0.0,-1.3411451514787978,2.823419393733415,0.0,0.0,1.0,0.0,0.0,0.0,0.24528193071940044,0.6234615373875264,3.5589956371793443,2.0505373077962954e-15
global,0.0,-1.3395351332897476,2.817268571761422,0.0,0.0,1.0,0.0,0.0,0.0,0.2462844591306325,0.6219019086399996,3.524780876148316,2.0505373077962954e-15
global,0.0,-1.3379251151006974,2.8111276447570055,0.0,0.0,1.0,0.0,0.0,0.0,0.2472844794416609,0.6203459186650941,3.4908950421494493,2.0505373077962954e-15
global,0.0,-1.3363150969116473,2.804996596801905,0.0,0.0,1.0,0.0,0.0,0.0,0.2482819975037635,0.6187935585071608,3.4573349730097735,2.0505373077962954e-15
global,0.0,-1.334705078722597,2.7988754120034676,0.0,0.0,1.0,0.0,0.0,0.0,0.2492770191538171,0.6172448192323424,3.424097536956183,2.0505373077962954e-15
global,0.0,-1.3330950605335468,2.7927640744946105,0.0,0.0,1.0,0.0,0.0,0.0,0.2502695502143317,0.615699691928528,3.391179632323197,2.0505373077962954e-15
global,0.0,-1.3314850423444966,2.7866625684337736,0.0,0.0,1.0,0.0,0.0,0.0,0.25125959649348684,0.6141581677053033,3.358578187263494,2.0505373077962954e-15
global,0.0,-1.3298750241554465,2.7805708780048817,0.0,0.0,1.0,0.0,0.0,0.0,0.2522471637851653,0.6126202376939038,3.3262901594612706,2.0505373077962954e-15
global,0.0,-1.3282650059663963,2.774488987417304,0.0,0.0,1.0,0.0,0.0,0.0,0.25323225786898873,0.611085893047168,3.2943125358483276,2.0505373077962954e-15
global,0.0,-1.3266549877773461,2.7684168809058125,0.0,0.0,1.0,0.0,0.0,0.0,0.25421488451035174,0.6095551249394892,3.2626423323229035,2.2082709468575486e-15
global,0.0,-1.325044969588296,2.7623545427305407,0.0,0.0,1.0,0.0,0.0,0.0,0.255195049460457,0.6080279245667689,3.231276593471193,2.2082709468575486e-15
global,0.0,-1.3234349513992458,2.7563019571769436,0.0,0.0,1.0,0.0,0.0,0.0,0.25617275845634985,0.6065042831463702,3.2002123922915615,2.0505373077962954e-15
global,0.0,-1.3218249332101957,2.750259108555756,0.0,0.0,1.0,0.0,0.0,0.0,0.2571480172209524,0.6049841919170701,3.169446829921397,2.2082709468575486e-15
global,0.0,-1.3202149150211455,2.744225981202953,0.0,0.0,1.0,0.0,0.0,0.0,0.25812083146309833,0.6034676421390136,3.138977035366591,2.2082709468575486e-15
global,0.0,-1.3186048968320954,2.7382025594797077,0.0,0.0,1.0,0.0,0.0,0.0,0.2590912068775673,0.6019546250936666,3.1088001652336255,2.2082709468575486e-15
global,0.0,-1.3169948786430452,2.7321888277723536,0.0,0.0,1.0,0.0,0.0,0.0,0.260059149145119,0.60044513208377,3.078913403464232,2.2082709468575486e-15
global,0.0,-1.315384860453995,2.7261847704923405,0.0,0.0,1.0,0.0,0.0,0.0,0.26102466393252743,0.5989391544332935,3.049313961072601,2.3660045859188022e-15
global,0.0,-1.3137748422649447,2.7201903720761957,0.0,0.0,1.0,0.0,0.0,0.0,0.2619877568926153,0.5974366834873885,3.0199990758851123,2.3660045859188022e-15
global,0.0,-1.3121648240758945,2.7142056169854865,0.0,0.0,1.0,0.0,0.0,0.0,0.2629484336642874,0.595937710612344,2.990966012282586,2.0505373077962954e-15
global,0.0,-1.3105548058868444,2.708230489706774,0.0,0.0,1.0,0.0,0.0,0.0,0.26390669987256554,0.5944422271955391,2.9622120609449922,2.2082709468575486e-15
global,0.0,-1.3089447876977942,2.7022649747515786,0.0,0.0,1.0,0.0,0.0,0.0,0.26486256112862183,0.5929502246453977,2.933734538598607,2.2082709468575486e-15
global,0.0,-1.307334769508744,2.696309056656335,0.0,0.0,1.0,0.0,0.0,0.0,0.2658160230298127,0.5914616943913436,2.9055307877656418,2.2082709468575486e-15
global,0.0,-1.305724751319694,2.6903627199823563,0.0,0.0,1.0,0.0,0.0,0.0,0.26676709115971275,0.5899766278837546,2.877598176516225,2.2082709468575486e-15
global,0.0,-1.3041147331306437,2.684425949315792,0.0,0.0,1.0,0.0,0.0,0.0,0.26771577108814815,0.5884950165939176,2.84993409822282,2.2082709468575486e-15
global,0.0,-1.3025047149415934,2.678498729267586,0.0,0.0,1.0,0.0,0.0,0.0,0.26866206837123086,0.5870168520139826,2.8225359713169476,2.2082709468575486e-15
global,0.0,-1.3008946967525432,2.6725810444734432,0.0,0.0,1.0,0.0,0.0,0.0,0.26960598855139134,0.5855421256569197,2.795401239048317,2.3660045859188022e-15
global,0.0,-1.299284678563493,2.666672879593782,0.0,0.0,1.0,0.0,0.0,0.0,0.2705475371574128,0.5840708290564717,2.7685273692461956,2.3660045859188022e-15
global,0.0,-1.297674660374443,2.6607742193136983,0.0,0.0,1.0,0.0,0.0,0.0,0.2714867197044643,0.5826029537671115,2.7419118540831335,2.3660045859188022e-15
global,0.0,-1.2960646421853927,2.6548850483429267,0.0,0.0,1.0,0.0,0.0,0.0,0.2724235416941342,0.5811384913639964,2.7155522098409324,2.3660045859188022e-15
global,0.0,-1.2944546239963426,2.649005351415799,0.0,0.0,1.0,0.0,0.0,0.0,0.273358008614463,0.5796774334429244,2.689445976678865,2.3660045859188022e-15
global,0.0,-1.2928446058072924,2.6431351132912044,0.0,0.0,1.0,0.0,0.0,0.0,0.2742901259399772,0.5782197716202895,2.6635907184041305,2.3660045859188022e-15
global,0.0,-1.2912345876182423,2.637274318752552,0.0,0.0,1.0,0.0,0.0,0.0,0.275219899131722,0.5767654975330375,2.6379840222445132,2.3660045859188022e-15
global,0.0,-1.2896245694291921,2.6314229526077297,0.0,0.0,1.0,0.0,0.0,0.0,0.2761473336372944,0.5753146028386223,2.612623498623219,2.2082709468575486e-15
global,0.0,-1.288014551240142,2.625580999689065,0.0,0.0,1.0,0.0,0.0,0.0,0.2770724348908761,0.5738670792149625,2.587506780935898,2.2082709468575486e-15
global,0.0,-1.2864045330510918,2.619748444853287,0.0,0.0,1.0,0.0,0.0,0.0,0.27799520831326685,0.5724229183603965,2.562631525329783,2.3660045859188022e-15
global,0.0,-1.2847945148620417,2.613925272981485,0.0,0.0,1.0,0.0,0.0,0.0,0.2789156593119167,0.57098211199364,2.537995410484971,2.3660045859188022e-15
global,0.0,-1.2831844966729915,2.608111468979071,0.0,0.0,1.0,0.0,0.0,0.0,0.27983379328095925,0.569544651853742,2.5135961373978004,2.3660045859188022e-15
global,0.0,-1.2815744784839411,2.6023070177757393,0.0,0.0,1.0,0.0,0.0,0.0,0.2807496156012442,0.5681105297000417,2.489431429166308,2.2082709468575486e-15
global,0.0,-1.279964460294891,2.596511904325429,0.0,0.0,1.0,0.0,0.0,0.0,0.2816631316403695,0.566679737312126,2.465499030777769,2.3660045859188022e-15
global,0.0,-1.2783544421058408,2.5907261136062854,0.0,0.0,1.0,0.0,0.0,0.0,0.28257434675271487,0.5652522664897848,2.441796708898232,2.2082709468575486e-15
global,0.0,-1.2767444239167907,2.584949630620616,0.0,0.0,1.0,0.0,0.0,0.0,0.28348326627947357,0.5638281090529698,2.418322251664136,2.2082709468575486e-15
global,0.0,-1.2751344057277405,2.579182440394859,0.0,0.0,1.0,0.0,0.0,0.0,0.28438989554868505,0.5624072568417511,2.3950734684758874,2.0505373077962954e-15
global,0.0,-1.2735243875386904,2.5734245279795394,0.0,0.0,1.0,0.0,0.0,0.0,0.28529423987526725,0.5609897017162744,2.372048189793444,2.0505373077962954e-15
global,0.0,-1.2719143693496402,2.567675878449232,0.0,0.0,1.0,0.0,0.0,0.0,0.286196304561049,0.5595754355567191,2.3492442669338507,2.2082709468575486e-15
global,0.0,-1.2703043511605898,2.561936476902521,0.0,0.0,1.0,0.0,0.0,0.0,0.2870960948948023,0.5581644502632551,2.3266595718707332,2.0505373077962954e-15
global,0.0,-1.2686943329715397,2.5562063084619666,0.0,0.0,1.0,0.0,0.0,0.0,0.287993616152274,0.5567567377560021,2.304291997035716,2.2082709468575486e-15
global,0.0,-1.2670843147824895,2.5504853582740594,0.0,0.0,1.0,0.0,0.0,0.0,0.28888887359621834,0.5553522899749856,2.2821394551217367,2.2082709468575486e-15
global,0.0,-1.2654742965934394,2.5447736115091857,0.0,0.0,1.0,0.0,0.0,0.0,0.289781872476429,0.5539510988800966,2.2601998788882707,2.3660045859188022e-15
global,0.0,-1.2638642784043892,2.5390710533615897,0.0,0.0,1.0,0.0,0.0,0.0,0.2906726180297709,0.552553156451049,2.2384712209684183,2.2082709468575486e-15
global,0.0,-1.262254260215339,2.533377669049333,0.0,0.0,1.0,0.0,0.0,0.0,0.2915611154802119,0.5511584546873378,2.216951453677844,2.2082709468575486e-15
global,0.0,-1.2606442420262889,2.527693443814257,0.0,0.0,1.0,0.0,0.0,0.0,0.29244737003885496,0.5497669856081987,2.1956385688255624,2.2082709468575486e-15
global,0.0,-1.2590342238372387,2.522018362921946,0.0,0.0,1.0,0.0,0.0,0.0,0.29333138690396965,0.5483787412525654,2.174530577526531,2.3660045859188022e-15
global,0.0,-1.2574242056481886,2.516352411661687,0.0,0.0,1.0,0.0,0.0,0.0,0.2942131712610239,0.5469937136790289,2.153625510016053,2.2082709468575486e-15
global,0.0,-1.2558141874591384,2.510695575346433,0.0,0.0,1.0,0.0,0.0,0.0,0.2950927282827157,0.5456118949657969,2.132921415465962,2.2082709468575486e-15
global,0.0,-1.2542041692700883,2.505047839312763,0.0,0.0,1.0,0.0,0.0,0.0,0.29597006312900453,0.5442332772106515,2.1124163618025733,2.2082709468575486e-15
global,0.0,-1.252594151081038,2.499409188920848,0.0,0.0,1.0,0.0,0.0,0.0,0.2968451809471429,0.5428578525309101,2.092108435526388,2.2082709468575486e-15
global,0.0,-1.250984132891988,2.493779609554408,0.0,0.0,1.0,0.0,0.0,0.0,0.2977180868717077,0.541485613063383,2.071995741533522,2.0505373077962954e-15
global,0.0,-1.2493741147029376,2.488159086620677,0.0,0.0,1.0,0.0,0.0,0.0,0.29858878602463174,0.5401165509643341,2.0520764029388645,2.2082709468575486e-15
global,0.0,-1.2477640965138874,2.482547605550366,0.0,0.0,1.0,0.0,0.0,0.0,0.2994572835152346,0.5387506584094399,2.0323485609009313,2.0505373077962954e-15
global,0.0,-1.2461540783248373,2.4769451517976235,0.0,0.0,1.0,0.0,0.0,0.0,0.30032358444025453,0.5373879275937493,2.012810374448395,2.2082709468575486e-15
global,0.0,-1.2445440601357871,2.4713517108399974,0.0,0.0,1.0,0.0,0.0,0.0,0.30118769388387895,0.536028350731643,1.9934600203082842,2.0505373077962954e-15
global,0.0,-1.242934041946737,2.4657672681783986,0.0,0.0,1.0,0.0,0.0,0.0,0.3020496169177761,0.5346719200567942,1.974295692735855,2.0505373077962954e-15
global,0.0,-1.2413240237576868,2.4601918093370627,0.0,0.0,1.0,0.0,0.0,0.0,0.3029093586011255,0.5333186278221282,1.9553156033460624,2.0505373077962954e-15
global,0.0,-1.2397140055686366,2.454625319863514,0.0,0.0,1.0,0.0,0.0,0.0,0.3037669239806494,0.5319684662997829,1.9365179809466873,2.0505373077962954e-15
global,0.0,-1.2381039873795863,2.4490677853285243,0.0,0.0,1.0,0.0,0.0,0.0,0.30462231809064366,0.5306214277810684,1.917901071373035,2.0505373077962954e-15
global,0.0,-1.2364939691905361,2.443519191326082,0.0,0.0,1.0,0.0,0.0,0.0,0.3054755459530079,0.5292775045764291,1.8994631373242628,1.892803668735042e-15
global,0.0,-1.234883951001486,2.437979523473347,0.0,0.0,1.0,0.0,0.0,0.0,0.30632661257727717,0.5279366890154026,1.8812024582012332,2.0505373077962954e-15
global,0.0,-1.2332739328124358,2.4324487674106194,0.0,0.0,1.0,0.0,0.0,0.0,0.30717552296065226,0.5265989734465812,1.8631173299459636,2.0505373077962954e-15
global,0.0,-1.2316639146233856,2.426926908801299,0.0,0.0,1.0,0.0,0.0,0.0,0.30802228208803034,0.5252643502375728,1.8452060648826012,1.892803668735042e-15
global,0.0,-1.2300538964343355,2.42141393333185,0.0,0.0,1.0,0.0,0.0,0.0,0.30886689493203545,0.5239328117749619,1.827466991559939,2.0505373077962954e-15
global,0.0,-1.2284438782452853,2.415909826711762,0.0,0.0,1.0,0.0,0.0,0.0,0.30970936645304925,0.5226043504642705,1.8098984545954293,2.0505373077962954e-15
global,0.0,-1.2268338600562352,2.4104145746735153,0.0,0.0,1.0,0.0,0.0,0.0,0.31054970159924145,0.5212789587299196,1.7924988145207121,2.0505373077962954e-15
global,0.0,-1.225223841867185,2.404928162972542,0.0,0.0,1.0,0.0,0.0,0.0,0.3113879053066,0.5199566290151906,1.775266447628621,2.0505373077962954e-15
global,0.0,-1.2236138236781349,2.3994505773871904,0.0,0.0,1.0,0.0,0.0,0.0,0.3122239824989615,0.5186373537821867,1.7581997458216605,2.0505373077962954e-15
global,0.0,-1.2220038054890847,2.3939818037186864,0.0,0.0,1.0,0.0,0.0,0.0,0.3130579380880417,0.5173211255117944,1.7412971164619409,2.0505373077962954e-15
global,0.0,-1.2203937873000346,2.3885218277910987,0.0,0.0,1.0,0.0,0.0,0.0,0.3138897769734655,0.5160079367036461,1.724556982222558,2.0505373077962954e-15
global,0.0,-1.2187837691109844,2.3830706354513005,0.0,0.0,1.0,0.0,0.0,0.0,0.3147195040427969,0.5146977798760806,1.7079777809403955,2.0505373077962954e-15
global,0.0,-1.217173750921934,2.377628212568933,0.0,0.0,1.0,0.0,0.0,0.0,0.3155471241715698,0.5133906475661062,1.6915579654703476,2.0505373077962954e-15
global,0.0,-1.2155637327328839,2.372194545036373,0.0,0.0,1.0,0.0,0.0,0.0,0.316372642223317,0.5120865323293632,1.6752960035409523,2.2082709468575486e-15
global,0.0,-1.2139537145438337,2.3667696187686866,0.0,0.0,1.0,0.0,0.0,0.0,0.317196063049601,0.5107854267400848,1.6591903776113797,2.2082709468575486e-15
global,0.0,-1.2123436963547836,2.3613534197036032,0.0,0.0,1.0,0.0,0.0,0.0,0.3180173914900437,0.5094873233910606,1.64323958472984,2.2082709468575486e-15
global,0.0,-1.2107336781657334,2.3559459338014728,0.0,0.0,1.0,0.0,0.0,0.0,0.318836632372356,0.5081922148935991,1.627442136393315,2.2082709468575486e-15
global,0.0,-1.2091236599766833,2.350547147045231,0.0,0.0,1.0,0.0,0.0,0.0,0.31965379051236786,0.5069000938774899,1.6117965584086646,2.0505373077962954e-15
global,0.0,-1.207513641787633,2.3451570454403634,0.0,0.0,1.0,0.0,0.0,0.0,0.3204688707140579,0.5056109529909669,1.5963013907550472,2.0505373077962954e-15
global,0.0,-1.2059036235985827,2.3397756150148683,0.0,0.0,1.0,0.0,0.0,0.0,0.32128187776958317,0.5043247849006707,1.58095518744768,2.0505373077962954e-15
global,0.0,-1.2042936054095326,2.3344028418192235,0.0,0.0,1.0,0.0,0.0,0.0,0.3220928164593084,0.5030415822916128,1.5657565164029028,2.0505373077962954e-15
global,0.0,-1.2026835872204824,2.329038711926345,0.0,0.0,1.0,0.0,0.0,0.0,0.322901691551836,0.5017613378671374,1.550703959304531,2.0505373077962954e-15
global,0.0,-1.2010735690314323,2.3236832114315544,0.0,0.0,1.0,0.0,0.0,0.0,0.32370850780403543,0.5004840443488855,1.5357961114715053,2.2082709468575486e-15
global,0.0,-1.199463550842382,2.3183363264525423,0.0,0.0,1.0,0.0,0.0,0.0,0.32451326996107244,0.49920969447675817,1.5210315817268087,2.2082709468575486e-15
global,0.0,-1.197853532653332,2.3129980431293315,0.0,0.0,1.0,0.0,0.0,0.0,0.3253159827564387,0.49793828100888027,1.5064089922676451,2.2082709468575486e-15
global,0.0,-1.1962435144642818,2.307668347624243,0.0,0.0,1.0,0.0,0.0,0.0,0.32611665091198083,0.4966697967215637,1.491926978536862,2.2082709468575486e-15
global,0.0,-1.1946334962752316,2.302347226121858,0.0,0.0,1.0,0.0,0.0,0.0,0.32691527913792984,0.49540423440927167,1.4775841890956147,2.2082709468575486e-15
global,0.0,-1.1930234780861815,2.2970346648289817,0.0,0.0,1.0,0.0,0.0,0.0,0.3277118721329303,0.4941415868845823,1.4633792854972507,2.2082709468575486e-15
global,0.0,-1.1914134598971313,2.2917306499746104,0.0,0.0,1.0,0.0,0.0,0.0,0.32850643458406953,0.492881846978153,1.4493109421624084,2.2082709468575486e-15
global,0.0,-1.1898034417080812,2.286435167809894,0.0,0.0,1.0,0.0,0.0,0.0,0.3292989711669065,0.4916250075386844,1.4353778462553175,2.2082709468575486e-15
global,0.0,-1.188193423519031,2.2811482046080997,0.0,0.0,1.0,0.0,0.0,0.0,0.3300894865455009,0.4903710614328845,1.421578697561283,2.2082709468575486e-15
global,0.0,-1.1865834053299809,2.275869746664578,0.0,0.0,1.0,0.0,0.0,0.0,0.3308779853724424,0.48912000154543367,1.4079122083653577,2.2082709468575486e-15
global,0.0,-1.1849733871409305,2.270599780296724,0.0,0.0,1.0,0.0,0.0,0.0,0.3316644722888792,0.48787182077894836,1.3943771033321661,2.0505373077962954e-15
global,0.0,-1.1833633689518803,2.2653382918439493,0.0,0.0,1.0,0.0,0.0,0.0,0.33244895192454677,0.486626512053947,1.3809721193869038,2.2082709468575486e-15
global,0.0,-1.1817533507628302,2.2600852676676366,0.0,0.0,1.0,0.0,0.0,0.0,0.3332314288977972,0.4853840683088134,1.3676960055974585,2.2082709468575486e-15
global,0.0,-1.18014333257378,2.2548406941511123,0.0,0.0,1.0,0.0,0.0,0.0,0.3340119078156275,0.4841444824997626,1.3545475230576778,2.2082709468575486e-15
global,0.0,-1.1785333143847299,2.2496045576996067,0.0,0.0,1.0,0.0,0.0,0.0,0.33479039327370835,0.4829077476008054,1.3415254447717602,2.2082709468575486e-15
global,0.0,-1.1769232961956797,2.244376844740221,0.0,0.0,1.0,0.0,0.0,0.0,0.33556688985641286,0.48167385660371403,1.3286285555397501,2.2082709468575486e-15
global,0.0,-1.1753132780066295,2.239157541721891,0.0,0.0,1.0,0.0,0.0,0.0,0.3363414021368449,0.4804428025179869,1.31585565184414,2.2082709468575486e-15
