model,y_i,N,u,y,wchi,wy,E,tau
global,0.1,-0.6890877849134759,1.3811998020480654,0.1,2.3695560107346796,0.0,1.7821385505625316,0.4048662883997369
global,0.1,-0.6874777667244257,1.3833399527647037,0.1,2.3638535391919486,0.0,1.7787670449719768,0.4057705636596758
global,0.1,-0.6858677485353756,1.3854789977458435,0.1,2.3581649215029477,0.0,1.7754054325645194,0.40667655200177333
global,0.1,-0.6842577303463254,1.3876169334431936,0.1,2.3524901247102137,0.0,1.7720536909480469,0.4075842548718459
global,0.1,-0.6826477121572752,1.3897537563039202,0.1,2.3468291159377714,0.0,1.7687117977752775,0.40849367370671397
global,0.1,-0.681037693968225,1.3918894627706948,0.1,2.341181862390937,0.0,1.7653797307435948,0.4094048099341496
global,0.1,-0.6794276757791748,1.394024049281744,0.1,2.3355483313561156,0.0,1.762057467594887,0.41031766497282424
global,0.1,-0.6778176575901247,1.3961575122708976,0.1,2.329928490200615,0.0,1.7587449861153854,0.4112322402322557
global,0.1,-0.6762076394010745,1.3982898481676385,0.1,2.324322306372448,0.0,1.7554422641355052,0.412148537112756
global,0.1,-0.6745976212120243,1.400421053397153,0.1,2.31872974740013,0.0,1.7521492795296802,0.41306655700537953
global,0.1,-0.6729876030229741,1.4025511243803799,0.1,2.313150780892497,0.0,1.748866010216209,0.4139863012918697
global,0.1,-0.671377584833924,1.4046800575340632,0.1,2.307585374538502,0.0,1.7455924341570912,0.4149077713446078
global,0.1,-0.6697675666448738,1.4068078492708025,0.1,2.302033496107029,0.0,1.7423285293578699,0.4158309685265604
global,0.1,-0.6681575484558236,1.4089344959991033,0.1,2.2964951134466927,0.0,1.7390742738674723,0.41675589419122694
global,0.1,-0.6665475302667734,1.4110599941234319,0.1,2.290970194485651,0.0,1.7358296457780515,0.4176825496825887
global,0.1,-0.6649375120777232,1.4131843400442645,0.1,2.2854587072314114,0.0,1.7325946232248308,0.4186109363350558
global,0.1,-0.6633274938886731,1.4153075301581424,0.1,2.2799606197706397,0.0,1.7293691843859442,0.41954105547341597
global,0.1,-0.6617174756996229,1.4174295608577254,0.1,2.2744759002689663,0.0,1.7261533074822797,0.4204729084127831
global,0.1,-0.6601074575105728,1.4195504285318437,0.1,2.2690045169707966,0.0,1.7229469707773242,0.42140649645854483
global,0.1,-0.6584974393215225,1.421670129565554,0.1,2.2635464381991204,0.0,1.7197501525770076,0.4223418209063118
global,0.1,-0.6568874211324723,1.4237886603401928,0.1,2.258101632355322,0.0,1.7165628312295453,0.4232788830418655
global,0.1,-0.6552774029434222,1.4259060172334312,0.1,2.2526700679189884,0.0,1.7133849851252878,0.4242176841411073
global,0.1,-0.653667384754372,1.4280221966193316,0.1,2.247251713447722,0.0,1.7102165926965613,0.4251582254700071
global,0.1,-0.6520573665653219,1.4301371948684023,0.1,2.241846537576949,0.0,1.707057632417516,0.4261005082845524
global,0.1,-0.6504473483762716,1.4322510083476543,0.1,2.236454509019732,0.0,1.7039080828039739,0.42704453383069696
global,0.1,-0.6488373301872215,1.4343636334206575,0.1,2.2310755965665803,0.0,1.7007679224132741,0.4279903033443098
global,0.1,-0.6472273119981713,1.4364750664475978,0.1,2.2257097690852654,0.0,1.6976371298441197,0.4289378180511248
global,0.1,-0.6456172938091211,1.4385853037853353,0.1,2.2203569955206284,0.0,1.6945156837364295,0.4298870791666896
global,0.1,-0.644007275620071,1.440694341787461,0.1,2.2150172448943954,0.0,1.6914035627711816,0.4308380878963154
global,0.1,-0.6423972574310208,1.4428021768043557,0.1,2.2096904863049884,0.0,1.6883007456702663,0.43179084543502605
global,0.1,-0.6407872392419707,1.444908805183249,0.1,2.2043766889273435,0.0,1.6852072111963332,0.43274535296750805
global,0.1,-0.6391772210529205,1.4470142232682777,0.1,2.199075822012717,0.0,1.682122938152643,0.4337016116680605
global,0.1,-0.6375672028638701,1.4491184274005455,0.1,2.1937878548885075,0.0,1.679047905382916,0.4346596227005445
global,0.1,-0.63595718467482,1.4512214139181827,0.1,2.188512756958066,0.0,1.675982091771186,0.4356193872183335
global,0.1,-0.6343471664857698,1.4533231791564079,0.1,2.183250497700508,0.0,1.6729254762416486,0.43658090636426383
global,0.1,-0.6327371482967197,1.455423719447586,0.1,2.1780010466705346,0.0,1.6698780377585158,0.4375441812705847
global,0.1,-0.6311271301076695,1.457523031121293,0.1,2.172764373498246,0.0,1.6668397553258658,0.43850921305890883
global,0.1,-0.6295171119186194,1.459621110504374,0.1,2.167540447888954,0.0,1.6638106079874992,0.43947600284016297
global,0.1,-0.6279070937295692,1.461717953921007,0.1,2.1623292396230025,0.0,1.6607905748267908,0.44044455171453883
global,0.1,-0.626297075540519,1.4638135576927653,0.1,2.157130718555584,0.0,1.6577796349665428,0.44141486077144404
global,0.1,-0.6246870573514689,1.4659079181386794,0.1,2.1519448546165503,0.0,1.654777767568842,0.44238693108945326
global,0.1,-0.6230770391624187,1.4680010315753007,0.1,2.14677161781024,0.0,1.6517849518349121,0.4433607637362594
global,0.1,-0.6214670209733684,1.4700928943167655,0.1,2.1416109782152857,0.0,1.6488011670049711,0.4443363597686253
global,0.1,-0.6198570027843182,1.4721835026748566,0.1,2.136462905984442,0.0,1.6458263923580867,0.4453137202323348
global,0.1,-0.6182469845952681,1.4742728529590712,0.1,2.1313273713443945,0.0,1.6428606072120344,0.4462928461621452
global,0.1,-0.6166369664062179,1.4763609414766834,0.1,2.1262043445955827,0.0,1.6399037909231509,0.4472737385817391
global,0.1,-0.6150269482171677,1.4784477645328096,0.1,2.1210937961120204,0.0,1.6369559228861974,0.4482563985036761
global,0.1,-0.6134169300281176,1.480533318430474,0.1,2.1159956963411117,0.0,1.6340169825342123,0.44924082692934564
global,0.1,-0.6118069118390674,1.4826175994706752,0.1,2.1109100158034755,0.0,1.631086949338374,0.4502270248489192
global,0.1,-0.6101968936500173,1.484700603952452,0.1,2.105836725092759,0.0,1.6281658028078585,0.45121499324130315
global,0.1,-0.6085868754609671,1.4867823281729495,0.1,2.1007757948754637,0.0,1.625253522489699,0.4522047330740916
global,0.1,-0.606976857271917,1.4888627684274878,0.1,2.0957271958907633,0.0,1.6223500879686477,0.4531962453035196
global,0.1,-0.6053668390828666,1.4909419210096275,0.1,2.090690898950323,0.0,1.6194554788670348,0.4541895308744163
global,0.1,-0.6037568208938164,1.4930197822112388,0.1,2.085666874938128,0.0,1.6165696748446323,0.45518459072015843
global,0.1,-0.6021468027047663,1.4950963483225703,0.1,2.080655094810295,0.0,1.6136926555985143,0.4561814257626242
global,0.1,-0.6005367845157161,1.4971716156323156,0.1,2.075655529594903,0.0,1.6108244008629196,0.4571800369121471
global,0.1,-0.598926766326666,1.4992455804276845,0.1,2.070668150391811,0.0,1.607964890409116,0.45818042506746987
global,0.1,-0.5973167481376158,1.5013182389944708,0.1,2.0656929283724814,0.0,1.6051141040452626,0.45918259111569926
global,0.1,-0.5957067299485657,1.5033895876171233,0.1,2.0607298347798038,0.0,1.602272021616275,0.4601865359322602
global,0.1,-0.5940967117595155,1.5054596225788146,0.1,2.0557788409279154,0.0,1.5994386230036899,0.4611922603808508
global,0.1,-0.5924866935704654,1.5075283401615132,0.1,2.0508399182020303,0.0,1.5966138881255312,0.4621997653133972
global,0.1,-0.5908766753814152,1.5095957366460526,0.1,2.0459130380582584,0.0,1.5937977969361736,0.4632090515700089
global,0.1,-0.5892666571923648,1.5116618083122033,0.1,2.040998172023433,0.0,1.5909903294262113,0.46422011997893436
global,0.1,-0.5876566390033147,1.5137265514387455,0.1,2.036095291694932,0.0,1.5881914656223255,0.4652329713565164
global,0.1,-0.5860466208142645,1.5157899623035394,0.1,2.031204368740505,0.0,1.5854011855871488,0.4662476065071485
global,0.1,-0.5844366026252144,1.5178520371835986,0.1,2.0263253748980987,0.0,1.582619469419137,0.46726402622323093
global,0.1,-0.5828265844361642,1.5199127723551622,0.1,2.021458281975681,0.0,1.5798462972524352,0.46828223128512697
global,0.1,-0.581216566247114,1.5219721640937685,0.1,2.016603061851069,0.0,1.5770816492567492,0.4693022224611198
global,0.1,-0.5796065480580639,1.5240302086743271,0.1,2.0117596864717533,0.0,1.5743255056372139,0.47032400050736933
global,0.1,-0.5779965298690137,1.5260869023711956,0.1,2.006928127854725,0.0,1.571577846634265,0.4713475661678696
global,0.1,-0.5763865116799636,1.52814224145825,0.1,2.002108358086301,0.0,1.5688386525235074,0.47237292017440613
global,0.1,-0.5747764934909134,1.5301962222089611,0.1,1.997300349321955,0.0,1.5661079036155918,0.47340006324651357
global,0.1,-0.573166475301863,1.5322488408964705,0.1,1.9925040737861401,0.0,1.5633855802560817,0.474428996091434
global,0.1,-0.5715564571128129,1.5343000937936624,0.1,1.987719503772122,0.0,1.5606716628253299,0.47545971940407444
global,0.1,-0.5699464389237627,1.5363499771732427,0.1,1.9829466116418022,0.0,1.5579661317383493,0.47649223386696626
global,0.1,-0.5683364207347126,1.5383984873078125,0.1,1.9781853698255485,0.0,1.5552689674446891,0.4775265401502237
global,0.1,-0.5667264025456624,1.540445620469946,0.1,1.9734357508220213,0.0,1.552580150428308,0.4785626389115029
global,0.1,-0.5651163843566123,1.5424913729322647,0.1,1.9686977271980066,0.0,1.5498996612074496,0.4796005307959612
global,0.1,-0.5635063661675621,1.5445357409675171,0.1,1.9639712715882418,0.0,1.5472274803345187,0.4806402164362171
global,0.1,-0.561896347978512,1.5465787208486537,0.1,1.9592563566952466,0.0,1.5445635883959572,0.4816816964523099
global,0.1,-0.5602863297894618,1.548620308848905,0.1,1.954552955289153,0.0,1.5419079660121213,0.48272497145166005
global,0.1,-0.5586763116004116,1.5506605012418604,0.1,1.9498610402075347,0.0,1.5392605938371586,0.48377004202902996
global,0.1,-0.5570662934113613,1.5526992943015452,0.1,1.945180584355238,0.0,1.5366214525588873,0.4848169087664846
global,0.1,-0.5554562752223111,1.5547366843024994,0.1,1.9405115607042138,0.0,1.5339905228986739,0.4858655722333524
global,0.1,-0.553846257033261,1.5567726675198568,0.1,1.9358539422933443,0.0,1.5313677856113137,0.4869160329861874
global,0.1,-0.5522362388442108,1.5588072402294233,0.1,1.9312077022282794,0.0,1.52875322148491,0.4879682915687305
global,0.1,-0.5506262206551606,1.5608403987077577,0.1,1.9265728136812657,0.0,1.5261468113407541,0.4890223485118717
global,0.1,-0.5490162024661105,1.5628721392322507,0.1,1.9219492498909778,0.0,1.523548536033208,0.4900782043336126
global,0.1,-0.5474061842770603,1.5649024580812034,0.1,1.917336984162353,0.0,1.520958376449587,0.4911358595390286
global,0.1,-0.5457961660880102,1.5669313515339107,0.1,1.9127359898664207,0.0,1.5183763135100379,0.49219531462023314
global,0.1,-0.54418614789896,1.56895881587074,0.1,1.9081462404401368,0.0,1.5158023281674269,0.4932565700563397
global,0.1,-0.5425761297099099,1.5709848473732118,0.1,1.9035677093862176,0.0,1.5132364014072215,0.4943196263134264
global,0.1,-0.5409661115208595,1.5730094423240828,0.1,1.8990003702729703,0.0,1.510678514247374,0.4953844838444999
global,0.1,-0.5393560933318093,1.5750325970074248,0.1,1.8944441967341314,0.0,1.5081286477382077,0.49645114308945915
global,0.1,-0.5377460751427592,1.5770543077087091,0.1,1.8898991624686943,0.0,1.5055867829623022,0.49751960447506116
global,0.1,-0.536136056953709,1.5790745707148865,0.1,1.8853652412407493,0.0,1.5030529010343787,0.49858986841488534
global,0.1,-0.5345260387646589,1.5810933823144713,0.1,1.880842406879315,0.0,1.5005269831011878,0.49966193530929903
global,0.1,-0.5329160205756087,1.5831107387976229,0.1,1.876330633278172,0.0,1.4980090103413977,0.5007358055454234
global,0.1,-0.5313060023865586,1.5851266364562284,0.1,1.8718298943957015,0.0,1.4954989639654797,0.5018114794970995
global,0.1,-0.5296959841975084,1.5871410715839873,0.1,1.8673401642547176,0.0,1.4929968252155998,0.5028889575248546
global,0.1,-0.5280859660084583,1.5891540404764937,0.1,1.8628614169423034,0.0,1.490502575365507,0.5039682399758695
global,0.1,-0.5264759478194081,1.5911655394313204,0.1,1.8583936266096497,0.0,1.4880161957204225,0.5050493271839449
global,0.1,-0.5248659296303577,1.5931755647481025,0.1,1.8539367674718843,0.0,1.485537667616932,0.5061322194694697
global,0.1,-0.5232559114413076,1.5951841127286215,0.1,1.8494908138079191,0.0,1.4830669724228756,0.5072169171393885
global,0.1,-0.5216458932522574,1.5971911796768918,0.1,1.8450557399602745,0.0,1.48060409153724,0.5083034204871704
global,0.1,-0.5200358750632073,1.5991967618992422,0.1,1.8406315203349257,0.0,1.4781490063900526,0.5093917297927767
global,0.1,-0.5184258568741571,1.601200855704403,0.1,1.8362181294011368,0.0,1.4757016984422722,0.5104818453226312
global,0.1,-0.5168158386851069,1.6032034574035905,0.1,1.831815541691298,0.0,1.473262149185685,0.5115737673295885
global,0.1,-0.5152058204960568,1.6052045633105931,0.1,1.8274237318007622,0.0,1.4708303401427982,0.5126674960529048
global,0.1,-0.5135958023070066,1.6072041697418562,0.1,1.8230426743876853,0.0,1.4684062528667359,0.5137630317182075
global,0.1,-0.5119857841179565,1.609202273016568,0.1,1.8186723441728634,0.0,1.465989868941134,0.5148603745374655
global,0.1,-0.5103757659289063,1.6111988694567463,0.1,1.8143127159395718,0.0,1.4635811699800365,0.5159595247089612
global,0.1,-0.508765747739856,1.6131939553873245,0.1,1.8099637645334048,0.0,1.4611801376277942,0.5170604824172611
global,0.1,-0.5071557295508058,1.6151875271362377,0.1,1.8056254648621124,0.0,1.4587867535589634,0.5181632478331873
global,0.1,-0.5055457113617556,1.6171795810345106,0.1,1.8012977918954414,0.0,1.4564009994781988,0.519267821113791
global,0.1,-0.5039356931727055,1.6191701134163432,0.1,1.7969807206649748,0.0,1.4540228571201599,0.5203742024023236
global,0.1,-0.5023256749836553,1.6211591206191995,0.1,1.7926742262639708,0.0,1.4516523082494057,0.5214823918282107
global,0.1,-0.5007156567946052,1.6231465989838931,0.1,1.7883782838472055,0.0,1.4492893346602977,0.5225923895070249
global,0.1,-0.499105638605555,1.6251325448546767,0.1,1.7840928686308084,0.0,1.446933918176899,0.5237041955404607
global,0.1,-0.49749562041650486,1.6271169545793274,0.1,1.7798179558921108,0.0,1.4445860406528794,0.5248178100163066
global,0.1,-0.4958856022274547,1.6290998245092336,0.1,1.7755535209694875,0.0,1.4422456839714184,0.52593323300842
global,0.1,-0.49427558403840455,1.6310811509994951,0.1,1.7712995392621702,0.0,1.439912830045094,0.5270504645767089
global,0.1,-0.49266556584935417,1.633060930408993,0.1,1.767055986230136,0.0,1.4375874608158112,0.5281695047670962
global,0.1,-0.491055547660304,1.6350391591004885,0.1,1.7628228373939165,0.0,1.4352695582546888,0.529290353611503
global,0.1,-0.48944552947125386,1.6370158334407123,0.1,1.7586000683344465,0.0,1.4329591043619685,0.5304130111278237
global,0.1,-0.4878355112822037,1.6389909498004505,0.1,1.7543876546929105,0.0,1.4306560811669233,0.5315374773199019
global,0.1,-0.48622549309315355,1.6409645045546344,0.1,1.7501855721705815,0.0,1.428360470727761,0.5326637521775085
global,0.1,-0.4846154749041034,1.6429364940824296,0.1,1.7459937965286656,0.0,1.4260722551315326,0.5337918356763186
global,0.1,-0.48300545671505324,1.6449069147673252,0.1,1.7418123035881448,0.0,1.423791416494042,0.5349217277778902
global,0.1,-0.4813954385260031,1.6468757629972237,0.1,1.73764106922962,0.0,1.4215179369597497,0.5360534284296424
global,0.1,-0.47978542033695293,1.64884303516453,0.1,1.7334800693931538,0.0,1.4192517987016882,0.5371869375648347
global,0.1,-0.4781754021479028,1.650808727666242,0.1,1.7293292800781164,0.0,1.4169929839213662,0.5383222551025462
global,0.1,-0.4765653839588524,1.6527728369040395,0.1,1.7251886773430276,0.0,1.4147414748486833,0.5394593809476554
global,0.1,-0.47495536576980224,1.6547353592843737,0.1,1.721058237305405,0.0,1.4124972537418392,0.5405983149908208
global,0.1,-0.4733453475807521,1.656696291218559,0.1,1.7169379361416017,0.0,1.4102603028872465,0.5417390571084617
global,0.1,-0.47173532939170193,1.658655629122863,0.1,1.7128277500866569,0.0,1.4080306045994417,0.5428816071627397
global,0.1,-0.4701253112026518,1.660613369418595,0.1,1.7087276554341406,0.0,1.4058081412210017,0.5440259650015394
global,0.1,-0.4685152930136016,1.6625695085321985,0.1,1.7046376285359959,0.0,1.403592895122454,0.5451721304584521
global,0.1,-0.46690527482455146,1.6645240428953405,0.1,1.7005576458023877,0.0,1.4013848487021945,0.5463201033527573
global,0.1,-0.4652952566355013,1.666476968945003,0.1,1.6964876837015443,0.0,1.3991839843864002,0.5474698834894062
global,0.1,-0.46368523844645115,1.6684282831235728,0.1,1.6924277187596128,0.0,1.3969902846289486,0.5486214706590055
global,0.1,-0.462075220257401,1.6703779818789335,0.1,1.6883777275604934,0.0,1.3948037319113302,0.549774864637801
global,0.1,-0.4604652020683506,1.6723260616645557,0.1,1.684337686745694,0.0,1.3926243087425705,0.5509300651876629
global,0.1,-0.45885518387930047,1.6742725189395875,0.1,1.6803075730141745,0.0,1.3904519976591438,0.5520870720560697
global,0.1,-0.4572451656902503,1.6762173501689466,0.1,1.6762873631221968,0.0,1.3882867812248956,0.5532458849760947
global,0.1,-0.45563514750120016,1.6781605518234117,0.1,1.672277033883166,0.0,1.3861286420309593,0.5544065036663919
global,0.1,-0.45402512931215,1.6801021203797124,0.1,1.668276562167486,0.0,1.3839775626956785,0.5555689278311816
global,0.1,-0.45241511112309984,1.682042052320621,0.1,1.6642859249024,0.0,1.3818335258645267,0.5567331571602384
global,0.1,-0.4508050929340497,1.6839803441350445,0.1,1.660305099071842,0.0,1.3796965142100284,0.5578991913288781
global,0.1,-0.44919507474499953,1.6859169923181156,0.1,1.6563340617162876,0.0,1.3775665104316837,0.5590670299979457
global,0.1,-0.4475850565559494,1.6878519933712832,0.1,1.6523727899325988,0.0,1.375443497255888,0.5602366728138035
global,0.1,-0.4459750383668992,1.689785343802405,0.1,1.6484212608738746,0.0,1.373327457435859,0.5614081194083208
global,0.1,-0.44436502017784885,1.6917170401258397,0.1,1.6444794517492969,0.0,1.3712183737515569,0.5625813693988629
global,0.1,-0.4427550019887987,1.6936470788625353,0.1,1.6405473398239885,0.0,1.3691162290096153,0.5637564223882804
