reference,t,cos1,cos3,cos5,field_energy,clock_energy,work
reference_full_N128_I100,10.64,-0.39965449202115166,0.0016755627624360668,2.176599769436257e-05,0.7757536163528256,0.5463812392478895,-0.04638123924788873
reference_full_N128_I100,10.66,-0.40849495455952545,0.0015420625722067389,1.9359189266140306e-05,0.7757038752582955,0.54643098034173,-0.04643098034172912
reference_full_N128_I100,10.68,-0.41702648951332,0.0014092095898529209,1.6675269270879098e-05,0.77565207891081,0.5464827766891069,-0.04648277668910611
reference_full_N128_I100,10.700000000000001,-0.4252417913629667,0.0012779650831743355,1.3745562875778988e-05,0.7755982697828689,0.5465365858175187,-0.04653658581751775
reference_full_N128_I100,10.72,-0.4331337755307257,0.0011492861334530553,1.0604486329403536e-05,0.7755424967126826,0.5465923588877923,-0.046592358887791556
reference_full_N128_I100,10.74,-0.4406955894763982,0.0010241197301831305,7.289123554137867e-06,0.775484814753552,0.5466500408471108,-0.04665004084710988
reference_full_N128_I100,10.76,-0.44792062375858455,0.0009033968434562389,3.838762214755231e-06,0.7754252849972487,0.546709570602549,-0.046709570602548024
reference_full_N128_I100,10.78,-0.4548025230106746,0.000788026514323149,2.943986803948304e-07,0.7753639743856042,0.5467708812147111,-0.04677088121471015
reference_full_N128_I100,10.8,-0.46133519677960655,0.0006788900043070856,-3.301785141484869e-06,0.7753009554892458,0.5468339001111211,-0.046833900111120166
reference_full_N128_I100,10.82,-0.46751283017643935,0.0005768350413641118,-6.906962544637732e-06,0.7752363062818988,0.5468985493187193,-0.046898549318718306
reference_full_N128_I100,10.84,-0.4733298942846314,0.0004826702056853878,-1.0478215946458208e-05,0.775170109885378,0.5469647457149489,-0.04696474571494802
reference_full_N128_I100,10.86,-0.47878115627456097,0.0003971594924926025,-1.3973095001426405e-05,0.7751024543031958,0.5470324012966473,-0.047032401296646265
reference_full_N128_I100,10.88,-0.4838616891709179,0.00032101709342308344,-1.735017149476412e-05,0.7750334321344134,0.5471014234659635,-0.04710142346596244
reference_full_N128_I100,10.9,-0.48856688122117026,0.0002549024354066676,-2.0569583194806438e-05,0.7749631402680482,0.5471717153324098,-0.04717171533240874
reference_full_N128_I100,10.92,-0.4928924448164301,0.00019941551042810288,-2.3593559080562135e-05,0.7748916795705805,0.5472431760300099,-0.04724317603000891
reference_full_N128_I100,10.94,-0.49683442491343804,0.000155092537232168,-2.6386918166682415e-05,0.7748191545513029,0.5473157010485321,-0.047315701048531125
reference_full_N128_I100,10.96,-0.5003892069136826,0.00012240198264633633,-2.8917535502468043e-05,0.7747456730227608,0.5473891825775945,-0.04738918257759353
reference_full_N128_I100,10.98,-0.503553523951312,0.00010174098267429123,-3.1156766715827855e-05,0.7746713457379087,0.547463509862471,-0.04746350986246999
reference_full_N128_I100,11.0,-0.5063244635537373,9.34321806687415e-05,-3.307982763376489e-05,0.7745962860304185,0.5475385695702195,-0.047538569570218486
reference_full_N128_I100,11.02,-0.5086994736312926,9.772102017670297e-05,-3.4666120532345196e-05,0.7745206094351935,0.5476142461648367,-0.047614246164835713
reference_full_N128_I100,11.040000000000001,-0.5106763677657712,0.00011477350556725677,-3.589950486780628e-05,0.7744444333103218,0.5476904222899622,-0.04769042228996117
reference_full_N128_I100,11.06,-0.512253329762006,0.0001446744607073898,-3.6768505226844496e-05,0.7743678764426584,0.5477669791577018,-0.04776697915770088
reference_full_N128_I100,11.08,-0.5134289174409473,0.00018742629071638416,-3.7266456851817246e-05,0.7742910586585929,0.5478437969420165,-0.04784379694201558
reference_full_N128_I100,11.1,-0.5142020656474316,0.00024294826870846373,-3.739158351831607e-05,0.7742141004251015,0.5479207551751623,-0.0479207551751613
reference_full_N128_I100,11.120000000000001,-0.5145720884579978,0.0003110763492961731,-3.714700879033183e-05,0.7741371224544082,0.5479977331455971,-0.047997733145596085
reference_full_N128_I100,11.14,-0.5145386805729999,0.0003915635194185687,-3.654069846231834e-05,0.7740602453045974,0.5480746102957853,-0.04807461029578439
reference_full_N128_I100,11.16,-0.5141019178860172,0.0004840806843838439,-3.5585335945625125e-05,0.7739835889822607,0.5481512666183133,-0.04815126661831227
reference_full_N128_I100,11.18,-0.5132622572282532,0.0005882180843230099,-3.429813289838498e-05,0.773907272552026,0.5482275830487378,-0.048227583048736665
reference_full_N128_I100,11.200000000000001,-0.5120205352869451,0.0007034872386826342,-3.270057624689939e-05,0.7738314137458744,0.5483034418536197,-0.0483034418536187
reference_full_N128_I100,11.22,-0.5103779667086097,0.0008293233995371103,-3.0818117887312205e-05,0.7737561285881365,0.5483787270122092,-0.048378727012208196
reference_full_N128_I100,11.24,-0.5083361413904208,0.0009650885144980581,-2.8679806659929765e-05,0.7736815310100951,0.5484533245902828,-0.04845332459028175
reference_full_N128_I100,11.26,-0.5058970209878655,0.0011100746572516684,-2.6317875236040716e-05,0.7736077324962775,0.5485271231047004,-0.04852712310469948
reference_full_N128_I100,11.28,-0.5030629346476313,0.0012635079266535166,-2.37672809029132e-05,0.7735348417232564,0.5486000138772736,-0.0486000138772727
reference_full_N128_I100,11.3,-0.49983657399949505,0.0014245527718048253,-2.1065211902422762e-05,0.773462964222305,0.5486718913766343,-0.04867189137663333
reference_full_N128_I100,11.32,-0.4962209874327215,0.0015923167222778743,-1.825056438021494e-05,0.773392202053531,0.5487426535468364,-0.048742653546835484
reference_full_N128_I100,11.34,-0.4922195736867153,0.0017658554975958293,-1.5363396321511343e-05,0.7733226534789068,0.5488122021214887,-0.04881220212148781
reference_full_N128_I100,11.36,-0.4878360748039813,0.0019441784417640467,-1.2444371032383164e-05,0.7732544126783001,0.5488804429223838,-0.0488804429223828
reference_full_N128_I100,11.38,-0.4830745684722457,0.002126254269946818,-9.53419292009548e-06,0.773187569458396,0.5489472861415408,-0.04894728614153984
reference_full_N128_I100,11.4,-0.47793945980849795,0.0023110170714853717,-6.67304714516568e-06,0.773122208994459,0.5490126466058136,-0.04901264660581279
reference_full_N128_I100,11.42,-0.47243547262390995,0.0024973725400211444,-3.9000498278416665e-06,0.7730584115771699,0.54907644402319,-0.04907644402318912
reference_full_N128_I100,11.44,-0.4665676402226212,0.002684204380612253,-1.2527171089749456e-06,0.7729962523904375,0.5491386032101223,-0.04913860321012145
reference_full_N128_I100,11.46,-0.4603412957796923,0.0028703808575703442,1.233539547139719e-06,0.7729358013010408,0.5491990542992319,-0.04919905429923093
reference_full_N128_I100,11.48,-0.45376206235123484,0.0030547614364966045,3.525885066474017e-06,0.7728771226731344,0.5492577329269037,-0.04925773292690279
reference_full_N128_I100,11.5,-0.44683584256694375,0.003236203478636933,5.59449241774366e-06,0.7728202752000224,0.5493145804003448,-0.04931458040034377
reference_full_N128_I100,11.52,-0.4395688080575987,0.003413568943648703,7.4129286658350135e-06,0.7727653117566601,0.5493695438438054,-0.049369543843804424
reference_full_N128_I100,11.540000000000001,-0.4319673886700968,0.0035857310572279715,8.958490560852854e-06,0.772712279276681,0.5494225763237717,-0.04942257632377075
reference_full_N128_I100,11.56,-0.42403826152084223,0.0037515809024849206,1.021248482727874e-05,0.7726612186469444,0.5494736369529987,-0.04947363695299766
reference_full_N128_I100,11.58,-0.4157883399394327,0.003910033893122496,1.1160450487711152e-05,0.772612164626978,0.5495226909733949,-0.049522690973393874
reference_full_N128_I100,11.6,-0.4072247623519544,0.004060036088038893,1.1792318831666504e-05,0.7725651457825842,0.5495697098178055,-0.04956970981780461
reference_full_N128_I100,11.620000000000001,-0.3983548811535287,0.004200570310207827,1.2102512440827002e-05,0.7725201844496189,0.5496146711509109,-0.04961467115090998
reference_full_N128_I100,11.64,-0.3891862516161514,0.004330662031534845,1.208997926086416e-05,0.7724772967106316,0.5496575588894357,-0.04965755888943479
reference_full_N128_I100,11.66,-0.37972662087719977,0.004449384991842321,1.1758165171091914e-05,0.7724364923983164,0.5496983632020436,-0.04969836320204271
reference_full_N128_I100,11.68,-0.36998391705151223,0.004555866514924817,1.1114922334349118e-05,0.7723977751110895,0.5497370804892684,-0.049737080489267387
reference_full_N128_I100,11.700000000000001,-0.35996623850677234,0.004649292497913958,1.0172359960337967e-05,0.7723611422564812,0.5497737133440012,-0.04977371334400021
reference_full_N128_I100,11.72,-0.34968184334019337,0.004728912040610725,8.946636266759332e-06,0.7723265851073172,0.5498082704930144,-0.04980827049301345
reference_full_N128_I100,11.74,-0.339139139090561,0.0047940416951453985,7.457698274294025e-06,0.7722940888799898,0.5498407667201337,-0.049840766720132886
reference_full_N128_I100,11.76,-0.32834667271768225,0.00484406931019735,5.728972012138282e-06,0.7722636328286951,0.5498712227716727,-0.04987122277167169
reference_full_N128_I100,11.78,-0.3173131208779085,0.004878457450709833,3.7870082713136897e-06,0.7722351903555794,0.5498996652448016,-0.049899665244800634
reference_full_N128_I100,11.8,-0.30604728051954944,0.004896746381838137,1.6610914670060732e-06,0.7722087291408706,0.5499261264595826,-0.04992612645958166
reference_full_N128_I100,11.82,-0.29455805982199434,0.004898556595702501,-6.171852918636619e-07,0.7721842112848681,0.5499506443153801,-0.04995064431537915
reference_full_N128_I100,11.84,-0.2828544694945461,0.004883590880685362,-3.014369598328992e-06,0.7721615934678946,0.5499732621324422,-0.049973262132441326
reference_full_N128_I100,11.86,-0.2709456144535505,0.004851635911578044,-5.495619960044276e-06,0.7721408271209422,0.5499940284794136,-0.04999402847941269
reference_full_N128_I100,11.88,-0.25884068588557907,0.004802563372229516,-8.025186835620373e-06,0.7721218586127551,0.5500129969876095,-0.05001299698760849
reference_full_N128_I100,11.9,-0.24654895370806468,0.004736330595963827,-1.0566899854440656e-05,0.7721046294475338,0.5500302261528427,-0.05003022615284189
reference_full_N128_I100,11.92,-0.23407975943140924,0.00465298073040156,-1.308465345557841e-05,0.7720890764747967,0.5500457791256348,-0.05004577912563403
reference_full_N128_I100,11.94,-0.22144250942325192,0.004552642433629219,-1.554288431197279e-05,0.7720751321097463,0.5500597234906291,-0.050059723490628344
reference_full_N128_I100,11.96,-0.20864666857827788,0.004435529091478712,-1.7907034079570915e-05,0.7720627245643338,0.5500721310360235,-0.05007213103602269
reference_full_N128_I100,11.98,-0.195701754382165,0.004301937591035015,-2.0143991395244917e-05,0.7720517780864409,0.5500830775138504,-0.05008307751384952
reference_full_N128_I100,12.0,-0.18261733136933905,0.004152246635570919,-2.222250703505756e-05,0.7720422132084009,0.5500926423918998,-0.050092642391899034
reference_full_N128_I100,12.02,-0.1694030059608664,0.0039869146294170925,-2.4113577413095498e-05,0.772033947002642,0.5501009085980946,-0.05010090859809367
reference_full_N128_I100,12.040000000000001,-0.15606842166993085,0.0038064771469000693,-2.579079223019034e-05,0.7720268933423036,0.5501079622580984,-0.05010796225809741
reference_full_N128_I100,12.06,-0.1426232546644542,0.003611543986772103,-2.723063899703983e-05,0.7720209631734261,0.550113892426939,-0.05011389242693811
reference_full_N128_I100,12.08,-0.12907720966175273,0.0034027958594984686,-2.841276649236877e-05,0.7720160647848613,0.5501187908154004,-0.05011879081539946
reference_full_N128_I100,12.1,-0.11544001614318736,0.0031809807009603426,-2.9320198896776172e-05,0.7720121040883624,0.5501227515119292,-0.050122751511928285
reference_full_N128_I100,12.120000000000001,-0.10172142486323946,0.002946909650659955,-2.9939501916545953e-05,0.7720089849000592,0.5501258707007862,-0.05012587070078522
reference_full_N128_I100,12.14,-0.08793120463034684,0.0027014527155164517,-3.0260899283091453e-05,0.7720066092232227,0.550128246377149,-0.05012824637714802
reference_full_N128_I100,12.16,-0.07407913933716007,0.0024455341349872957,-3.027833524827283e-05,0.7720048775405014,0.5501299780598683,-0.050129978059867325
reference_full_N128_I100,12.18,-0.060175025209057854,0.0021801274919661254,-2.9989490385147688e-05,0.7720036890977037,0.5501311665025465,-0.05013116650254555
reference_full_N128_I100,12.200000000000001,-0.046228668248099555,0.0019062505783859207,-2.9395744115121848e-05,0.7720029421968134,0.5501319134036083,-0.050131913403607314
reference_full_N128_I100,12.22,-0.0322498818406394,0.0016249600557147147,-2.8502090604294953e-05,0.7720025344847108,0.5501323211160056,-0.050132321116004595
reference_full_N128_I100,12.24,-0.018248484500128753,0.0013373459342362465,-2.7317007742266114e-05,0.7720023632431762,0.55013249235719,-0.05013249235718896
reference_full_N128_I100,12.26,-0.004234297714777567,0.0010445259007021723,-2.5852281791759024e-05,0.7720023256803769,0.5501325299199711,-0.050132529919970054
reference_full_N128_I100,12.280000000000001,0.009782856131871263,0.0007476395287109502,-2.412279374893441e-05,0.7720023192154111,0.5501325363848646,-0.05013253638486361
reference_full_N128_I100,12.3,0.023793155797556288,0.0004478423969615527,-2.214626764498062e-05,0.7720022417660849,0.5501326138345248,-0.0501326138345238
reference_full_N128_I100,12.32,0.03778678320745959,0.0001463001503015244,-1.9942988120908586e-05,0.7720019920295325,0.5501328635708441,-0.050132863570843095
reference_full_N128_I100,12.34,0.051753925501132475,-0.00015581746800672215,-1.7535489219455234e-05,0.7720014697650786,0.5501333858352921,-0.0501333858352911
reference_full_N128_I100,12.36,0.06568477713165143,-0.00045734257970850235,-1.494822210712014e-05,0.7720005760672275,0.5501342795330617,-0.05013427953306074
reference_full_N128_I100,12.38,0.07956954204804213,-0.0007571151012510012,-1.2207204508718012e-05,0.7719992136388752,0.5501356419615778,-0.050135641961576785
reference_full_N128_I100,12.4,0.09339843599125758,-0.0010539886086208153,-9.339658590277e-06,0.7719972870565837,0.5501375685439229,-0.05013756854392188
reference_full_N128_I100,12.42,0.10716168893387594,-0.0013468361065802556,-6.373641858355251e-06,0.7719947030326403,0.5501401525677252,-0.05014015256772414
reference_full_N128_I100,12.44,0.12084954769211374,-0.001634555672948239,-3.3376767453510524e-06,0.7719913706702626,0.550143484930052,-0.05014348493005098
reference_full_N128_I100,12.46,0.13445227873796897,-0.0019160759485523228,-2.603841208317538e-07,0.7719872017114374,0.5501476538888495,-0.05014765388884846
reference_full_N128_I100,12.48,0.1479601712383764,-0.0021903614440214303,2.829874461675571e-06,0.7719821107792291,0.550152744821462,-0.05015274482146098
reference_full_N128_I100,12.5,0.16136354034576939,-0.0024564176373463916,5.905340906485826e-06,0.7719760156096015,0.5501588399907698,-0.050158839990768755
reference_full_N128_I100,12.52,0.17465273076553728,-0.0027132958310456664,8.93918625547214e-06,0.7719688372808976,0.5501660183194678,-0.050166018319466855
reference_full_N128_I100,12.540000000000001,0.18781812061927308,-0.0029600977505209562,1.1905814500621973e-05,0.7719605004272507,0.5501743551730269,-0.050174355173025854
reference_full_N128_I100,12.56,0.20085012562673865,-0.003195979851702684,1.4781139953061011e-05,0.7719509334485732,0.5501839221518511,-0.05018392215185008
reference_full_N128_I100,12.58,0.2137392036220364,-0.003420157321513859,1.7542835912332062e-05,0.7719400687074375,0.5501947868931651,-0.050194786893164124
reference_full_N128_I100,12.6,0.22647585942122916,-0.003631907744726116,2.0170550992160038e-05,0.7719278427172199,0.5502070128831441,-0.050207012883143
reference_full_N128_I100,12.620000000000001,0.23905065005445886,-0.0038305744184571337,2.264609113274284e-05,0.7719141963205505,0.5502206592798015,-0.05022065927980048
