case,n,g,initial_mode,dt,t,energy,relative_energy_deviation,cosine_q_1,cosine_velocity_1,cosine_q_3,cosine_velocity_3,cosine_q_5,cosine_velocity_5,cosine_q_initial_mode,cosine_velocity_initial_mode
spatial_N64,64,1.0,1,0.004,2.16,0.8218983836223966,-9.544120049831406e-09,-0.4999592033610924,0.012865391096473857,0.003773143028702101,-0.0035601991154167777,-3.1232495039719465e-05,-9.580675527705659e-05,-0.4999592033610924,0.012865391096473857
spatial_N64,64,1.0,1,0.004,2.18,0.8218983670442472,-2.9714678273506934e-08,-0.4994834452708656,0.03470608368960976,0.0037004516282911955,-0.0037065528368754206,-3.312333650099702e-05,-9.304823758088827e-05,-0.4994834452708656,0.03470608368960976
spatial_N64,64,1.0,1,0.004,2.2,0.8218983352440649,-6.840581423528391e-08,-0.4985711855222462,0.05651154336734865,0.0036249626384786664,-0.003840138816369465,-3.4946274884054755e-05,-8.90169377828733e-05,-0.4985711855222462,0.05651154336734865
spatial_N64,64,1.0,1,0.004,2.22,0.8218982884088211,-1.2539004035083678e-07,-0.4972233514672212,0.07825951846584003,0.0035469212570866547,-0.00396197867916063,-3.667593250002534e-05,-8.372350252514027e-05,-0.4972233514672212,0.07825951846584003
spatial_N64,64,1.0,1,0.004,2.24,0.8218982268145323,-2.0033152869913806e-07,-0.4954413143546496,0.09992787953185728,0.003466551965054836,-0.004073119975555964,-3.828730271320652e-05,-7.719436699381879e-05,-0.4954413143546496,0.09992787953185728
spatial_N64,64,1.0,1,0.004,2.2600000000000002,0.8218981508235342,-2.927894272586329e-07,-0.4932268864125089,0.12149466652116933,0.0033840581472173448,-0.004174622276236856,-3.9756063791222145e-05,-6.94715284012353e-05,-0.4932268864125089,0.12149466652116933
spatial_N64,64,1.0,1,0.004,2.2800000000000002,0.8218980608808955,-4.022222229727035e-07,-0.49058231699572663,0.1429381349913862,0.003299621989439701,-0.004267543466080441,-4.105888632904489e-05,-6.0612130974848624e-05,-0.49058231699572663,0.1429381349913862
spatial_N64,64,1.0,1,0.004,2.3000000000000003,0.8218979575100328,-5.279930770374364e-07,-0.4875102878224646,0.16423680101564783,0.0032134046467605926,-0.004352926374276783,-4.217373054476092e-05,-5.068786964678568e-05,-0.4875102878224646,0.16423680101564783
spatial_N64,64,1.0,1,0.004,2.32,0.8218978413075863,-6.693760603582177e-07,-0.48401390732707816,0.18536948455547902,0.003125546674472489,-0.004431785873752149,-4.308012991042728e-05,-3.978422169925277e-05,-0.48401390732707816,0.18536948455547902
spatial_N64,64,1.0,1,0.004,2.34,0.8218977129376359,-8.255631895881521e-07,-0.48009670416306977,0.20631535104549398,0.003036168711474674,-0.004505096576701496,-4.3759457784946167e-05,-2.799951748563552e-05,-0.48009670416306977,0.20631535104549398
spatial_N64,64,1.0,1,0.004,2.36,0.8218975731253423,-9.956721654935663e-07,-0.47576261989413743,0.22705395095922717,0.002945372402768884,-0.004573781245502576,-4.4195173955476833e-05,-1.5443862999075164e-05,-0.47576261989413743,0.22705395095922717
spatial_N64,64,1.0,1,0.004,2.38,0.8218974226501029,-1.178754698516471e-06,-0.47101600091585255,0.2475652571439761,0.0028532415456681342,-0.0046387000295385426,-4.437304826403161e-05,-2.237928488097807e-06,-0.47101600091585255,0.2475652571439761
spatial_N64,64,1.0,1,0.004,2.4,0.821897262338328,-1.3738052990763805e-06,-0.46586158965454216,0.2678296997329386,0.0027598434421748307,-0.004700640628618707,-4.428135879212098e-05,1.1488381483309605e-05,-0.46586158965454216,0.2678296997329386
spatial_N64,64,1.0,1,0.004,2.42,0.8218970930559308,-1.5797704145947833e-06,-0.4603045150935683,0.2878281984648621,0.0026652304380772175,-0.004760309472894591,-4.391106239450194e-05,2.5597360168266555e-05,-0.4603045150935683,0.2878281984648621
spatial_N64,64,1.0,1,0.004,2.44,0.8218969157006396,-1.7955577833461689e-06,-0.4543502826803626,0.3075421922646233,0.0025694416276295885,-0.0048183239975672695,-4.325593570800345e-05,3.9945015863998914e-05,-0.4543502826803626,0.3075421922646233
spatial_N64,64,1.0,1,0.004,2.46,0.8218967311942343,-2.02004587968041e-06,-0.4480047636702659,0.3269536659623594,0.00247250470123765,-0.004875206078426938,-4.231268510899251e-05,5.438265662278724e-05,-0.4480047636702659,0.3269536659623594
spatial_N64,64,1.0,1,0.004,2.48,0.8218965404748101,-2.252093327603788e-06,-0.4412741839654216,0.34604517405368,0.0023744379123760554,-0.0049313766815148735,-4.108102444839404e-05,6.875852453942419e-05,-0.4412741839654216,0.34604517405368
spatial_N64,64,1.0,1,0.004,2.5,0.8218963444891648,-2.490548162592532e-06,-0.43416511250866796,0.3647998614288363,0.002275252139029859,-0.004987151767114072,-3.956371975287866e-05,8.291946161311805e-05,-0.43416511250866796,0.3647998614288363
spatial_N64,64,1.0,1,0.004,2.52,0.8218961441854004,-2.7342568332811013e-06,-0.42668444929356353,0.3832014810242188,0.0021749530142799855,-0.005042739475017312,-3.7766600440151325e-05,9.671258927582463e-05,-0.42668444929356353,0.3832014810242188
spatial_N64,64,1.0,1,0.004,2.54,0.8218959405058316,-2.982072829671445e-06,-0.4188394130523556,0.40123440837492896,0.0020735431002465,-0.00509823860474919,-3.569853695188467e-05,0.00010998698394554121,-0.4188394130523556,0.40123440837492896
spatial_N64,64,1.0,1,0.004,2.56,0.8218957343802699,-3.232864854374462e-06,-0.41063752868387815,0.4188836530721708,0.0019710240794617723,-0.005153638391282795,-3.337138505706604e-05,0.00012259533138702413,-0.41063752868387815,0.4188836530721708
spatial_N64,64,1.0,1,0.004,2.58,0.8218955267197612,-3.48552444207062e-06,-0.4020866144830448,0.4361348671535706,0.001867398937863944,-0.005208819563936239,-3.07998974172233e-05,0.000134395543225411,-0.4020866144830448,0.4361348671535706
spatial_N64,64,1.0,1,0.004,2.6,0.8218953184108302,-3.73897296213066e-06,-0.3931947692328033,0.45297435047805307,0.0017626741139728534,-0.005263556663695953,-2.8001603331368174e-05,0.00014525231964419686,-0.3931947692328033,0.45297435047805307
spatial_N64,64,1.0,1,0.004,2.62,0.8218951103102847,-3.992167940558566e-06,-0.3839703592181591,0.4693890531593457,0.0016568615894253064,-0.005317521582312455,-2.499665789049225e-05,0.00015503864309182873,-0.3839703592181591,0.4693890531593457
spatial_N64,64,1.0,1,0.004,2.64,0.8218949032406153,-4.244108656736856e-06,-0.3744220052201795,0.4853665751533841,0.0015499808968939262,-0.005370288275263817,-2.180766206574629e-05,0.00016363718870559423,-0.3744220052201795,0.4853665751533841
spatial_N64,64,1.0,1,0.004,2.66,0.8218946979860225,-4.493840977559671e-06,-0.3645585695457843,0.5008951631146757,0.0014420610224779081,-0.005421338590177193,-1.845945553119471e-05,0.00017094163812302401,-0.3645585695457843,0.5008951631146757
spatial_N64,64,1.0,1,0.004,2.68,0.821894495289085,-4.740461411079089e-06,-0.35438914314664194,0.5159637046549107,0.0013331421809209913,-0.005470069142622958,-1.4978884278430012e-05,0.00017685788437817106,-0.35438914314664194,0.5159637046549107
spatial_N64,64,1.0,1,0.004,2.7,0.821894295848079,-4.983120367452187e-06,-0.3439230328776559,0.5305617201536774,0.0012232774434626002,-0.005515799162416547,-1.1394545315258545e-05,0.000181305116660636,-0.3439230328776559,0.5305617201536774
spatial_N64,64,1.0,1,0.004,2.72,0.8218941003149453,-5.221024633739191e-06,-0.3331697489423786,0.5446793522859528,0.001112534199746037,-0.005557779225731679,-7.736510954529414e-06,0.00018421677484165325,-0.3331697489423786,0.5446793522859528
spatial_N64,64,1.0,1,0.004,2.74,0.8218939092938919,-5.4534390724336745e-06,-0.32213899256926004,0.5583073534440415,0.001000995436971205,-0.0055952007814865,-4.036035389038718e-06,0.0001855413648339121,-0.32213899256926004,0.5583073534440415
spatial_N64,64,1.0,1,0.004,2.7600000000000002,0.8218937233406133,-5.679687572923697e-06,-0.3108406439589752,0.5714370712427744,0.0008887608213707569,-0.005627206374629793,-3.252464154025628e-07,0.0001852431270480757,-0.3108406439589752,0.5714370712427744
spatial_N64,64,1.0,1,0.004,2.7800000000000002,0.8218935429620992,-5.899153283084324e-06,-0.29928475053919723,0.5840604323060561,0.000775947569085618,-0.005652900464144891,3.3631746875273572e-06,0.00018330255142880462,-0.29928475053919723,0.5840604323060561
spatial_N64,64,1.0,1,0.004,2.8000000000000003,0.8218933686169945,-6.11127817162771e-06,-0.2874815155591464,0.5961699245402509,0.0006626910955994664,-0.005671360729795481,6.996322002494085e-06,0.00017971673380048415,-0.2874815155591464,0.5961699245402509
spatial_N64,64,1.0,1,0.004,2.82,0.8218932007164775,-6.315561959846505e-06,-0.2754412870520775,0.6077585781054651,0.0005491454350407172,-0.005681649758851862,1.0541399323669542e-05,0.00017449956951862177,-0.2754412870520775,0.6077585781054651
spatial_N64,64,1.0,1,0.004,2.84,0.8218930396256034,-6.511560486810453e-06,-0.26317454718960187,0.61881994529954,0.0004354834228557947,-0.00568282700223167,1.3966056729081354e-05,0.0001676817817105441,-0.26317454718960187,0.61881994529954
spatial_N64,64,1.0,1,0.004,2.86,0.8218928856650707,-6.698883560307678e-06,-0.2506919020474266,0.6293480795715911,0.000321896637578836,-0.0056739608886335335,1.723872605108772e-05,0.00015931078269459584,-0.2506919020474266,0.6293480795715911
spatial_N64,64,1.0,1,0.004,2.88,0.8218927391133558,-6.877192359033835e-06,-0.23800407179774546,0.6393375138822702,0.00020859509965259437,-0.005654140985297145,2.0328951905044998e-05,0.00014945036849109926,-0.23800407179774546,0.6393375138822702
spatial_N64,64,1.0,1,0.004,2.9,0.8218926002091617,-7.0461964544188405e-06,-0.2251218813391847,0.6487832386266796,9.580672747478382e-05,-0.005622490094938703,2.3207714948170033e-05,0.00013818024767879762,-0.2251218813391847,0.6487832386266796
spatial_N64,64,1.0,1,0.004,2.92,0.8218924691541293,-7.205650510710981e-06,-0.21205625137091294,0.6576806793331076,-1.6223446962481736e-05,-0.005578176180141399,2.5847744079175128e-05,0.00012559540720555773,-0.21205625137091294,0.6576806793331076
spatial_N64,64,1.0,1,0.004,2.94,0.8218923461157518,-7.355350739812749e-06,-0.1988181899132996,0.6660256743465944,-0.00012723429832179988,-0.00552042400896647,2.822381435504865e-05,0.00011180531913106129,-0.1988181899132996,0.6660256743465944
spatial_N64,64,1.0,1,0.004,2.96,0.8218922312304399,-7.495131171486591e-06,-0.1854187842733793,0.6738144527008634,-0.00023694985744586523,-0.005448526418739805,3.0313027494638198e-05,9.693299365553729e-05,-0.1854187842733793,0.6738144527008634
spatial_N64,64,1.0,1,0.004,2.98,0.821892124606686,-7.624859803323503e-06,-0.1718691934493727,0.6810436123754672,-0.00034508078152299275,-0.005361855098801525,3.209507195969039e-05,8.111388517105089e-05,-0.1718691934493727,0.6810436123754672
spatial_N64,64,1.0,1,0.004,3.0,0.8218920263282682,-7.74443470319408e-06,-0.158180640964655,0.6877100991272174,-0.00045132603431564494,-0.005259870797428158,3.3552459752441866e-05,6.449465945093647e-05,-0.158180640964655,0.6877100991272174
spatial_N64,64,1.0,1,0.004,3.02,0.8218919364574544,-7.85378010970117e-06,-0.1443644081178658,0.6938111860761691,-0.000555374764027761,-0.005142132863088554,3.467073724495347e-05,4.7231831464060914e-05,-0.1443644081178658,0.6938111860761691
spatial_N64,64,1.0,1,0.004,3.04,0.8218918550381477,-7.95284260646234e-06,-0.13043182763234573,0.699344454216742,-0.0006569083646432714,-0.005008308035628303,3.543866755862614e-05,2.9490284652802486e-05,-0.13043182763234573,0.699344454216742
spatial_N64,64,1.0,1,0.004,3.06,0.8218917820989363,-8.04158741007921e-06,-0.1163942776847773,0.7043077740140478,-0.0007556027049379475,-0.004858178408835222,3.584838224252985e-05,1.1441683835730827e-05,-0.1163942776847773,0.7043077740140478
spatial_N64,64,1.0,1,0.004,3.08,0.8218917176560039,-8.119994830191324e-06,-0.10226317628981563,0.7086992882342704,-0.0008511305078577126,-0.004691648492079054,3.589550025505153e-05,-6.737204822765668e-06,-0.10226317628981563,0.7086992882342704
spatial_N64,64,1.0,1,0.004,3.1,0.8218916617158569,-8.188056950242384e-06,-0.08804997601463707,0.7125173961460829,-0.0009431638615753433,-0.0045087513052937955,3.557921253486721e-05,-2.4866272109440248e-05,-0.08804997601463707,0.7125173961460829
spatial_N64,64,1.0,1,0.004,3.12,0.821891614277844,-8.245774562820607e-06,-0.0737661589947161,0.7157607392176712,-0.0010313768422912759,-0.004309653448442061,3.490233075203711e-05,-4.276388650516726e-05,-0.0737661589947161,0.7157607392176712
spatial_N64,64,1.0,1,0.004,3.14,0.8218915753364251,-8.293154408423042e-06,-0.05942323221977802,0.7184281884210331,-0.0011154482277377885,-0.004094659093732472,3.387129915732553e-05,-6.024876048771956e-05,-0.05942323221977802,0.7184281884210331
spatial_N64,64,1.0,1,0.004,3.16,0.821891544883169,-8.330206745288393e-06,-0.045032723056774415,0.7205188332419113,-0.0011950642793844362,-0.00386421285621666,3.249616879543235e-05,-7.714184454748465e-05,-0.045032723056774415,0.7205188332419113
spatial_N64,64,1.0,1,0.004,3.18,0.8218915229084528,-8.356943281606632e-06,-0.03060617497489642,0.7220319724800568,-0.0012699215705304695,-0.003618901505950056,3.07905337132958e-05,-9.32682302328898e-05,-0.03060617497489642,0.7220319724800568
spatial_N64,64,1.0,1,0.004,3.2,0.8218915094028456,-8.373375491865787e-06,-0.016155143436086858,0.7229671069105501,-0.001339729836810479,-0.0033594544926248042,2.8771429175576912e-05,-0.00010845904284641493,-0.016155143436086858,0.7229671069105501
spatial_N64,64,1.0,1,0.004,3.22,0.8218915043581521,-8.379513347311907e-06,-0.0016911919132388755,0.723323933862712,-0.001404214825136317,-0.0030867432614606403,2.645919229260187e-05,-0.00012255330387869019,-0.0016911919132388755,0.723323933862712
spatial_N64,64,1.0,1,0.004,3.24,0.8218915077681151,-8.375364460966317e-06,0.012774112002717995,0.7231023437587243,-0.0014631211167537976,-0.0028017793471411005,2.387728586824726e-05,-0.00013539974291221126,0.012774112002717995,0.7231023437587243
spatial_N64,64,1.0,1,0.004,3.2600000000000002,0.8218915196287571,-8.360933672402204e-06,0.0272292004463405,0.722302418639529,-0.001516214899909407,-0.0025057112406955168,2.1052086682522435e-05,-0.00014685853856777223,0.0272292004463405,0.722302418639529
spatial_N64,64,1.0,1,0.004,3.2800000000000002,0.8218915399383625,-8.33622306861681e-06,0.04166250911170413,0.7209244326909048,-0.0015632866676021143,-0.0021998200324280194,1.8012639832040407e-05,-0.00015680296811979635,0.04166250911170413,0.7209244326909048
spatial_N64,64,1.0,1,0.004,3.3000000000000003,0.8218915686970955,-8.301232450325102e-06,0.056062481116957046,0.7189688547678774,-0.0016041538160400243,-0.0018855138422681878,1.4790381156642475e-05,-0.0001651209456872742,0.056062481116957046,0.7189688547678774
spatial_N64,64,1.0,1,0.004,3.3200000000000003,0.8218916059062604,-8.255960230019177e-06,0.07041757093922263,0.7164363529008523,-0.001638663119732299,-0.001564321057245247,1.1418830177555299e-05,-0.00017171642942904932,0.07041757093922263,0.7164363529008523
spatial_N64,64,1.0,1,0.004,3.34,0.8218916515672081,-8.200404764568958e-06,0.08471624845919797,0.7133278007520928,-0.00166669305962436,-0.0012378824041454017,7.93325635659934e-06,-0.00017651067893994357,0.08471624845919797,0.7133278007520928
spatial_N64,64,1.0,1,0.004,3.36,0.8218917056799001,-8.134566100714835e-06,0.09894700315402041,0.7096442859764542,-0.0016881559813292598,-0.0009079418937824676,4.3703218523174895e-06,-0.00017944334507447035,0.09894700315402041,0.7096442859764542
spatial_N64,64,1.0,1,0.004,3.38,0.8218917682411451,-8.05844812112877e-06,0.113098348475907,0.7053871204256732,-0.0017030000613203252,-0.0005763366816655268,7.677042918228204e-07,-0.00018047337571093839,0.113098348475907,0.7053871204256732
spatial_N64,64,1.0,1,0.004,3.4,0.8218918392425327,-7.972061058625357e-06,0.12715882645271137,0.7005578521210366,-0.0017112110599290702,-0.0002449858981573902,-2.8362966079890494e-06,-0.00017957972251862368,0.12715882645271137,0.7005578521210366
spatial_N64,64,1.0,1,0.004,3.42,0.8218919186680779,-7.875424362535632e-06,0.14111701254489756,0.695158278904991,-0.0017128138411366999,8.412149054753898e-05,-6.403164455165238e-06,-0.00017676183559731904,0.14111701254489756,0.695158278904991
spatial_N64,64,1.0,1,0.004,3.44,0.8218920064916129,-7.76856987061425e-06,0.15496152079149897,0.689190463668236,-0.0017078736404556318,0.00040893972118048055,-9.894579276131847e-06,-0.00017203993491326,0.15496152079149897,0.689190463668236
spatial_N64,64,1.0,1,0.004,3.46,0.8218921026739553,-7.651545256059933e-06,0.16868100927542612,0.6826567510351644,-0.001696497063666156,0.0007273800944824561,-1.3272833731588045e-05,-0.00016545504974695616,0.16868100927542612,0.6826567510351644
spatial_N64,64,1.0,1,0.004,3.48,0.8218922071598879,-7.5244177015765246e-06,0.18226418593600846,0.6755597853772151,-0.0016788328007997066,0.0010373255734533473,-1.6501247747651695e-05,-0.00015706881987977416,0.18226418593600846,0.6755597853772151
spatial_N64,64,1.0,1,0.004,3.5,0.8218923198749917,-7.387277752179955e-06,0.19569981475391926,0.6679025300108988,-0.0016550720415386571,0.0013366460261082457,-1.9544576756328272e-05,-0.00014696305495237054,0.19569981475391926,0.6679025300108988
spatial_N64,64,1.0,1,0.004,3.52,0.8218924407223772,-7.240243292905291e-06,0.20897672233064307,0.6596882874249925,-0.0016254485801283402,0.001623214012908614,-2.2369408696594988e-05,-0.0001352390513073778,0.20897672233064307,0.6596882874249925
spatial_N64,64,1.0,1,0.004,3.54,0.821892569579361,-7.0834635923500144e-06,0.22208380488141893,0.6509207203698095,-0.0015902385999620908,0.001894921012245098,-2.4944544943444126e-05,-0.00012201666864380682,0.22208380488141893,0.6509207203698095
spatial_N64,64,1.0,1,0.004,3.56,0.8218927062941386,-6.91712334999206e-06,0.2350100356571394,0.641603873630596,-0.0015497601301970201,0.0021496939710135745,-2.7241360409956523e-05,-0.0001074331719307045,0.2350100356571394,0.641603873630596
spatial_N64,64,1.0,1,0.004,3.58,0.8218928506825084,-6.7414466832227404e-06,0.24774447280702666,0.6317421962971264,-0.0015043721690762687,0.002385512061519964,-2.923413820812474e-05,-9.16418472098311e-05,0.24774447280702666,0.6317421962971264
spatial_N64,64,1.0,1,0.004,3.6,0.8218930025247064,-6.556700977933261e-06,0.26027626769005474,0.6213405643325405,-0.0014544734710621053,0.0026004235207523992,-3.090037445880662e-05,-7.481040311828823e-05,0.26027626769005474,0.6213405643325405
spatial_N64,64,1.0,1,0.004,3.62,0.8218931615624036,-6.363200541925629e-06,0.27259467363906714,0.6104043032365342,-0.0014005009974096892,0.0027925624435511586,-3.22210491094653e-05,-5.711917313583993e-05,0.27259467363906714,0.6104043032365342
spatial_N64,64,1.0,1,0.004,3.64,0.8218933274959356,-6.161309975216689e-06,0.2846890551773726,0.5989392105912674,-0.0013429280324196607,0.002960165397473102,-3.318085894987374e-05,-3.8759136658158124e-05,0.2846890551773726,0.5989392105912674
