reference,t,cos1,cos3,cos5,energy
reference_lattice_N64,12.200000000000001,0.26483257893007234,-0.0014332924148643847,-6.223255007795124e-06,0.8218983914663621
reference_lattice_N64,12.22,0.2770685901851566,-0.0016122740594088892,-5.936189447801683e-06,0.8218983914663447
reference_lattice_N64,12.24,0.28907670178326883,-0.00178690394299314,-5.551413852681659e-06,0.8218983914663482
reference_lattice_N64,12.26,0.3008464533714419,-0.001956761538173933,-5.065248536577278e-06,0.8218983914663374
reference_lattice_N64,12.280000000000001,0.31236752029500875,-0.0021214624603139347,-4.474396317782775e-06,0.8218983914665265
reference_lattice_N64,12.3,0.3236297242580725,-0.0022806592498266576,-3.776011104621921e-06,0.8218983914663897
reference_lattice_N64,12.32,0.3346230443715912,-0.0024340418501286225,-2.9677699656958977e-06,0.8218983914662844
reference_lattice_N64,12.34,0.3453376285546821,-0.0025813377997621944,-2.047947451618045e-06,0.8218983914668134
reference_lattice_N64,12.36,0.35576380527540863,-0.002722312118402039,-1.0154903764242708e-06,0.8218983914668555
reference_lattice_N64,12.38,0.3658920955888534,-0.0028567669125282124,1.299080908784381e-07,0.8218983914651485
reference_lattice_N64,12.4,0.37571322543725194,-0.002984540706874133,1.3877364089314527e-06,0.8218983914655094
reference_lattice_N64,12.42,0.3852181381800674,-0.0031055074963645887,2.756597959791137e-06,0.821898391466404
reference_lattice_N64,12.44,0.39439800729973407,-0.0032195755560059315,4.2341491212423595e-06,0.8218983914664149
reference_lattice_N64,12.46,0.4032442492407291,-0.0033266860126413694,5.817044584925692e-06,0.8218983914677351
reference_lattice_N64,12.48,0.41174853633474484,-0.003426811188935595,7.500892606560313e-06,0.8218983914665041
reference_lattice_N64,12.5,0.4199028097546819,-0.0035199527533228935,9.280219151458447e-06,0.8218983914631287
reference_lattice_N64,12.52,0.4276992924438503,-0.0036061396878038256,1.1148443894758335e-05,0.821898391466099
reference_lattice_N64,12.540000000000001,0.43513050196390424,-0.003685426090103437,1.309787095953652e-05,0.82189839146629
reference_lattice_N64,12.56,0.44218926320034657,-0.0037578888544516184,1.5119689554456736e-05,0.821898391466854
reference_lattice_N64,12.58,0.4488687208670053,-0.003823625232418078,1.7203991783486003e-05,0.8218983914671996
reference_lattice_N64,12.6,0.4551623517476243,-0.00388275031329458,1.9339804198841037e-05,0.8218983914644724
reference_lattice_N64,12.620000000000001,0.4610639766149011,-0.003935394446381543,2.1515133804652552e-05,0.8218983914655985
reference_lattice_N64,12.64,0.4665677717601815,-0.003981700631067248,2.3717030904406113e-05,0.8218983914662739
reference_lattice_N64,12.66,0.4716682800814409,-0.004021821903214392,2.5931664912060137e-05,0.8218983914666197
reference_lattice_N64,12.68,0.4763604216634152,-0.004055918743367656,2.814441552796949e-05,0.8218983914668289
reference_lattice_N64,12.700000000000001,0.4806395037945963,-0.004084156533470513,3.0339977539958738e-05,0.8218983914649164
reference_lattice_N64,12.72,0.4845012303676075,-0.00410670308679487,3.250247794928247e-05,0.8218983914661938
reference_lattice_N64,12.74,0.48794171060223424,-0.004123726279383663,3.461560568214755e-05,0.8218983914662426
reference_lattice_N64,12.76,0.4909574670533808,-0.0041353918007909305,3.666275051637605e-05,0.8218983914667177
reference_lattice_N64,12.780000000000001,0.49354544284573243,-0.004141861052408218,3.862715164046502e-05,0.8218983914662344
reference_lattice_N64,12.8,0.4957030081011068,-0.004143289209467737,4.049205306133277e-05,0.8218983914652485
reference_lattice_N64,12.82,0.49742796551635177,-0.004139823468205201,4.224086454320221e-05,0.8218983914662454
reference_lattice_N64,12.84,0.49871855505755447,-0.0041316014956036574,4.385732622706909e-05,0.8218983914663429
reference_lattice_N64,12.86,0.49957345774898737,-0.004118750091925323,4.532567471185994e-05,0.8218983914666964
reference_lattice_N64,12.88,0.49999179852501313,-0.004101384084420533,4.6630809005034356e-05,0.8218983914654828
reference_lattice_N64,12.9,0.499973148136339,-0.004079605455726233,4.7758454241146256e-05,0.821898391466186
reference_lattice_N64,12.92,0.49951752408898886,-0.004053502721743533,4.869532105375812e-05,0.8218983914662261
reference_lattice_N64,12.94,0.49862539062198863,-0.004023150554358458,4.942925906070463e-05,0.821898391466611
reference_lattice_N64,12.96,0.49729765771315115,-0.003988609659217551,4.994940225845248e-05,0.8218983914660594
reference_lattice_N64,12.98,0.4955356791264696,-0.003949926901600785,5.0246305009593665e-05,0.8218983914656808
reference_lattice_N64,13.0,0.493341249507636,-0.003907135681111342,5.0312066595169146e-05,0.8218983914664019
reference_lattice_N64,13.02,0.49071660054730526,-0.0038602565469837715,5.014044307813495e-05,0.8218983914666597
reference_lattice_N64,13.040000000000001,0.4876643962374494,-0.0038092980436094034,4.9726945390835594e-05,0.8218983914688155
reference_lattice_N64,13.06,0.4841877272412275,-0.0037542577809661186,4.906892149766912e-05,0.8218983914660493
reference_lattice_N64,13.08,0.4802901044236418,-0.0036951237054896474,4.8165623746962714e-05,0.8218983914613844
reference_lattice_N64,13.1,0.4759754515668667,-0.0036318755669159045,4.701825827348512e-05,0.8218983914662603
reference_lattice_N64,13.120000000000001,0.4712480973101888,-0.003564486564709321,4.563001555158913e-05,0.8218983914662743
reference_lattice_N64,13.14,0.4661127663893132,-0.0034929251331629113,4.400608604407212e-05,0.8218983914670889
reference_lattice_N64,13.16,0.46057457018639836,-0.0034171568734267105,4.215365452111553e-05,0.8218983914664574
reference_lattice_N64,13.18,0.4546389966716038,-0.003337146589001899,4.008187757294037e-05,0.8218983914642372
reference_lattice_N64,13.200000000000001,0.44831189978115993,-0.0032528604091607125,3.780184245245307e-05,0.8218983914662873
reference_lattice_N64,13.22,0.4415994882875154,-0.003164267977006764,3.5326506829998184e-05,0.8218983914662854
reference_lattice_N64,13.24,0.43450831423254055,-0.003071344669990222,3.267062261300859e-05,0.8218983914669041
reference_lattice_N64,13.26,0.4270452609710525,-0.0029740738356417397,2.9850641019312833e-05,0.8218983914660838
reference_lattice_N64,13.280000000000001,0.4192175308958438,-0.002872449011536943,2.6884602187521875e-05,0.821898391464975
reference_lattice_N64,13.3,0.4110326329009741,-0.002766476106179104,2.379200865403023e-05,0.8218983914663079
reference_lattice_N64,13.32,0.4024983696455,-0.0026561755153425883,2.0593683857326884e-05,0.8218983914663288
reference_lattice_N64,13.34,0.3936228246806752,-0.0025415841492101663,1.7311617811033734e-05,0.821898391466894
reference_lattice_N64,13.36,0.3844143494958795,-0.002422757346844768,1.396879934226197e-05,0.8218983914658436
reference_lattice_N64,13.38,0.3748815505438254,-0.002299770656832998,1.0589037738241178e-05,0.8218983914652359
reference_lattice_N64,13.4,0.3650332762990026,-0.0021727214604085957,7.196773916810754e-06,0.8218983914663047
reference_lattice_N64,13.42,0.35487860440313745,-0.0020417304188966303,3.8168831126004206e-06,0.8218983914663203
reference_lattice_N64,13.44,0.34442682894728166,-0.001906942728823014,4.744708068874564e-07,0.8218983914668487
reference_lattice_N64,13.46,0.3336874479383872,-0.0017685291640109051,-2.805337339478953e-06,0.821898391466029
reference_lattice_N64,13.48,0.3226701509923311,-0.0016266868969004138,-5.99760929001886e-06,0.821898391465125
reference_lattice_N64,13.5,0.3113848072955294,-0.0014816400798387864,-9.07782286139577e-06,0.8218983914663055
reference_lattice_N64,13.52,0.29984145387155947,-0.001333640177451537,-1.2022082589330246e-05,0.8218983914662258
reference_lattice_N64,13.540000000000001,0.28805028418070067,-0.0011829660499158019,-1.480733550748456e-05,0.8218983914665502
reference_lattice_N64,13.56,0.2760216370873022,-0.001029923767013094,-1.7411583860113055e-05,0.821898391466538
reference_lattice_N64,13.58,0.26376598621281344,-0.0008748461625019108,-1.9814093510304867e-05,0.821898391465681
reference_lattice_N64,13.6,0.25129392969483266,-0.0007180921234495137,-2.1995596126092834e-05,0.8218983914660927
reference_lattice_N64,13.620000000000001,0.23861618037668503,-0.0005600456019958215,-2.3938481687586526e-05,0.8218983914662227
reference_lattice_N64,13.64,0.22574355642206875,-0.00040111437892742107,-2.5626982575898868e-05,0.8218983914661752
reference_lattice_N64,13.66,0.2126869723744466,-0.0002417285620875008,-2.7047344990324615e-05,0.8218983914659013
reference_lattice_N64,13.68,0.19945743066224392,-8.233883176777898e-05,-2.8187985695367023e-05,0.8218983914663838
reference_lattice_N64,13.700000000000001,0.18606601354044638,7.658554738218423e-05,-2.9039635374117683e-05,0.8218983914676242
reference_lattice_N64,13.72,0.17252387546971162,0.00023455894661552774,-2.9595464106267384e-05,0.8218983914665524
reference_lattice_N64,13.74,0.15884223593308322,0.0003910818227008178,-2.9851184354228046e-05,0.8218983914662592
reference_lattice_N64,13.76,0.14503237264970092,0.0005456433471555068,-2.9805139790159354e-05,0.8218983914660999
reference_lattice_N64,13.780000000000001,0.1311056151980587,0.0006977242359369316,-2.9458367912317763e-05,0.8218983914655412
reference_lattice_N64,13.8,0.11707333901524873,0.0008467997422939973,-2.8814639997297253e-05,0.8218983914669564
reference_lattice_N64,13.82,0.10294695974791426,0.0009923427933502438,-2.788047899013095e-05,0.8218983914683254
reference_lattice_N64,13.84,0.08873792793628292,0.0011338272560043796,-2.666514970056664e-05,0.821898391466298
reference_lattice_N64,13.86,0.07445772400165447,0.0012707313080323659,-2.5180621727573466e-05,0.8218983914662991
reference_lattice_N64,13.88,0.060117853497026995,0.0014025408830547889,-2.344151038953849e-05,0.8218983914658675
reference_lattice_N64,13.9,0.04572984260333353,0.0015287531780618976,-2.1464985590471862e-05,0.8218983914662256
reference_lattice_N64,13.92,0.03130523382552111,0.0016488801895025878,-1.9270656254232512e-05,0.821898391467754
reference_lattice_N64,13.94,0.01685558185644607,0.001762452255641215,-1.6880427455968612e-05,0.821898391466308
reference_lattice_N64,13.96,0.0023924495727714774,0.0018690215784839333,-1.431832858628193e-05,0.8218983914663077
reference_lattice_N64,13.98,-0.012072595880652723,0.00196816569950084,-1.1610319568092907e-05,0.8218983914659878
reference_lattice_N64,14.0,-0.02652798695152751,0.0020594909017548606,-8.784069186461169e-06,0.821898391466209
reference_lattice_N64,14.02,-0.040962159528878966,0.002142635513448137,-5.868711611250956e-06,0.8218983914674445
reference_lattice_N64,14.040000000000001,-0.05536355681848461,0.002217273086177641,-2.894581297868405e-06,0.8218983914663064
reference_lattice_N64,14.06,-0.06972063328472751,0.002283115418821883,1.0707309551284851e-07,0.8218983914663037
reference_lattice_N64,14.08,-0.08402185869792525,0.0023399154090999077,3.104389754991386e-06,0.8218983914660069
reference_lattice_N64,14.1,-0.09825572232581375,0.002387469699434403,6.06521098955475e-06,0.8218983914663496
reference_lattice_N64,14.120000000000001,-0.1124107373059745,0.0024256211005321687,8.957411196659143e-06,0.8218983914672282
reference_lattice_N64,14.14,-0.12647544523578788,0.0024542607659689512,1.1749233267883165e-05,0.821898391466297
reference_lattice_N64,14.16,-0.14043842101534468,0.002473330093830383,1.4409630097778692e-05,0.8218983914662864
reference_lattice_N64,14.18,-0.1542882779730511,0.0024828223446699536,1.690860655949854e-05,0.8218983914659854
reference_lattice_N64,14.200000000000001,-0.16801367330824896,0.0024827839442969966,1.9217559023388685e-05,0.8218983914664663
reference_lattice_N64,14.22,-0.1816033138751637,0.0024733154664341598,2.1309608153111016e-05,0.8218983914671378
reference_lattice_N64,14.24,-0.19504596233639618,0.002454572271245117,2.3159920531746647e-05,0.8218983914662908
reference_lattice_N64,14.26,-0.20833044370848128,0.002426764787387416,2.4746014962669765e-05,0.8218983914662701
reference_lattice_N64,14.280000000000001,-0.22144565231457847,0.0023901584366842832,2.604805029895997e-05,0.821898391466013
reference_lattice_N64,14.3,-0.23438055916682835,0.002345073175998916,2.7049088807531314e-05,0.821898391466363
reference_lattice_N64,14.32,-0.24712421978400287,0.002291882667065836,2.773533380866452e-05,0.8218983914671494
reference_lattice_N64,14.34,-0.2596657824572373,0.002231013058866446,2.809633557446753e-05,0.821898391466305
reference_lattice_N64,14.36,-0.27199449697015954,0.002162941378894728,2.8125161337115223e-05,0.8218983914662386
reference_lattice_N64,14.38,-0.2840997237642219,0.0020881935556589307,2.7818531173166504e-05,0.821898391466269
reference_lattice_N64,14.4,-0.2959709435579607,0.002007342048083252,2.7176909760451765e-05,0.8218983914661996
reference_lattice_N64,14.42,-0.30759776740270517,0.0019210031116854587,2.6204557765312447e-05,0.8218983914664509
reference_lattice_N64,14.44,-0.3189699471629058,0.0018298337072163806,2.4909540004883164e-05,0.8218983914664338
reference_lattice_N64,14.46,-0.33007738641428797,0.001734528044981736,2.330368147648889e-05,0.8218983914662775
reference_lattice_N64,14.48,-0.34091015172092787,0.0016358138169606945,2.1402483806578665e-05,0.821898391466374
reference_lattice_N64,14.5,-0.35145848427801285,0.0015344481078662007,1.922499166622266e-05,0.8218983914669343
reference_lattice_N64,14.52,-0.36171281188753246,0.001431213013502255,1.6793611438877556e-05,0.8218983914659101
reference_lattice_N64,14.540000000000001,-0.37166376122682526,0.001326911001295871,1.4133888638781648e-05,0.8218983914649558
reference_lattice_N64,14.56,-0.3813021703770928,0.0012223600275448282,1.127423891645544e-05,0.8218983914662826
reference_lattice_N64,14.58,-0.390619101569575,0.0011183884423014614,8.24563562594739e-06,0.8218983914662467
reference_lattice_N64,14.6,-0.39960585409252447,0.0010158297323444175,5.081267176783567e-06,0.8218983914668372
reference_lattice_N64,14.620000000000001,-0.4082539773227989,0.0009155171108473024,1.8161530828622172e-06,0.8218983914663831
reference_lattice_N64,14.64,-0.416555283819583,0.0008182780082647932,-1.5132661537987317e-06,0.8218983914647846
reference_lattice_N64,14.66,-0.42450186242714705,0.0007249284962833601,-4.8695645205961765e-06,0.8218983914662512
reference_lattice_N64,14.68,-0.43208609132857123,0.0006362676845843159,-8.214787188042924e-06,0.8218983914662505
reference_lattice_N64,14.700000000000001,-0.43930065098845594,0.0005530721331947043,-1.1510918067388201e-05,0.8218983914667451
reference_lattice_N64,14.72,-0.4461385369236486,0.0004760903204122748,-1.4720357080099408e-05,0.8218983914660893
reference_lattice_N64,14.74,-0.452593072239013,0.00040603720781348825,-1.780639781999028e-05,0.8218983914652854
reference_lattice_N64,14.76,-0.45865791986332516,0.0003435889465142691,-2.073369987333496e-05,0.8218983914662596
reference_lattice_N64,14.780000000000001,-0.4643270944216342,0.0002893777663459648,-2.3468749035519712e-05,0.8218983914663511
reference_lattice_N64,14.8,-0.46959497368244696,0.00024398708568172366,-2.5980299085200682e-05,0.821898391466659
reference_lattice_N64,14.82,-0.4744563095142529,0.00020794688786558574,-2.8239788091831996e-05,0.8218983914654822
reference_lattice_N64,14.84,-0.47890623829426093,0.00018172939602136983,-3.0221724219732603e-05,0.8218983914662048
reference_lattice_N64,14.86,-0.482940290705043,0.00016574509316161936,-3.1904032813391827e-05,0.8218983914662344
reference_lattice_N64,14.88,-0.4865544008698194,0.00016033910984793875,-3.32683625488421e-05,0.8218983914666108
reference_lattice_N64,14.9,-0.48974491476670695,0.00016578802351425778,-3.430034268227754e-05,0.8218983914660141
reference_lattice_N64,14.92,-0.492508597877538,0.00018229708963545205,-3.4989789710030015e-05,0.8218983914657743
reference_lattice_N64,14.94,-0.494842642021562,0.00020999793869061823,-3.533085766062296e-05,0.8218983914662369
reference_lattice_N64,14.96,-0.49674467133572703,0.00024894675690777094,-3.532213073013849e-05,0.8218983914664599
reference_lattice_N64,14.98,-0.49821274736538096,0.00029912297039113965,-3.496665620400096e-05,0.8218983914663918
reference_lattice_N64,15.0,-0.4992453732330839,0.000360428450120717,-3.4271915972185244e-05,0.8218983914654941
reference_lattice_N64,15.02,-0.4998414968623508,0.00043268724562173114,-3.324973750785923e-05,0.8218983914662429
reference_lattice_N64,15.040000000000001,-0.5000005132324277,0.0005156458613109131,-3.191614300363541e-05,0.8218983914663307
reference_lattice_N64,15.06,-0.49972226565798683,0.0006089740658851089,-3.0291142020207855e-05,0.8218983914667399
reference_lattice_N64,15.08,-0.49900704607798063,0.0007122662465835387,-2.8398466279561733e-05,0.8218983914654706
reference_lattice_N64,15.1,-0.4978555943604391,0.0008250432888653345,-2.6265253850398323e-05,0.821898391466169
reference_lattice_N64,15.120000000000001,-0.49626909661818536,0.000946754986997178,-2.3921682762036056e-05,0.8218983914662286
reference_lattice_N64,15.14,-0.49424918255829664,0.0010767829516289166,-2.1400564139735115e-05,0.821898391466692
reference_lattice_N64,15.16,-0.4917979218717513,0.0012144440124053427,-1.8736896297451695e-05,0.8218983914661592
reference_lattice_N64,15.18,-0.48891781969337644,0.001358994080899081,-1.5967388954389853e-05,0.8218983914653533
reference_lattice_N64,15.200000000000001,-0.48561181115616364,0.0015096324542230493,-1.3129962960697234e-05,0.8218983914662413
reference_lattice_N64,15.22,-0.4818832550738916,0.0016655065284137745,-1.0263232944033278e-05,0.8218983914663754
reference_lattice_N64,15.24,-0.47773592679541343,0.0018257168815834647,-7.4059815825101936e-06,0.8218983914666211
reference_lattice_N64,15.26,-0.4731740102670004,0.0019893227004931994,-4.596631433169126e-06,0.8218983914653566
reference_lattice_N64,15.280000000000001,-0.4682020893567862,0.002155347502440079,-1.8727232056159768e-06,0.8218983914662195
reference_lattice_N64,15.3,-0.4628251384850971,0.0023227851213269038,7.295924934755865e-07,0.821898391466232
reference_lattice_N64,15.32,-0.4570485126241908,0.0024906059031749406,3.1760423382825564e-06,0.8218983914665631
reference_lattice_N64,15.34,-0.4508779367161949,0.0026577630775680436,5.434689389303092e-06,0.8218983914658576
reference_lattice_N64,15.36,-0.44431949457453135,0.0028231992525587475,7.47635807825114e-06,0.8218983914660248
reference_lattice_N64,15.38,-0.4373796173257333,0.002985852991474902,9.275017917212915e-06,0.8218983914662198
reference_lattice_N64,15.4,-0.4300650714573887,0.003144665422148312,1.0808121911001675e-05,0.8218983914664421
reference_lattice_N64,15.42,-0.4223829465329054,0.0032985868343261456,1.2056894004581906e-05,0.8218983914661989
reference_lattice_N64,15.44,-0.41434064263709935,0.0034465832192987975,1.3006562514710597e-05,0.821898391465711
reference_lattice_N64,15.46,-0.40594585761490537,0.003587642706810583,1.3646535996980426e-05,0.8218983914662338
reference_lattice_N64,15.48,-0.3972065741647925,0.003720781855778462,1.397051911225816e-05,0.8218983914663113
reference_lattice_N64,15.5,-0.38813104684816585,0.0038450517572659166,1.3976568892398199e-05,0.8218983914664217
reference_lattice_N64,15.52,-0.3787277890722097,0.003959543909006795,1.3667089020620726e-05,0.8218983914656954
reference_lattice_N64,15.540000000000001,-0.36900556010323615,0.004063395825294033,1.3048765119011037e-05,0.8218983914662362
reference_lattice_N64,15.56,-0.35897335216425036,0.0041557963424757255,1.2132439181176112e-05,0.8218983914662228
reference_lattice_N64,15.58,-0.34864037766736056,0.004235990593481457,1.093293018212994e-05,0.8218983914664364
reference_lattice_N64,15.6,-0.33801605662899165,0.004303284614373928,9.468799535802946e-06,0.8218983914660678
reference_lattice_N64,15.620000000000001,-0.32711000431124826,0.00435704956245599,7.762068998644415e-06,0.8218983914659506
reference_lattice_N64,15.64,-0.3159320191308803,0.004396725514850794,5.8378927422270995e-06,0.8218983914662237
reference_lattice_N64,15.66,-0.3044920708714929,0.004421824831299881,3.724190648098823e-06,0.821898391466272
reference_lattice_N64,15.68,-0.29280028923093543,0.004431935063299185,1.451248525048438e-06,0.8218983914663628
reference_lattice_N64,15.700000000000001,-0.28086695273329876,0.004426721391034855,-9.487099136212341e-07,0.8218983914660015
reference_lattice_N64,15.72,-0.26870247802677255,0.004405928585316183,-3.4419709357323095e-06,0.8218983914662111
reference_lattice_N64,15.74,-0.25631740959147165,0.004369382470934454,-5.9937945546561545e-06,0.8218983914662092
reference_lattice_N64,15.76,-0.24372240986615504,0.004316990907922468,-8.568884140578773e-06,0.8218983914662225
reference_lattice_N64,15.780000000000001,-0.2309282498100096,0.004248744270224078,-1.1131857821838532e-05,0.8218983914662502
reference_lattice_N64,15.8,-0.2179457999033237,0.0041647154341614605,-1.3647713714825697e-05,0.8218983914663547
reference_lattice_N64,15.82,-0.20478602158833592,0.0040650592829183305,-1.608228299157764e-05,0.8218983914662478
reference_lattice_N64,15.84,-0.19145995915491199,0.003950011716182382,-1.8402664131335976e-05,0.8218983914662146
reference_lattice_N64,15.860000000000001,-0.17797873205504156,0.003819888206890494,-2.0577633471037524e-05,0.8218983914661082
reference_lattice_N64,15.88,-0.16435352764642625,0.0036750818878998333,-2.2578025715003057e-05,0.821898391466084
reference_lattice_N64,15.9,-0.15059559434705067,0.0035160612011044872,-2.4377080362142722e-05,0.8218983914668405
reference_lattice_N64,15.92,-0.13671623518374387,0.0033433671274710965,-2.5950750749642948e-05,0.8218983914663921
reference_lattice_N64,15.94,-0.12272680172153273,0.003157609999326693,-2.727796822559428e-05,0.8218983914662255
reference_lattice_N64,15.96,-0.10863868834130824,0.0029594659470310336,-2.834086476450728e-05,0.8218983914661002
reference_lattice_N64,15.98,-0.09446332684868262,0.002749672978895744,-2.9124946555979825e-05,0.8218983914660609
reference_lattice_N64,16.0,-0.08021218138267547,0.0025290267315106058,-2.9619219569789856e-05,0.821898391466923
reference_lattice_N64,16.02,-0.06589674359350461,0.0022983759194163448,-2.9816267275300268e-05,0.8218983914662805
reference_lattice_N64,16.04,-0.05152852806102304,0.0020586175014187945,-2.9712276031308253e-05,0.8218983914662349
reference_lattice_N64,16.06,-0.037119067914382534,0.0018106916114961134,-2.9307016016912788e-05,0.8218983914660817
reference_lattice_N64,16.080000000000002,-0.022679910622685127,0.0015555762689061516,-2.8603772384652734e-05,0.8218983914662622
reference_lattice_N64,16.1,-0.00822261391723076,0.0012942819091665012,-2.7609232854898947e-05,0.8218983914667577
reference_lattice_N64,16.12,0.006241258191243262,0.0010278457653460312,-2.6333332851503043e-05,0.8218983914662294
reference_lattice_N64,16.14,0.020700139338121253,0.0007573261318073894,-2.4789060499037518e-05,0.8218983914662097
reference_lattice_N64,16.16,0.03514246471278139,0.0004837965483829511,-2.299222814356477e-05,0.8218983914661057
reference_lattice_N64,16.18,0.04955667498628388,0.00020833993394465207,-2.0961210959962154e-05,0.8218983914665564
reference_lattice_N64,16.2,0.06393122029782211,-6.795729339372755e-05,-1.8716659878133355e-05,0.8218983914662426
reference_lattice_N64,16.22,0.07825456433809239,-0.0003440110770708589,-1.6281191317935675e-05,0.8218983914662338
reference_lattice_N64,16.240000000000002,0.09251518856628017,-0.0006187455295078589,-1.3679060852920947e-05,0.8218983914660816
reference_lattice_N64,16.26,0.10670159659754164,-0.0008910986532077222,-1.0935824003470677e-05,0.8218983914663098
reference_lattice_N64,16.28,0.12080231879529502,-0.0011600279434827942,-8.077990378005406e-06,0.82189839146666
reference_lattice_N64,16.3,0.13480591710235534,-0.0014245158400163903,-5.132675693762855e-06,0.8218983914662247
reference_lattice_N64,16.32,0.14870099014284005,-0.001683574996134861,-2.127256643008591e-06,0.8218983914661958
reference_lattice_N64,16.34,0.16247617862300817,-0.0019362533378696682,9.109662544297227e-07,0.8218983914660566
reference_lattice_N64,16.36,0.17612017106058553,-0.0021816388807424725,3.955093756053863e-06,0.8218983914665794
reference_lattice_N64,16.38,0.18962170986460858,-0.0024188642818917206,6.978936766121054e-06,0.8218983914663673
reference_lattice_N64,16.4,0.20296959779166637,-0.002647111094172665,9.957304515336463e-06,0.821898391466223
reference_lattice_N64,16.42,0.21615270479327706,-0.002865613706887052,1.2866269583385355e-05,0.8218983914661651
reference_lattice_N64,16.44,0.22915997527339407,-0.003073662944066808,1.5683406036283066e-05,0.8218983914661595
reference_lattice_N64,16.46,0.2419804357673561,-0.0032706093030931303,1.8387998639670237e-05,0.8218983914665777
reference_lattice_N64,16.48,0.2546032030500817,-0.003455865817082217,2.0961221517523947e-05,0.8218983914662369
reference_lattice_N64,16.5,0.2670174926830343,-0.003628910515746289,2.3386283196265398e-05,0.8218983914662102
reference_lattice_N64,16.52,0.2792126279939522,-0.0037892884874204044,2.5648540123510854e-05,0.8218983914662265
reference_lattice_N64,16.54,0.2911780494940742,-0.0039366135136172575,2.773557518290706e-05,0.8218983914662108
reference_lattice_N64,16.56,0.3029033247208609,-0.004070569280870559,2.9637243826005828e-05,0.8218983914663206
reference_lattice_N64,16.580000000000002,0.3143781584969777,-0.004190910158342158,3.134568751930832e-05,0.8218983914662378
reference_lattice_N64,16.6,0.32559240359369757,-0.004297461530475963,3.285531438359573e-05,0.8218983914661833
reference_lattice_N64,16.62,0.33653607177092143,-0.004390119705654895,3.4162752412491066e-05,0.8218983914664874
reference_lattice_N64,16.64,0.3471993451796711,-0.0044688513774816755,3.5266772860191193e-05,0.8218983914663356
reference_lattice_N64,16.66,0.35757258809268944,-0.004533692664163414,3.6168189531626704e-05,0.8218983914655164
reference_lattice_N64,16.68,0.3676463589325597,-0.004584747728436617,3.686973565854481e-05,0.821898391466184
reference_lattice_N64,16.7,0.37741142256709537,-0.00462218697255815,3.737591922468869e-05,0.8218983914661836
reference_lattice_N64,16.72,0.3868587628209482,-0.004646244859169797,3.769286466953921e-05,0.8218983914666224
reference_lattice_N64,16.740000000000002,0.3959795951712114,-0.0046572173370861975,3.782813939960933e-05,0.8218983914671072
reference_lattice_N64,16.76,0.404765379574449,-0.004655458912590359,3.779057124005735e-05,0.8218983914648932
reference_lattice_N64,16.78,0.41320783337572925,-0.0046413793896070725,3.759005969652536e-05,0.8218983914648749
reference_lattice_N64,16.8,0.42129894424933456,-0.004615440284989003,3.723738359252684e-05,0.8218983914662209
reference_lattice_N64,16.82,0.42903098311353566,-0.004578150966549453,3.674400924739189e-05,0.8218983914663227
reference_lattice_N64,16.84,0.43639651696237153,-0.0045300645370761295,3.6121901928030256e-05,0.8218983914669735
reference_lattice_N64,16.86,0.44338842155651265,-0.004471773486006787,3.538334322322515e-05,0.8218983914654128
reference_lattice_N64,16.88,0.44999989391265804,-0.00440390515489372,3.4540756917386344e-05,0.821898391465135
reference_lattice_N64,16.9,0.45622446452818777,-0.004327117040716818,3.360654626976429e-05,0.8218983914661833
reference_lattice_N64,16.92,0.4620560092816959,-0.0042420919784395454,3.2592944034425585e-05,0.8218983914663318
reference_lattice_N64,16.94,0.4674887609472781,-0.004149533238463598,3.151187696441469e-05,0.8218983914665496
reference_lattice_N64,16.96,0.47251732026025794,-0.004050159573134333,3.0374846528260526e-05,0.8218983914653074
reference_lattice_N64,16.98,0.4771366664772234,-0.003944700252291133,2.919282603639994e-05,0.8218983914661415
reference_lattice_N64,17.0,0.4813421673671847,-0.003833890124401943,2.797617580873407e-05,0.8218983914661602
reference_lattice_N64,17.02,0.48512958858452326,-0.003718464739685439,2.673457515720087e-05,0.8218983914664701
reference_lattice_N64,17.04,0.48849510236359106,-0.003599155572454489,2.5476972360308765e-05,0.8218983914658506
reference_lattice_N64,17.06,0.49143529548970666,-0.0034766853763230194,2.4211551208423485e-05,0.8218983914659622
reference_lattice_N64,17.080000000000002,0.4939471764950647,-0.0033517637087071934,2.294571402760556e-05,0.8218983914661461
reference_lattice_N64,17.1,0.49602818204081645,-0.0032250826541707616,2.1686079583179018e-05,0.821898391466352
reference_lattice_N64,17.12,0.49767618244407785,-0.003097312778992181,2.043849492882337e-05,0.8218983914660158
reference_lattice_N64,17.14,0.4988894863178777,-0.0029690993435305055,1.920805957400595e-05,0.8218983914659566
reference_lattice_N64,17.16,0.4996668442935074,-0.002841058800044868,1.7999160462307695e-05,0.821898391466141
reference_lattice_N64,17.18,0.5000074518039019,-0.0027137755970742467,1.6815515917335255e-05,0.8218983914662961
reference_lattice_N64,17.2,0.49991095090952864,-0.002587799311471116,1.5660226807825297e-05,0.8218983914660022
reference_lattice_N64,17.22,0.49937743115544797,-0.0024636421243483145,1.4535833131986762e-05,0.8218983914660825
reference_lattice_N64,17.240000000000002,0.49840742945210126,-0.0023417766565921637,1.3444374207024805e-05,0.8218983914661397
reference_lattice_N64,17.26,0.4970019289821706,-0.0022226341717914884,1.2387450714315393e-05,0.821898391466283
