background,epsilon,T_K,nH_cm3,nHe_cm3,rho_g_g_cm3,nHI_cm3,nHII_cm3,nHeI_cm3,nHeII_cm3,nHeIII_cm3,ne_cm3,n_ions_cm3,n_neutral_cm3,n_tot_cm3,f_HI,f_HII,f_HeI,f_HeII,f_HeIII,mu,Lvol_erg_cm3_s,Lambda_per_nH_squared_erg_cm3_s,u_thermal_erg_cm3,tcool_s,tcool_freefree_s,L_excitation_HI_erg_cm3_s,L_excitation_HeII_erg_cm3_s,L_ionization_HI_erg_cm3_s,L_ionization_HeI_erg_cm3_s,L_ionization_HeII_erg_cm3_s,L_recombination_HII_erg_cm3_s,L_recombination_HeII_erg_cm3_s,L_recombination_HeIII_erg_cm3_s,L_dielectronic_HeII_erg_cm3_s,L_freefree_erg_cm3_s,tau_H_s,tau_He_s,tau_chem_s,M200m_Msun_phys,z,a,rho_m_mean_g_cm3,rho_total_mean_g_cm3,R200m_kpc_phys,V200_km_s,Tchar_K,Tchar_root_relative_residual,tdyn_s,tff_s,tcool_Gyr,tdyn_Gyr,tff_Gyr,tcool_over_tdyn,tcool_over_tff,tauchem_over_tcool,tauchem_over_tdyn,temperature_regime,CIE_relaxation_slower_than_cooling,CIE_relaxation_slower_than_dynamics,warnings,background_E,background_age_Gyr,background_H_s_inv,background_Hubble_time_Gyr,tcool_over_Hubble_time
reference,0.0,318581.91563282843,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,4.604895440830418e-09,0.0010258835636763278,1.0096250985164231e-10,6.619611676646345e-08,8.092487412375805e-05,0.0011877995080406105,0.0011068746339168523,4.70585795068206e-09,0.002294678847815414,4.488691440160878e-06,0.9999955113085598,1.2465866137253699e-06,0.0008173250958492546,0.999181428317537,0.588253495546445,8.861914357800003e-30,8.420298863658048e-24,1.513971059554021e-13,1.7084018175164004e+16,8.182621659934027e+16,1.015975816930733e-30,2.3111624268482033e-30,8.579116565030799e-31,9.309722840455555e-33,1.0866646243157702e-30,1.303934570491619e-30,1.238602906605639e-34,4.1143359624365e-31,1.5170708206002361e-32,1.8502273751298276e-30,116526072894.1619,5313221117041.419,5313221117041.419,100000000000.0,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,48.10486415785802,94.55533727986345,318581.91563282843,6.661338147750939e-16,1.5698331280153036e+16,1.7436462050537504e+16,0.5413598681510636,0.49745010013920693,0.5525281406234157,1.0882696937834948,0.9797869616925736,0.0003110053538087162,0.00033845770115443905,declared_main_temperature_range,False,False,[],3.032714955283467,3.2692447577873076,6.624314517244957e-18,4.7836025495975365,0.11316990961061561
clock,0.0001,318581.91563282843,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,4.604895440830418e-09,0.0010258835636763278,1.0096250985164231e-10,6.619611676646345e-08,8.092487412375805e-05,0.0011877995080406105,0.0011068746339168523,4.70585795068206e-09,0.002294678847815414,4.488691440160878e-06,0.9999955113085598,1.2465866137253699e-06,0.0008173250958492546,0.999181428317537,0.588253495546445,8.861914357800003e-30,8.420298863658048e-24,1.513971059554021e-13,1.7084018175164004e+16,8.182621659934027e+16,1.015975816930733e-30,2.3111624268482033e-30,8.579116565030799e-31,9.309722840455555e-33,1.0866646243157702e-30,1.303934570491619e-30,1.238602906605639e-34,4.1143359624365e-31,1.5170708206002361e-32,1.8502273751298276e-30,116526072894.1619,5313221117041.419,5313221117041.419,100000000000.0,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,48.10486415785802,94.55533727986345,318581.91563282843,6.661338147750939e-16,1.5698331280153036e+16,1.7436462050537504e+16,0.5413598681510636,0.49745010013920693,0.5525281406234157,1.0882696937834948,0.9797869616925736,0.0003110053538087162,0.00033845770115443905,declared_main_temperature_range,False,False,[],3.0328165729955576,3.2691265646591967,6.624536479313709e-18,4.783442269958151,0.11317370161463237
reference,0.0,467605.0602115925,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,2.572020007933018e-09,0.0010258855965517607,2.2621154612931456e-11,2.3031259674889852e-08,8.096811732220488e-05,0.0011878448624558452,0.0011068767451336405,2.5946411625459497e-09,0.0022947242022306486,2.5071153822874853e-06,0.9999974928846177,2.7930395717112366e-07,0.0002843675345446415,0.9997153531614983,0.5882418689233962,6.898411841041928e-30,6.554643504881575e-24,2.2222056124143976e-13,3.2213292908861156e+16,9.934672030018432e+16,5.625469745688638e-31,9.766259053248079e-31,5.986745897446049e-31,2.9606604600956758e-33,7.587084722569308e-31,1.3355561120849374e-30,4.956944528265202e-35,4.216355676974357e-31,4.8356972196069416e-33,2.236818292239361e-30,93267488755.14476,2647628232900.196,2647628232900.196,177827941003.89227,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,58.28037344181603,114.55640638550946,467605.0602115925,8.881784197001252e-16,1.5698331280153036e+16,1.7436462050537504e+16,1.0207776544750284,0.49745010013920693,0.5525281406234157,2.052020200999805,1.8474672680441004,8.219054911247191e-05,0.00016865666711005892,declared_main_temperature_range,False,False,[],3.032714955283467,3.2692447577873076,6.624314517244957e-18,4.7836025495975365,0.21339098386443298
clock,0.0001,467605.0602115925,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,2.572020007933018e-09,0.0010258855965517607,2.2621154612931456e-11,2.3031259674889852e-08,8.096811732220488e-05,0.0011878448624558452,0.0011068767451336405,2.5946411625459497e-09,0.0022947242022306486,2.5071153822874853e-06,0.9999974928846177,2.7930395717112366e-07,0.0002843675345446415,0.9997153531614983,0.5882418689233962,6.898411841041928e-30,6.554643504881575e-24,2.2222056124143976e-13,3.2213292908861156e+16,9.934672030018432e+16,5.625469745688638e-31,9.766259053248079e-31,5.986745897446049e-31,2.9606604600956758e-33,7.587084722569308e-31,1.3355561120849374e-30,4.956944528265202e-35,4.216355676974357e-31,4.8356972196069416e-33,2.236818292239361e-30,93267488755.14476,2647628232900.196,2647628232900.196,177827941003.89227,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,58.28037344181603,114.55640638550946,467605.0602115925,8.881784197001252e-16,1.5698331280153036e+16,1.7436462050537504e+16,1.0207776544750284,0.49745010013920693,0.5525281406234157,2.052020200999805,1.8474672680441004,8.219054911247191e-05,0.00016865666711005892,declared_main_temperature_range,False,False,[],3.0328165729955576,3.2691265646591967,6.624536479313709e-18,4.783442269958151,0.21339813399356836
reference,0.0,686346.0491916168,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,1.497395373878199e-09,0.0010258866711763948,5.821673817278667e-12,9.710326446434782e-09,8.098145505491412e-05,0.0011878592916126694,0.0011068778365577552,1.5032170476954777e-09,0.002294738631387473,1.4596087758404095e-06,0.9999985403912242,7.188035104078795e-08,0.0001198936415191756,0.9998800344781298,0.5882381700994599,6.133194339231114e-30,5.8275590623110395e-24,3.2617517704075016e-13,5.318194060057145e+16,1.2114425377197499e+17,3.101626069864699e-31,4.265925246940903e-31,4.108033111076128e-31,9.796038702583915e-34,5.2070185347250784e-31,1.3451452586375667e-30,2.4039078201201364e-35,4.247323739171919e-31,1.600035415254239e-33,2.692452732051961e-30,79131568227.52464,1626123564375.0686,1626123564375.0686,316227766016.83795,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,70.60828437996315,138.78825480914136,686346.0491916168,1.4432899320127035e-15,1.5698331280153036e+16,1.7436462050537504e+16,1.6852340038713796,0.49745010013920693,0.5525281406234157,3.3877448278727496,3.05004194351067,3.057661202302188e-05,0.00010358575923486412,declared_main_temperature_range,False,False,[],3.032714955283467,3.2692447577873076,6.624314517244957e-18,4.7836025495975365,0.3522939011756244
clock,0.0001,686346.0491916168,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,1.497395373878199e-09,0.0010258866711763948,5.821673817278667e-12,9.710326446434782e-09,8.098145505491412e-05,0.0011878592916126694,0.0011068778365577552,1.5032170476954777e-09,0.002294738631387473,1.4596087758404095e-06,0.9999985403912242,7.188035104078795e-08,0.0001198936415191756,0.9998800344781298,0.5882381700994599,6.133194339231114e-30,5.8275590623110395e-24,3.2617517704075016e-13,5.318194060057145e+16,1.2114425377197499e+17,3.101626069864699e-31,4.265925246940903e-31,4.108033111076128e-31,9.796038702583915e-34,5.2070185347250784e-31,1.3451452586375667e-30,2.4039078201201364e-35,4.247323739171919e-31,1.600035415254239e-33,2.692452732051961e-30,79131568227.52464,1626123564375.0686,1626123564375.0686,316227766016.83795,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,70.60828437996315,138.78825480914136,686346.0491916168,1.4432899320127035e-15,1.5698331280153036e+16,1.7436462050537504e+16,1.6852340038713796,0.49745010013920693,0.5525281406234157,3.3877448278727496,3.05004194351067,3.057661202302188e-05,0.00010358575923486412,declared_main_temperature_range,False,False,[],3.0328165729955576,3.2691265646591967,6.624536479313709e-18,4.783442269958151,0.3523057055491804
reference,0.0,1007415.7365288206,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,8.928935870110867e-10,0.0010258872756781817,1.642218992433333e-12,4.647226047049614e-09,8.098652233476833e-05,0.0011878649675737655,0.001106878445238997,8.9453580600352e-10,0.002294744307348569,8.703615212310756e-07,0.9999991296384787,2.027651863826617e-08,5.737941528712581e-05,0.9999426003081943,0.5882367151151473,5.96706061864507e-30,5.669704278097888e-24,4.787596859769134e-13,8.023375604413157e+16,1.4831802808991232e+17,1.6945641151795042e-31,1.8943580891945433e-31,2.769448181982325e-31,3.3147245817915943e-34,3.5105515145187113e-31,1.331049129969379e-30,1.3233136557974238e-35,4.203075431330517e-31,5.405992290312536e-34,3.227926450631363e-30,69992891793.5132,1154077736000.538,1154077736000.538,562341325190.3491,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,85.54388945463828,168.14580939406696,1007415.7365288206,1.1102230246251565e-15,1.5698331280153034e+16,1.7436462050537504e+16,2.542454307175817,0.4974501001392069,0.5525281406234157,5.110973555868889,4.601492883796243,1.4383942531192884e-05,7.351594990606464e-05,declared_main_temperature_range,False,False,[],3.032714955283467,3.2692447577873076,6.624314517244957e-18,4.7836025495975365,0.531493634936231
clock,0.0001,1007415.7365288206,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,8.928935870110867e-10,0.0010258872756781817,1.642218992433333e-12,4.647226047049614e-09,8.098652233476833e-05,0.0011878649675737655,0.001106878445238997,8.9453580600352e-10,0.002294744307348569,8.703615212310756e-07,0.9999991296384787,2.027651863826617e-08,5.737941528712581e-05,0.9999426003081943,0.5882367151151473,5.96706061864507e-30,5.669704278097888e-24,4.787596859769134e-13,8.023375604413157e+16,1.4831802808991232e+17,1.6945641151795042e-31,1.8943580891945433e-31,2.769448181982325e-31,3.3147245817915943e-34,3.5105515145187113e-31,1.331049129969379e-30,1.3233136557974238e-35,4.203075431330517e-31,5.405992290312536e-34,3.227926450631363e-30,69992891793.5132,1154077736000.538,1154077736000.538,562341325190.3491,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,85.54388945463828,168.14580939406696,1007415.7365288206,1.1102230246251565e-15,1.5698331280153034e+16,1.7436462050537504e+16,2.542454307175817,0.4974501001392069,0.5525281406234157,5.110973555868889,4.601492883796243,1.4383942531192884e-05,7.351594990606464e-05,declared_main_temperature_range,False,False,[],3.0328165729955576,3.2691265646591967,6.624536479313709e-18,4.783442269958151,0.5315114437867063
reference,0.0,1478682.4119579245,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,5.388965648911769e-10,0.0010258876296752038,4.919838330933431e-13,2.4144990808825553e-09,8.098875621196965e-05,0.001187867556598224,0.0011068788003862544,5.393885487242702e-10,0.0022947468963730273,5.252975727767905e-07,0.9999994747024272,6.074536591895965e-09,2.9811880048378592e-05,0.999970182045415,0.5882360514431558,6.1504487493257126e-30,5.843953633940448e-24,7.027231164438846e-13,1.1425558444348077e+17,1.8223376282210093e+17,9.14637595814361e-32,8.457243928383274e-32,1.8337456194263823e-31,1.1343019491476444e-34,2.324518598500741e-31,1.2936181738982232e-30,7.908245486723597e-36,4.084990359046879e-31,1.8445476974827129e-34,3.8561631256546706e-30,63799011910.81485,905413585680.5092,905413585680.5092,1000000000000.0,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,103.63878810096072,203.7132987634029,1478682.4119579245,0.0,1.5698331280153032e+16,1.7436462050537504e+16,3.6205409930882184,0.49745010013920676,0.5525281406234157,7.278199345170589,6.552681622701016,7.924458048073733e-06,5.767578537632204e-05,declared_main_temperature_range,False,False,[],3.032714955283467,3.2692447577873076,6.624314517244957e-18,4.7836025495975365,0.7568649267052567
clock,0.0001,1478682.4119579245,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,5.388965648911769e-10,0.0010258876296752038,4.919838330933431e-13,2.4144990808825553e-09,8.098875621196965e-05,0.001187867556598224,0.0011068788003862544,5.393885487242702e-10,0.0022947468963730273,5.252975727767905e-07,0.9999994747024272,6.074536591895965e-09,2.9811880048378592e-05,0.999970182045415,0.5882360514431558,6.1504487493257126e-30,5.843953633940448e-24,7.027231164438846e-13,1.1425558444348077e+17,1.8223376282210093e+17,9.14637595814361e-32,8.457243928383274e-32,1.8337456194263823e-31,1.1343019491476444e-34,2.324518598500741e-31,1.2936181738982232e-30,7.908245486723597e-36,4.084990359046879e-31,1.8445476974827129e-34,3.8561631256546706e-30,63799011910.81485,905413585680.5092,905413585680.5092,1000000000000.0,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,103.63878810096072,203.7132987634029,1478682.4119579245,0.0,1.5698331280153032e+16,1.7436462050537504e+16,3.6205409930882184,0.49745010013920676,0.5525281406234157,7.278199345170589,6.552681622701016,7.924458048073733e-06,5.767578537632204e-05,declared_main_temperature_range,False,False,[],3.0328165729955576,3.2691265646591967,6.624536479313709e-18,4.783442269958151,0.7568902871111463
reference,0.0,2170407.7261202736,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,3.2664177667086613e-10,0.001025887841929992,1.5326889460338428e-13,1.32147093384062e-09,8.098984957883164e-05,0.001187868862558589,0.0011068790129797573,3.267950455654695e-10,0.0022947482023333923,3.1839900944136393e-07,0.9999996816009905,1.8924148438248783e-09,1.6316234401992578e-05,0.9999836818731832,0.5882357166731066,6.575333635004637e-30,6.2476652447301384e-24,1.0314564756577464e-12,1.568675496809249e+17,2.245703123609503e+17,4.8696610901675916e-32,3.7690626851220797e-32,1.1929322140484916e-31,3.8983372565290407e-35,1.5122217341592721e-31,1.2352339081707702e-30,4.978453253308864e-36,3.9006762466047425e-31,6.310506247898848e-35,4.593022402711422e-30,59443405111.21436,761649474945.9463,761649474945.9463,1778279410038.9229,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,125.56125829106136,246.8042958823316,2170407.7261202736,3.04867242562068e-13,1.5698331280153036e+16,1.7436462050537504e+16,4.970832689460697,0.49745010013920693,0.5525281406234157,9.99262576903624,8.996524021115237,4.855366686705905e-06,4.8517862271697535e-05,declared_main_temperature_range,False,False,[],3.032714955283467,3.2692447577873076,6.624314517244957e-18,4.7836025495975365,1.0391399866359954
clock,0.0001,2170407.7261202736,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,3.2664177667086613e-10,0.001025887841929992,1.5326889460338428e-13,1.32147093384062e-09,8.098984957883164e-05,0.001187868862558589,0.0011068790129797573,3.267950455654695e-10,0.0022947482023333923,3.1839900944136393e-07,0.9999996816009905,1.8924148438248783e-09,1.6316234401992578e-05,0.9999836818731832,0.5882357166731066,6.575333635004637e-30,6.2476652447301384e-24,1.0314564756577464e-12,1.568675496809249e+17,2.245703123609503e+17,4.8696610901675916e-32,3.7690626851220797e-32,1.1929322140484916e-31,3.8983372565290407e-35,1.5122217341592721e-31,1.2352339081707702e-30,4.978453253308864e-36,3.9006762466047425e-31,6.310506247898848e-35,4.593022402711422e-30,59443405111.21436,761649474945.9463,761649474945.9463,1778279410038.9229,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,125.56125829106136,246.8042958823316,2170407.7261202736,3.04867242562068e-13,1.5698331280153036e+16,1.7436462050537504e+16,4.970832689460697,0.49745010013920693,0.5525281406234157,9.99262576903624,8.996524021115237,4.855366686705905e-06,4.8517862271697535e-05,declared_main_temperature_range,False,False,[],3.0328165729955576,3.2691265646591967,6.624536479313709e-18,4.783442269958151,1.0391748052818426
reference,0.0,3185721.893950666,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,1.9788110761957854e-10,0.0010258879706906612,4.897473200951494e-14,7.467645425936517e-10,8.099042438951704e-05,0.0011878695662342377,0.0011068791418447207,1.9793008235158804e-10,0.002294748906009041,1.9288760089227526e-07,0.9999998071123992,6.046922310425865e-10,9.220320332466976e-06,0.9999907790749752,0.5882355362929577,7.199822332756427e-30,6.841033817223553e-24,1.5139710595541613e-12,2.102789471159829e+17,2.773720869925781e+17,2.5565631456822675e-32,1.6698437926208627e-32,7.631736472267127e-32,1.3403096914952467e-35,9.674445947204327e-32,1.1599074488657895e-30,3.235966740952997e-36,3.6628325595028833e-31,2.155306182187698e-35,5.458267542237125e-30,56289674610.79732,672739120713.2617,672739120713.2617,3162277660168.3794,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,152.120937271829,299.01023072979854,3185721.893950666,9.348077867343818e-14,1.5698331280153036e+16,1.7436462050537504e+16,6.663337741652816,0.49745010013920693,0.5525281406234157,13.394987235479782,12.059725562818564,3.1992699694382674e-06,4.2854180403479387e-05,declared_main_temperature_range,False,False,[],3.032714955283467,3.2692447577873076,6.624314517244957e-18,4.7836025495975365,1.3929538820513903
clock,0.0001,3185721.893950666,0.0010258881685717687,8.099117120303437e-05,2.2577934763254246e-27,1.9788110761957854e-10,0.0010258879706906612,4.897473200951494e-14,7.467645425936517e-10,8.099042438951704e-05,0.0011878695662342377,0.0011068791418447207,1.9793008235158804e-10,0.002294748906009041,1.9288760089227526e-07,0.9999998071123992,6.046922310425865e-10,9.220320332466976e-06,0.9999907790749752,0.5882355362929577,7.199822332756427e-30,6.841033817223553e-24,1.5139710595541613e-12,2.102789471159829e+17,2.773720869925781e+17,2.5565631456822675e-32,1.6698437926208627e-32,7.631736472267127e-32,1.3403096914952467e-35,9.674445947204327e-32,1.1599074488657895e-30,3.235966740952997e-36,3.6628325595028833e-31,2.155306182187698e-35,5.458267542237125e-30,56289674610.79732,672739120713.2617,672739120713.2617,3162277660168.3794,2.0,0.3333333333333333,7.257193316760293e-29,1.4514386633520585e-26,152.120937271829,299.01023072979854,3185721.893950666,9.348077867343818e-14,1.5698331280153036e+16,1.7436462050537504e+16,6.663337741652816,0.49745010013920693,0.5525281406234157,13.394987235479782,12.059725562818564,3.1992699694382674e-06,4.2854180403479387e-05,declared_main_temperature_range,False,False,[],3.0328165729955576,3.2691265646591967,6.624536479313709e-18,4.783442269958151,1.393000556001507
