T_K,nH_cm3,Lvol_erg_cm3_s,Lambda_per_nH_squared_erg_cm3_s,tcool_s,mu,tau_chem_s,L_excitation_HI_erg_cm3_s,L_excitation_HeII_erg_cm3_s,L_ionization_HI_erg_cm3_s,L_ionization_HeI_erg_cm3_s,L_ionization_HeII_erg_cm3_s,L_recombination_HII_erg_cm3_s,L_recombination_HeII_erg_cm3_s,L_recombination_HeIII_erg_cm3_s,L_dielectronic_HeII_erg_cm3_s,L_freefree_erg_cm3_s
707945.7843841374,0.01,5.798187767105975e-28,5.798187767105974e-24,5656080699285767.0,0.5882380007169493,161511920286.6499,2.807769464364859e-29,3.794546963573686e-29,3.783521496777635e-29,8.522576056925516e-32,4.7957283455600906e-29,1.277874834387411e-28,2.1679569211478726e-33,4.0349455439155636e-29,1.3919387082545795e-31,2.596395875416222e-28
749894.2093324559,0.01,5.75249571772074e-28,5.75249571772074e-24,6038815736187338.0,0.5882377168597608,152453932618.5069,2.5658033186017196e-29,3.357674280146811e-29,3.5695402152620504e-29,7.237857770414258e-32,4.5245558626256664e-29,1.2770396772234148e-28,1.9716927117328505e-33,4.0323577711966937e-29,1.181933142430392e-31,2.668537459867442e-28
794328.2347242822,0.01,5.717527954773772e-28,5.717527954773771e-24,6435761911181467.0,0.5882374680311175,144329814745.0161,2.344155794843731e-29,2.971974107994818e-29,3.366307585061725e-29,6.149422777986757e-32,4.266994631678859e-29,1.2756922212098528e-28,1.797775012754958e-33,4.028145968950718e-29,1.0040075992362235e-31,2.7424409970837705e-28
841395.1416451947,0.01,5.692424163360765e-28,5.692424163360765e-24,6847170999022856.0,0.588237249164533,137021315634.25194,2.141144157767548e-29,2.6312482462929196e-29,3.1733657201349916e-29,5.226684592427274e-32,4.0224668351262784e-29,1.2738322436855827e-28,1.6431215247467026e-33,4.022310340032379e-29,8.531690252970117e-32,2.818146121039984e-28
891250.9381337459,0.01,5.676424567276913e-28,5.676424567276913e-24,7273336808300261.0,0.5882370560305236,130427725254.19498,1.9552269732854775e-29,2.3300892649064042e-29,2.990272584811301e-29,4.4439532230200725e-32,3.79041423659675e-29,1.2714605533374768e-28,1.5051399455820141e-33,4.0148541950807375e-29,7.252218611616816e-32,2.8956936198884495e-28
944060.8762859226,0.01,5.668857623912448e-28,5.668857623912448e-24,7714595269258596.0,0.5882368850828745,124462931228.94505,1.7849915283244901e-29,2.063772576120353e-29,2.816601485720525e-29,3.779623924492076e-32,3.5702976434269465e-29,1.268578993828511e-28,1.3816411053778048e-33,4.0057839911687567e-29,6.166363825935464e-32,2.975125492421733e-28
1000000.0,0.01,5.6691294654243235e-28,5.669129465424323e-24,8171324041738516.0,0.5882367333357,119053021101.69557,1.6291424914398583e-29,1.8281643808678106e-29,2.6519405908744885e-29,3.2155059527905734e-32,3.361596379941568e-29,1.2651904421874495e-28,1.2707689491090343e-33,3.995109348513529e-29,5.244396484661556e-32,3.0564850061399127e-28
1059253.7251772897,0.01,5.676714815160146e-28,5.6767148151601455e-24,8643941741156944.0,0.5882365982646524,114134320274.50653,1.4864916770545737e-29,1.619642978278636e-29,2.4958924742646812e-29,2.736266042799234e-32,3.163807775001829e-29,1.261298801970776e-28,1.1709438380751836e-33,3.9828430464326904e-29,4.461250007891639e-32,3.1398167570426787e-28
1122018.4543019652,0.01,5.69114915347815e-28,5.69114915347815e-24,9132906873175232.0,0.5882364777271749,109651779486.77896,1.355948792744405e-29,1.4350313513928935e-29,2.3480736842813948e-29,2.3289661123389244e-32,2.976446665849316e-29,1.2569089912489639e-28,1.0808164315355058e-33,3.9690009996013573e-29,3.795768233042043e-32,3.225166731243397e-28
1188502.2274370189,0.01,5.712021944290562e-28,5.712021944290562e-24,9638716558473836.0,0.5882363698978366,105557644004.73997,1.236513063464716e-29,1.2715392901293415e-29,2.2081143342304875e-29,1.9826785345357622e-32,2.7990449192191284e-29,1.2520269255118634e-28,9.992300123739034e-34,3.953602215599719e-29,3.2300787664308494e-32,3.3125823684841385e-28
1258925.411794166,0.01,5.7389707643448485e-28,5.738970764344848e-24,1.0161905118817154e+16,0.5882362732156702,101810350857.95805,1.1272656392326874e-29,1.1267135992936999e-29,2.0756577132187215e-29,1.6881654048781198e-32,2.6311509699326685e-29,1.2466594956308203e-28,9.25189582509493e-34,3.9366687347248496e-29,2.749070208304108e-32,3.4021126276166222e-28
1333521.432163324,0.01,5.7716762026460895e-28,5.771676202646089e-24,1.0703042585091048e+16,0.5882361863411073,98373611469.1782,1.0273627037900366e-29,9.98395175993164e-30,1.950359915693984e-29,1.4376107149742016e-32,2.472329376633357e-29,1.2408145410571632e-28,8.57836409571576e-34,3.9182255530565594e-29,2.3399553401852317e-32,3.493808054102604e-28
1412537.5446227554,0.01,5.809857418480776e-28,5.809857418480775e-24,1.1262733177785124e+16,0.5882361081206189,95215645623.69043,9.360292113929013e-30,8.846819365117833e-30,1.831889487959563e-29,1.2243963538047353e-32,2.3221603939438974e-29,1.234500818477161e-28,7.964269818005147e-34,3.898300529805062e-29,1.9919055876070788e-32,3.587720849578335e-28
1496235.6560944358,0.01,5.85326826400912e-28,5.8532682640091196e-24,1.184161380085538e+16,0.5882360375575683,92308539472.88284,8.525531872927169e-30,7.838967349409522e-30,1.7199270900296326e-29,1.042914484944184e-32,2.1802395600622608e-29,1.227727966181578e-28,7.403155423793968e-34,3.876924280018806e-29,1.6957446888609162e-32,3.683904943520301e-28
1584893.1924611141,0.01,5.901693891983061e-28,5.901693891983061e-24,1.2440352581280498e+16,0.5882359737880962,89627705586.03688,7.762805348442499e-30,6.945595506767833e-30,1.6141651712544705e-29,8.884101704861052e-33,2.04617729864641e-29,1.2205064644430164e-28,6.889395418092337e-34,3.8541300537874355e-29,1.4436916305534945e-32,3.7824160670435885e-28
1678804.018122559,0.01,5.954947781334733e-28,5.954947781334733e-24,1.3059647479043508e+16,0.5882359160610942,87151427275.7061,7.066102986412774e-30,6.153633341796509e-30,1.5143076582165078e-29,7.568491892298214e-33,1.9195985337429588e-29,1.2128475922256679e-28,6.4180747833458895e-34,3.8299536031318135e-29,1.2291446482851016e-32,3.88331182885931e-28
1778279.410038923,0.01,6.012869123584111e-28,6.0128691235841106e-24,1.3700224985764206e+16,0.5882358637215149,84860472770.14287,6.429903387549628e-30,5.451529941156473e-30,1.4200696534808173e-29,6.448068757340797e-33,1.8001423164762256e-29,1.2047633805794874e-28,5.98488700000595e-34,3.804433037826334e-29,1.0464995112194733e-32,3.9866517934135297e-28
1883649.089489802,0.01,6.0753205215765765e-28,6.075320521576576e-24,1.43628389247519e+16,0.5882358161964174,82737767479.05054,5.849133761363811e-30,4.829070874038692e-30,1.3311771438741437e-29,5.493745261110982e-33,1.687461462218495e-29,1.1962665630937437e-28,5.586048239093489e-34,3.777608671445056e-29,8.909964731176213e-33,4.092497561226876e-28
1995262.3149688828,0.01,6.142185959260695e-28,6.142185959260695e-24,1.5048269360771896e+16,0.5882357729832564,80768114741.1545,5.319133736309098e-30,4.277218394230451e-30,1.2473667170637414e-29,4.68080506288359e-33,1.581222197000231e-29,1.1873705238031745e-28,5.2182249340738425e-34,3.7495228589601576e-29,7.585912279606191e-33,4.2009128514513535e-28
2113489.0398366475,0.01,6.213369007282641e-28,6.213369007282641e-24,1.5757321624227916e+16,0.5882357336400266,78937957165.68747,4.835622209143491e-30,3.7879717685174165e-30,1.1683852853095463e-29,3.9882368324241663e-33,1.4811038119822886e-29,1.1780892429533212e-28,4.878472459333289e-34,3.7202198272469245e-29,6.458459944792124e-33,4.311963586658604e-28
2238721.1385683375,0.01,6.288791234295094e-28,6.2887912342950935e-24,1.6490825451648888e+16,0.5882356977769411,77235172071.86945,4.39466695064416e-30,3.354245021050356e-30,1.0939898153689049e-29,3.39817198965016e-33,1.386798324894571e-29,1.1684372410400936e-28,4.564183059057071e-34,3.689745499863065e-29,5.498375020569194e-33,4.42571797987224e-28
2371373.7056616554,0.01,6.3683907982097785e-28,6.3683907982097784e-24,1.7249634242220586e+16,0.588235665049383,75648895658.7537,3.992656714840002e-30,2.9697597754843206e-30,1.0239470636409661e-29,2.8954093641202987e-33,1.298010147441913e-29,1.158429521542049e-28,4.273041505186766e-34,3.658147317470558e-29,4.680791858571482e-33,4.5422466238554105e-28
2511886.4315095823,0.01,6.452121195292864e-28,6.4521211952928635e-24,1.803462442851365e+16,0.5882356351519176,74169371455.57986,3.6262756254380525e-30,2.628951208208598e-30,9.580333157463347e-30,2.4670129913415192e-33,1.2144557577837624e-29,1.1480815127626125e-28,4.002987233359159e-34,3.6254740552557225e-29,3.984553420958898e-33,4.661622582663847e-28
2660725.059798814,0.01,6.539950148116784e-28,6.539950148116783e-24,1.884669495842979e+16,0.5882356078131932,72787819351.89346,3.292479636550488e-30,2.3268854067728156e-30,8.960341298453921e-30,2.101971519965626e-33,1.1358633773058643e-29,1.1374090091934534e-28,3.752181924553136e-34,3.591775638677448e-29,3.391653617255458e-33,4.78392148547393e-28
2818382.931264455,0.01,6.631858616029242e-28,6.631858616029241e-24,1.9686766884627104e+16,0.5882355827915825,71496322120.18082,2.988474885554672e-30,2.0591866659076187e-30,8.37744083104606e-30,1.7909095772274303e-33,1.0619726510166466e-29,1.1264281127999482e-28,3.5189816779823524e-34,3.5571029588355353e-29,2.88676465891896e-33,4.909221622694953e-28
2985382.618917957,0.01,6.727839914053291e-28,6.727839914053291e-24,2.0555783057217424e+16,0.5882355598714516,70287726847.82729,2.7116977742679202e-30,1.821973456161064e-30,7.829665208228237e-30,1.525842997448943e-33,9.925343310154193e-30,1.1151551746152704e-28,3.3019130657404178e-34,3.521507688701105e-29,2.4568362035413866e-33,5.03760404437472e-28
3162277.660168379,0.01,6.827898928052656e-28,6.827898928052655e-24,2.1454707915285012e+16,0.5882355388599529,69155559110.66183,2.4597966308804486e-30,1.6118019727966454e-30,7.315133078281651e-30,1.2999711155335844e-33,9.273099625920108e-30,1.1036067370116378e-28,3.099652478285019e-34,3.485042101390593e-29,2.0907551757913676e-33,5.169152660907779e-28
3349654.3915782794,0.01,6.932051415635298e-28,6.932051415635297e-24,2.2384527372702412e+16,0.588235519584265,68093948063.82798,2.2306148195149335e-30,1.4256163199460708e-30,6.832045818494882e-30,1.1075004093858736e-33,8.660715726258203e-30,1.0917994769959882e-28,2.9110082671500094e-34,3.4477588915946526e-29,1.7790569176526645e-33,5.303954346056166e-28
3548133.8923357604,0.01,7.040323383668099e-28,7.040323383668099e-24,2.334624879377111e+16,0.5882355018892089,67097560910.54547,2.0221751770910623e-30,1.2607045110194392e-30,6.378685086539369e-30,9.434946791936425e-34,8.086013600551893e-30,1.0797501508533067e-28,2.7349052713664964e-34,3.4097110011949494e-29,1.5136797962633347e-33,5.442099042293254e-28
3758374.042884443,0.01,7.152750534473114e-28,7.152750534473113e-24,2.434090105435289e+16,0.5882354856351844,66161545446.193344,1.8326656685617174e-30,1.1146595743388619e-30,5.953410388230006e-30,8.037477079194772e-34,7.546913882841467e-30,1.0674755404345234e-28,2.5703713801995863e-34,3.3709514500167055e-29,1.2877566330543541e-33,5.58367986848241e-28
3981071.705534969,0.01,7.269377773800788e-28,7.269377773800788e-24,2.5369534684358884e+16,0.588235470696381,65281479572.697586,1.6604261617236518e-30,9.853451456351907e-31,5.5546566611329446e-30,6.846749811711697e-34,7.041432794819049e-30,1.0549924013576915e-28,2.416525839563769e-34,3.3315331725741525e-29,1.095437353517497e-33,5.728793229903387e-28
4216965.034285823,0.01,7.390258774554462e-28,7.390258774554462e-24,2.643322208769901e+16,0.5882354569592204,64453326843.41098,1.5039362318399761e-30,8.708650087439252e-31,5.1809318741465304e-30,5.8322157645408245e-34,6.567679108104123e-30,1.042317413361749e-28,2.272569054953498e-34,3.2915088615717724e-29,9.317381262650593e-34,5.877538930641108e-28
4466835.921509635,0.01,7.515455590994059e-28,7.515455590994058e-24,2.753305783605581e+16,0.5882354443209988,63673397237.21143,1.3618039143748062e-30,7.695361144979722e-31,4.830814643767029e-30,4.9678377864766646e-34,6.1238511268613996e-30,1.0294671330217492e-28,2.1377736815965666e-34,3.250930818827044e-29,7.924129907151144e-34,6.030020288353218e-28
4731512.589614812,0.01,7.645038318794637e-28,7.645038318794636e-24,2.8670159033115456e+16,0.5882354326887017,62938312477.01217,1.232755331348208e-30,6.798646670773619e-31,4.5029518682592024e-30,4.231423544463071e-34,5.708233692439117e-30,1.01645794900376e-28,2.011476824164914e-34,3.209850814182533e-29,6.738445876118475e-34,6.18634425143514e-28
5011872.336272725,0.01,7.779084796891974e-28,7.779084796891973e-24,2.9845665746160056e+16,0.5882354219779642,62244975306.05043,1.1156251232733533e-30,6.0052491831820615e-31,4.196056381382127e-30,3.604057350997532e-34,5.319195212229089e-30,1.0033060400068899e-28,1.8930731948616796e-34,3.168319952877316e-29,5.729511246226163e-34,6.3466215186035325e-28
5308844.442309879,0.01,7.917680347527033e-28,7.917680347527033e-24,3.106074150219433e+16,0.5882354121121588,61590542218.26844,1.0093476244265833e-30,5.303403548692204e-31,3.908904627674208e-30,3.0696162373686423e-34,4.955184715379186e-30,9.900273355096287e-29,1.782009100938948e-34,3.126388551751458e-29,4.871071461751158e-34,6.510966660921967e-28
5623413.251903491,0.01,8.060917551314417e-28,8.060917551314416e-24,3.2316573846039684e+16,0.5882354030215944,60972399209.36392,9.12948724403794e-31,4.682670015996499e-31,3.640334361581444e-30,2.6143576888413666e-34,4.614728938329034e-30,9.766374794081684e-29,1.6777771514182423e-34,3.0841060245635105e-29,4.140760455940562e-34,6.679498246295463e-28
5956621.435290109,0.01,8.208896054517165e-28,8.208896054517165e-24,3.3614374958081828e+16,0.588235394642807,60388140174.73441,8.255383636015542e-31,4.133785981415933e-31,3.389242372921792e-30,2.2265683617814172e-34,4.296429443391793e-30,9.631517966059988e-29,1.5799115885810406e-34,3.0415207766108895e-29,3.5195256936456325e-34,6.852338966463865e-28
6309573.444801942,0.01,8.36172240601927e-28,8.36172240601927e-24,3.4955382329601264e+16,0.5882353869179362,59835547631.302,7.463036144896118e-31,3.6485343460118614e-31,3.154582241321091e-30,1.8962647128945556e-34,3.998959773775306e-30,9.495852625870136e-29,1.4879841631588941e-34,2.9986801087572234e-29,2.9911382708083386e-34,7.029615766527515e-28
6683439.175686149,0.01,8.519509921755584e-28,8.519509921755583e-24,3.634085949384782e+16,0.5882353797941704,59312575483.49597,6.745023043657809e-31,3.2196265789885586e-31,2.9353621223366134e-30,1.6149378337679163e-34,3.7210626485297305e-30,9.359524759789994e-29,1.4016004834838523e-34,2.9556301308902576e-29,2.541775439289987e-34,7.211459977042492e-28
7079457.843841373,0.01,8.68237857459195e-28,8.68237857459195e-24,3.777209681124645e+16,0.5882353732232563,58817333590.672585,6.094571387511928e-31,2.840598824114388e-31,2.730642568008074e-30,1.3753359386438085e-34,3.4615472009316604e-30,9.222676340907317e-29,1.3203967784907917e-34,2.9124156847590125e-29,2.1596648175792674e-34,7.39800744872676e-28
7498942.093324558,0.01,8.850454907852038e-28,8.850454907852037e-24,3.9250412307335144e+16,0.5882353671610618,58348073924.945694,5.505502877344137e-31,2.5057195802561806e-31,2.5395343845485673e-30,1.1712789324188759e-34,3.2192862637743394e-30,9.08544511384243e-29,1.244037022667833e-34,2.8690802760702296e-29,1.8347811523610057e-34,7.5893986898228355e-28
7943282.347242821,0.01,9.023871970865656e-28,9.023871970865657e-24,4.077715256224497e+16,0.5882353615671869,57903178135.60507,4.9721840044261515e-31,2.209907657461555e-31,2.361196529815071e-30,9.975003165712355e-35,2.9932137049362653e-30,8.947964408242136e-29,1.1722103780556525e-34,2.8256660156619814e-29,1.5585878574444264e-34,7.785779006167291e-28
8413951.416451965,0.01,9.202769275070116e-28,9.202769275070116e-24,4.2353693650731496e+16,0.5882353564046168,57481146359.697464,4.4894801543806645e-31,1.9486592595323321e-31,2.1948340530855426e-30,8.495123960285873e-35,2.7823218164537192e-30,8.810362980288796e-29,1.104628914389494e-34,2.782213569516764e-29,1.3238167126776948e-34,7.987298644022232e-28
8912509.381337458,0.01,9.387292769334597e-28,9.387292769334597e-24,4.39814421319604e+16,0.5882353516394101,57080587138.50759,4.052713372360719e-31,1.7179831754463265e-31,2.0396960795233133e-30,7.234913492015369e-35,2.5856587601338357e-30,8.67276488131482e-29,1.041025573615604e-34,2.7387621173276515e-29,1.1242800877887526e-34,8.19411293572896e-28
9440608.762859225,0.01,9.577594833300441e-28,9.57759483330044e-24,4.566183608843733e+16,0.5882353472404214,56700208317.0862,3.6576235133983327e-31,1.5143431776539285e-31,1.8950738415347922e-30,6.161792327685995e-35,2.4023260725205287e-30,8.535289352479865e-29,9.811523494273873e-35,2.695349319289029e-29,9.547108911830134e-35,8.406382448249472e-28
10000000.0,0.01,9.773834287639999e-28,9.773834287639998e-24,4.739634621365085e+16,0.5882353431790504,56338808819.03376,3.3003325220954926e-31,1.334606827221364e-31,1.760298759029224e-30,5.248004260105275e-35,2.231476231773141e-30,8.398050744356238e-29,9.247786562651138e-35,2.652011290747993e-29,8.106261540192278e-35,8.624273134666999e-28
10592537.251772897,0.01,9.97617642023506e-28,9.97617642023506e-24,4.918647694817282e+16,0.5882353394290178,55995271201.79958,2.977311604454318e-31,1.1759999757540871e-31,1.6347405703743088e-30,4.469903881105468e-35,2.0723102887431648e-30,8.261158460176044e-29,8.716898654980958e-35,2.6087825843233676e-29,6.882107643016411e-35,8.847956488722719e-28
11220184.543019652,0.01,1.0184793027364873e-27,1.0184793027364872e-23,5.103376766412658e+16,0.5882353359661625,55668554909.08987,2.68535107183225e-31,1.0360663335140477e-31,1.517805515614024e-30,3.807349156289632e-35,1.9240755642443676e-30,8.124716921421415e-29,8.216859893370827e-35,2.565696179076455e-29,5.842183802627439e-35,9.07760970247187e-28
11885022.27437019,0.01,1.0399862469074343e-27,1.0399862469074343e-23,5.293979389809361e+16,0.5882353327682587,55357690146.834984,2.4215326529008508e-31,9.126315434417358e-32,1.4089345732794198e-30,3.243183545826443e-35,1.786063414211573e-30,7.988825554384851e-29,7.745804954718945e-35,2.5227834763003526e-29,4.958869904930704e-35,9.313415827148729e-28
12589254.11794166,0.01,1.0621569737966994e-27,1.0621569737966993e-23,5.490616863268227e+16,0.5882353298148505,55061772317.75398,2.1832040842046133e-31,8.037712630323678e-32,1.307601751883466e-30,2.7627944920137144e-35,1.6576070641382907e-30,7.853578796289927e-29,7.301992375499347e-35,2.480074301483067e-29,4.208669615547075e-35,9.555563937336591e-28
13335214.32163324,0.01,1.0850106540734833e-27,1.0850106540734832e-23,5.693454362712679e+16,0.5882353270871026,54779956957.04965,1.9679558035658698e-31,7.077828111714462e-32,1.2133124369511384e-30,2.3537370341535362e-35,1.538079513878259e-30,7.719066119541247e-29,6.883794884515142e-35,2.4375969119928212e-29,3.5715973189759457e-35,9.804249298545472e-28
14125375.446227554,0.01,1.1085671391800299e-27,1.1085671391800298e-23,5.902661079742174e+16,0.5882353245676641,54511455118.31941,1.7735995832564881e-31,6.23159985956075e-32,1.1256017941989205e-30,2.0054129647178044e-35,1.426891513594625e-30,7.585372072666216e-29,6.489690649171969e-35,2.39537801003192e-29,3.0306558201156635e-35,1.0059673538307393e-27
14962356.560944358,0.01,1.1328469718503607e-27,1.1328469718503607e-23,6.118410364662607e+16,0.5882353222405465,54255529164.50438,1.5981489516388326e-31,5.485707029537698e-32,1.0440332292466548e-30,1.7087973504352813e-35,1.3234896113466295e-30,7.452576336517242e-29,6.118255334740685e-35,2.3534427604074244e-29,2.5713914187694263e-35,1.0322044820906204e-27
15848931.924611142,0.01,1.157871397732335e-27,1.157871397732335e-23,6.340879874608853e+16,0.5882353200910105,54011488923.72992,1.4398012629402884e-31,4.8283714192465974e-32,9.681969040217807e-31,1.4562054439777258e-35,1.2273542725204396e-30,7.320753794321623e-29,5.76815488820468e-35,2.3118148126727286e-29,2.181514938541835e-35,1.0591578025866102e-27
16788040.18122559,0.01,1.1836623780669486e-27,1.1836623780669486e-23,6.570251726845767e+16,0.5882353181054643,53778688174.31073,1.2969212850310288e-31,4.249181243191201e-32,8.9770830980312e-31,1.2410940371039912e-35,1.1379980710404078e-30,7.189974614194412e-29,5.438138968864982e-35,2.270516327202966e-29,1.850578972198737e-35,1.0868494930330766e-27
17782794.100389227,0.01,1.2102426033835956e-27,1.2102426033835955e-23,6.806712657343873e+16,0.588235316271371,53556521427.08019,1.1680261845815585e-31,3.738934743547283e-32,8.32206896650515e-31,1.0578921805777394e-35,1.0549639520419331e-30,7.060304342767096e-29,5.127034957114772e-35,2.229568004779011e-29,1.5697030389933608e-35,1.1153024395472467e-27
18836490.89489802,0.01,1.2376355081745983e-27,1.2376355081745982e-23,7.050454184735154e+16,0.5882353145771642,53344420976.629135,1.051771797835374e-31,3.289501436066147e-32,7.713547587788055e-31,9.018569421433901e-36,9.778235654486219e-31,6.931804008629873e-29,4.833742480871416e-35,2.188989119268996e-29,1.3313395721296237e-35,1.144540255707848e-27
19952623.14968883,0.01,1.2658652865166433e-27,1.2658652865166433e-23,7.301672779762546e+16,0.5882353130121689,53141854196.06021,9.469400834889153e-32,2.893699031942888e-32,7.148353752608398e-31,7.689505102560671e-36,9.061756696758019e-31,6.804530234336282e-29,4.557228406222036e-35,2.1487975530123742e-29,1.12907469749164e-35,1.1745873020470155e-27
21134890.398366477,0.01,1.294956908610881e-27,1.2949569086108809e-23,7.560570040343731e+16,0.5882353115665324,52948321052.534645,8.524276618673418e-32,2.545184291507281e-32,6.623524052852219e-31,6.557354942341684e-36,8.396446044806006e-31,6.678535355775616e-29,4.296522245030393e-35,2.1090098345294017e-29,9.574586544622932e-36,1.2054687059917992e-27
22387211.385683376,0.01,1.324936138217394e-27,1.324936138217394e-23,7.8273528723764e+16,0.5882353102311586,52763351823.24897,7.672353517577627e-32,2.2383562571101477e-32,6.136285370504089e-31,5.592857347711416e-36,7.778788317958948e-31,6.553867547778526e-29,4.0507119376807614e-35,2.0696411781978765e-29,8.118614686147425e-36,1.2372103822724455e-27
23713737.056616552,0.01,1.3558295509634826e-27,1.3558295509634825e-23,8.102233676417347e+16,0.588235308997648,52586504993.57385,6.904586229460685e-32,1.96827048318924e-32,5.6840438924795415e-31,4.771103340109913e-36,7.205495432219263e-31,6.430570954884706e-29,3.818939973898157e-35,2.030705525558985e-29,6.883501334940546e-36,1.2698390538154449e-27
25118864.315095823,0.01,1.387664553508842e-27,1.387664553508842e-23,8.385430540372528e+16,0.5882353078582442,52417365320.942696,6.212788887305705e-32,1.7305630335100646e-32,5.264374639738592e-31,4.0708895163848835e-36,6.673493327049002e-31,6.308685826266724e-29,3.60039981876735e-35,1.9922155879346796e-29,5.835841109844349e-36,1.3033822731402122e-27
26607250.59798814,0.01,1.4204694035541367e-27,1.4204694035541365e-23,8.6771674383391e+16,0.5882353068057834,52255542049.72763,5.589555684845018e-32,1.5213831510303352e-32,4.875011498079814e-31,3.474167011700967e-36,6.179909328061924e-31,6.188248653870367e-29,3.39433261474992e-35,1.9541828900599533e-29,4.947264308447284e-36,1.3378684442791031e-27
28183829.31264455,0.01,1.4542732306827928e-27,1.4542732306827926e-23,8.977674435743568e+16,0.5882353058336482,52100667263.80847,5.02818855736881e-32,1.337333626541648e-32,4.5138377371680025e-31,2.9655722611422413e-36,5.722060128583745e-31,6.069292312898925e-29,3.200024133732819e-35,1.9166178144545304e-29,4.193680718019314e-36,1.3733268452413496e-27
29853826.189179573,0.01,1.4891060580289969e-27,1.489106058028997e-23,9.287187900922923e+16,0.5882353049357258,51952394364.84634,4.5226313226224516e-32,1.1754179998039968e-32,4.178877003639464e-31,2.5320274509266543e-36,5.297440372142608e-31,5.95184620383511e-29,3.0168019559885855e-35,1.8795296462794128e-29,3.554636492814847e-36,1.4097876510423658e-27
31622776.60168379,0.01,1.524998824767947e-27,1.5249988247679468e-23,9.605950723297576e+16,0.5882353041063685,51810396665.44048,4.067409733378537e-32,1.0329938227358846e-32,3.868284773551978e-31,2.1624003366418176e-36,4.903711817219362e-31,5.835936395260111e-29,2.8440328554353904e-35,1.8429266184445163e-29,3.0127672709609455e-36,1.4472819573207662e-27
33496543.915782794,0.01,1.5619834094273082e-27,1.561983409427308e-23,9.934212538286795e+16,0.5882353033403585,51674366087.386475,3.6575769366393907e-32,9.077312996235881e-33,3.5803402489929007e-31,1.8472146297623746e-36,4.538693065011543e-31,5.721585766793497e-29,2.6811203727958245e-35,1.8068159567538737e-29,2.553333196120423e-36,1.48584180456632e-27
35481338.923357606,0.01,1.6000926540216717e-27,1.6000926540216716e-23,1.0272229959118694e+17,0.5882353026328743,51544011956.185425,3.2886638746915765e-32,7.975766953978006e-33,3.313438683321919e-31,1.5784034534200678e-36,4.200349830536853e-31,5.608814151540171e-29,2.5275025602040136e-35,1.7712039248946282e-29,2.163823633799879e-36,1.5255002029829842e-27
37583740.42884443,0.01,1.6393603890144585e-27,1.6393603890144585e-23,1.0620266815687925e+17,0.5882353019794614,51419059883.78694,2.956634200589635e-32,7.007199708006004e-33,3.0660841192955653e-31,1.3490994768302267e-36,3.8867857371106846e-31,5.497638477490918e-29,2.3826498825328505e-35,1.7360958690950963e-29,1.833621183474547e-36,1.5662911580120243e-27
39810717.05534969,0.01,1.679821459114371e-27,1.679821459114371e-23,1.0978594400615355e+17,0.5882353013760032,51299250732.29422,2.6578433152750254e-32,6.1556616362738235e-33,2.8368825241904747e-31,1.1534562829861064e-36,3.5962336140665994e-31,5.388072907380995e-29,2.2460632622349795e-35,1.7014962622954353e-29,1.553716131644941e-36,1.6082496965411868e-27
42169650.342858225,0.01,1.7215117499159175e-27,1.7215117499159175e-23,1.1347491722664971e+17,0.588235300818696,51184339652.03033,2.389001165612165e-32,5.4071008897723004e-33,2.624535306003138e-31,9.864963301641564e-37,3.327047277538525e-31,5.280128976566441e-29,2.1172722558370933e-35,1.6674087476919222e-29,1.3164638068078808e-36,1.651411893826751e-27
44668359.21509635,0.01,1.764468215395975e-27,1.764468215395975e-23,1.1727245767674443e+17,0.5882353003040246,51074095187.96643,2.1471384723095623e-32,4.7491397929468585e-33,2.4278331948464356e-31,8.439815548824853e-37,3.0776937741769395e-31,5.173815728530215e-29,1.9958333514183462e-35,1.633836181532372e-29,1.1153784186462934e-36,1.6958149011562372e-27
47315125.89614812,0.01,1.808728906280652e-27,1.808728906280652e-23,1.2118151767157114e+17,0.5882352998287408,50968298449.053085,1.929576084146582e-32,4.170877275732696e-33,2.2456504737799e-31,7.223032496747434e-37,2.8467460678188455e-31,5.06913984767968e-29,1.8813283774591925e-35,1.600780675055851e-29,9.449579191393785e-37,1.7414969742804747e-27
50118723.36272725,0.01,1.854332999298903e-27,1.8543329992989032e-23,1.2520513474734374e+17,0.5882352993898429,50866742335.483315,1.7338971802915562e-32,3.662714349850795e-33,2.0769395434928002e-31,6.1838834827996525e-37,2.6328761493619165e-31,4.966105789143614e-29,1.7733630143829502e-35,1.5682436354845497e-29,8.005352371941791e-37,1.7884975026446295e-27
53088444.423098795,0.01,1.9013208273414916e-27,1.9013208273414915e-23,1.2934643450559709e+17,0.5882352989845571,50769230819.35593,1.5579220659138873e-32,3.216199979091935e-33,1.9207258054988398e-31,5.2961967632247235e-37,2.4348485503968573e-31,4.864715905320085e-29,1.6715654009432798e-35,1.536225805989324e-29,6.781519316487125e-37,1.836857039448744e-27
56234132.51903491,0.01,1.9497339105459302e-27,1.94973391054593e-23,1.3360863353897397e+17,0.5882352986103201,50675578274.602264,1.3996853278933886e-32,2.8238949930816522e-33,1.7761028487916738e-31,4.537680881190585e-37,2.2515142415198503e-31,4.7649705689672256e-29,1.5755848283492142e-35,1.504727304563258e-29,5.74450897886502e-37,1.886617332569255e-27
