case_index,case_id,family,block,surrogate,seed,iterations,best_iteration,stop_reason,primary_node_quality_pass,fft_amplitude_relative_l2_no_dc,fft_power_relative_l2_no_dc,sorted_max_abs_difference,sorted_relative_l2_centered_denominator,periodic_acf_relative_l2,mean,variance_ddof0,mean_difference,variance_relative_difference,dense_windowed_mean,dense_windowed_rms,dense_derivative_mean,dense_derivative_rms,dense_windowed_mean_difference,dense_windowed_rms_relative_difference,dense_derivative_rms_relative_difference,dense_windowed_max_abs,dense_derivative_max_abs,dense_windowed_fft_power_relative_l2_no_dc,dense_windowed_periodic_acf_relative_l2,dense_derivative_fft_power_relative_l2_no_dc,dense_derivative_periodic_acf_relative_l2
1234,block07_iaaft_039,iaaft,6,39,20266961,11,10,unchanged_rank_permutation,True,0.0198848566493163,0.02620781961753822,0.0,0.0,0.02632234207079902,-0.006054173058050906,0.0965555574689613,-8.673617379884035e-18,0.0,-0.0031711019711728097,0.15117924701784402,4.4862218655281766e-08,20.11368495383492,-0.0012852927560582533,0.05896683195940389,0.04859741632479797,0.6946908765189918,90.88070468676067,0.8712483911407382,0.8027997131893725,1.0617179466968265,0.9902139530843034
1235,block07_iaaft_040,iaaft,6,40,20266962,11,10,unchanged_rank_permutation,True,0.03261026652803847,0.03557915984771488,0.0,0.0,0.033735166995760756,-0.006054173058050905,0.0965555574689613,-7.806255641895632e-18,0.0,-0.0019792602298329856,0.14844635570470935,1.973737253455543e-08,18.61446774004896,-9.34510147184292e-05,0.03982371997116907,-0.02956207063613725,0.681854048570972,78.46092071142739,0.6743362219761277,0.6350887017577962,0.8713979280617059,0.8993205564133535
1236,block07_iaaft_041,iaaft,6,41,20266963,13,12,unchanged_rank_permutation,True,0.021290004514746334,0.023726429467320762,0.0,0.0,0.022812554546371287,-0.006054173058050899,0.0965555574689613,-1.734723475976807e-18,0.0,-0.0012005187942109596,0.15205173178643341,-1.9881076502628636e-06,19.206623736275773,0.0006852904209035968,0.0650783350231603,0.001309112298757631,0.6646810669920507,84.41487374020426,0.7824019615621675,0.7092659489510673,0.8639476788775855,0.8627607494567536
1237,block07_iaaft_042,iaaft,6,42,20266964,16,15,unchanged_rank_permutation,True,0.024752623864462506,0.022050149344628622,0.0,0.0,0.021574973058828197,-0.006054173058050899,0.0965555574689613,-1.734723475976807e-18,0.0,-0.002521068318498795,0.14782674519809802,-1.1382719754626585e-07,19.487485243129242,-0.0006352591033842387,0.03548352786029341,0.015951414348710058,0.5383321656104727,73.4576143848815,0.5218065107448258,0.48638890882200375,0.8200468647192155,0.8038291972378353
1238,block07_iaaft_043,iaaft,6,43,20266965,25,24,unchanged_rank_permutation,True,0.03665438237226514,0.041664685818988,0.0,0.0,0.04172525029219639,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0037032958069125443,0.14557302647510661,1.2271317040396735e-07,17.763872257291847,-0.0018174865917979879,0.01969688105994205,-0.07390661653132358,0.6123550266850005,84.20450917129043,0.7393944031717714,0.7192487435322844,0.9322509604585231,1.0147854277394996
1239,block07_iaaft_044,iaaft,6,44,20266966,16,15,unchanged_rank_permutation,True,0.03799419614662903,0.04781386336289754,0.0,0.0,0.04822663099167252,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.0020275972737507225,0.1399574545643745,-4.0504973379160007e-07,18.753383462905887,-0.00014178805863616613,-0.01963857346343123,-0.02231990350420665,0.5979954654487613,100.1635362478247,0.7305299641831227,0.7461035267198838,0.768362137351985,0.7858649729221092
1240,block07_iaaft_045,iaaft,6,45,20266967,17,15,unchanged_rank_permutation,True,0.03024998767818036,0.027707618045121868,0.0,0.0,0.02705193671364417,-0.006054173058050911,0.0965555574689613,-1.3877787807814457e-17,0.0,-0.0028236447720997784,0.14047118374684778,-2.7105293144566615e-07,18.6190602827729,-0.000937835556985222,-0.016040049356583208,-0.02932264516806693,0.6065820632019512,84.47694022414619,0.7026312149615307,0.715651455597767,0.8231455363570723,0.850593477669613
1241,block07_iaaft_046,iaaft,6,46,20266968,19,18,unchanged_rank_permutation,True,0.03321648271873295,0.0375846513446447,0.0,0.0,0.03718902483958641,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.0035178984030725573,0.13974836479265557,-2.8549047278571057e-06,20.36528227545989,-0.001632089187958001,-0.02110318674547884,0.06171407306948318,0.5195187111664008,93.56187136672791,0.8065173549274435,0.8271302284782863,0.8300817372009767,0.7498793237323471
1242,block07_iaaft_047,iaaft,6,47,20266969,10,9,unchanged_rank_permutation,True,0.0217687481291789,0.02129073126754503,0.0,0.0,0.021469789360639684,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0026840904644644527,0.15121220829937865,1.7022725430530004e-06,20.885402019340084,-0.0007982812493498963,0.05919771618837433,0.08882975181577368,0.5970817799193575,80.02071856095426,0.552995766374158,0.5219324688169358,0.8739460512395869,0.7792702434460789
1243,block07_iaaft_048,iaaft,6,48,20266970,15,14,unchanged_rank_permutation,True,0.038409916591608785,0.044258000493007356,0.0,0.0,0.04462836926566441,-0.006054173058050909,0.0965555574689613,-1.214306433183765e-17,0.0,-0.001415873837073809,0.1582519439961373,-2.599769797485829e-06,21.942089897131986,0.00046993537804074746,0.10850902548301655,0.14391862195853977,0.7283475805050623,108.17149661550503,0.7442409399094873,0.6510069950611903,0.9418224413183525,0.7633769496751525
1244,block07_iaaft_049,iaaft,6,49,20266971,26,25,unchanged_rank_permutation,True,0.031740286101094355,0.0353389777882571,0.0,0.0,0.035637257403928896,-0.006054173058050899,0.0965555574689613,-1.734723475976807e-18,0.0,-0.0016603262220309246,0.14718735009083989,-1.115433949385488e-06,20.501798869462963,0.00022548299308363176,0.031004750353063715,0.06883116514314547,0.7272103484162907,108.55604096142926,0.9377057633500672,0.9026723287608568,1.0911379800654168,0.9897477774909939
1245,block07_iaaft_050,iaaft,6,50,20266972,8,7,unchanged_rank_permutation,True,0.029430324238131914,0.031736145302553656,0.0,0.0,0.030672236770221725,-0.0060541730580508995,0.0965555574689613,-2.6020852139652106e-18,0.0,-0.003438989865018123,0.15301168357819472,-1.6789182974736787e-06,18.85446521080693,-0.0015531806499035667,0.0718025192469065,-0.01705015507521901,0.6769890174968801,74.74523875259014,0.5851061882539754,0.5143729279305693,0.6639601298291142,0.6740742475829156
1246,block07_iaaft_051,iaaft,6,51,20266973,11,10,unchanged_rank_permutation,True,0.026456905946472358,0.02504485519991762,0.0,0.0,0.025154972781827614,-0.006054173058050898,0.0965555574689613,-8.673617379884035e-19,0.0,-0.0029550115614999477,0.14308352563475454,-1.8090798337942011e-06,19.320079673343916,-0.0010692023463853913,0.0022586488285252226,0.0072239709012176245,0.5690506520006167,87.29193562648327,0.5072920445853459,0.5065164202275443,0.6575640598036095,0.6535691260025567
1247,block07_iaaft_052,iaaft,6,52,20266974,13,12,unchanged_rank_permutation,True,0.02944785076405663,0.031959354869616444,0.0,0.0,0.03003735592229868,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.0037320101083877693,0.1389304512921952,3.382452272137379e-06,18.740029987474518,-0.0018462008932732129,-0.02683243388412304,-0.02301606732841044,0.6282564893028862,81.74980748910163,0.7567503806963259,0.7754322511642258,0.8378232635780748,0.8604500509642825
1248,block07_iaaft_053,iaaft,6,53,20266975,14,13,unchanged_rank_permutation,True,0.02965200016887635,0.029605825132465985,0.0,0.0,0.029804389822811132,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0012203705558824817,0.14010902586020285,-2.558634737559839e-06,19.73632644436256,0.0006654386592320747,-0.018576860443122345,0.028924384805755432,0.5580520662159044,71.24463169413325,0.8116167862839428,0.8289771726809604,0.7837112646915119,0.7533499100222031
1249,block07_iaaft_054,iaaft,6,54,20266976,16,15,unchanged_rank_permutation,True,0.023898488220622675,0.02839042033192954,0.0,0.0,0.028593900274941398,-0.006054173058050906,0.09655555746896129,-8.673617379884035e-18,-1.1102230246251565e-16,-0.0017664913337116991,0.1495224903370844,5.011482219935812e-07,17.01262632286247,0.00011931788140285724,0.0473617313377257,-0.11307171967752538,0.7997262118424497,85.26884824654638,0.7173113381277975,0.6676283142796895,0.7889282879576563,0.8483907647377368
1250,block07_iaaft_055,iaaft,6,55,20266977,17,16,unchanged_rank_permutation,True,0.033001694045186825,0.036106806931315016,0.0,0.0,0.03543420497076831,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.002854096715674582,0.16004687345357846,-4.0053457797932465e-07,21.241763877229317,-0.0009682875005600257,0.12108198637964507,0.10740815375042789,0.7831676617205574,114.05028011911412,1.317936081851439,1.0717178590590797,1.641008265623533,1.386640582445592
1251,block07_iaaft_056,iaaft,6,56,20266978,14,13,unchanged_rank_permutation,True,0.0312564513351105,0.033513357419853174,0.0,0.0,0.033751049739782504,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.0031605438874147086,0.12461817018623714,-1.0268528919996591e-06,15.449187799938642,-0.0012747346723001522,-0.1270858170690513,-0.19457929024370402,0.5177647351296762,72.65555660229917,0.663886229227823,0.7382340231872638,0.7434597745467542,0.8026343895855351
1252,block07_iaaft_057,iaaft,6,57,20266979,10,9,unchanged_rank_permutation,True,0.03382181446050865,0.03678595525015688,0.0,0.0,0.03683153577119166,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.002526355509233541,0.1376464101288913,2.636856483581146e-08,17.01840234168444,-0.0006405462941189845,-0.035826770273752584,-0.11277059542171342,0.5193936292230784,76.22991009808139,1.017972900774709,1.0734675964616882,1.1927332114901557,1.4069431266948906
1253,block07_iaaft_058,iaaft,6,58,20266980,13,12,unchanged_rank_permutation,True,0.03772143430971647,0.04011765487248939,0.0,0.0,0.040417231480208544,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.003341879674730829,0.14488229543203232,1.0770154660270778e-07,18.69415591141658,-0.0014560704596162724,0.014858510193244356,-0.02540764489070424,0.5925063609963767,94.32100280805408,0.738208308326539,0.7257154097682034,0.963722589845245,0.9907008993661577
1254,block07_iaaft_059,iaaft,6,59,20266981,21,19,unchanged_rank_permutation,True,0.028815767906144946,0.030447287159896266,0.0,0.0,0.02979784601405473,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.0017760823606359796,0.14593284096072717,3.023933885688792e-07,19.28403300029599,0.00010972685447857675,0.022217277301138427,0.005344730557545363,0.5887301721599593,74.31814512983533,0.49130393222050295,0.4774316624798597,0.6999772493786517,0.6961732904986261
1255,block07_iaaft_060,iaaft,6,60,20266982,11,10,unchanged_rank_permutation,True,0.03748949000655771,0.0415591137806363,0.0,0.0,0.03989369987970602,-0.006054173058050899,0.0965555574689613,-1.734723475976807e-18,0.0,-0.0034796366329517847,0.1262833369937888,1.064453273802053e-06,14.102626250409125,-0.0015938274178372283,-0.11542180594542906,-0.26478029841300765,0.46748506943718954,64.40178244079375,0.5908140919859021,0.6970769010870443,0.7950714159502211,0.8927157333121779
1256,block07_iaaft_061,iaaft,6,61,20266983,14,13,unchanged_rank_permutation,True,0.023486415195262535,0.02099363421122309,0.0,0.0,0.02116716506623352,-0.006054173058050897,0.0965555574689613,0.0,0.0,-0.0025911679749164485,0.1487513976435547,-1.6716318488113328e-06,18.86897039604075,-0.0007053587598018921,0.041960450388643045,-0.01629394855242583,0.5778791732816695,77.95995417178513,0.5785771611004976,0.5495865577892693,0.9023151215516863,0.9156055695854044
1257,block07_iaaft_062,iaaft,6,62,20266984,16,15,unchanged_rank_permutation,True,0.03337850181565571,0.033036247978102624,0.0,0.0,0.033297619723508226,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0017208574717391396,0.13955282712203113,2.7773832957981255e-07,17.318026033257507,0.00016495174337541677,-0.02247287148511401,-0.09715015443467712,0.6467251030268243,74.66603200909373,0.7793470052755693,0.8021279648866482,0.9612921208861523,1.068766155186475
1258,block07_iaaft_063,iaaft,6,63,20266985,24,22,unchanged_rank_permutation,True,0.02646701296441993,0.025304885677291795,0.0,0.0,0.024134203745059413,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.0026765959736827173,0.14188430950258038,9.521772835000192e-07,18.41115476094101,-0.0007907867585681609,-0.006141512790041714,-0.04016149411757364,0.5773045787529489,87.2582019445052,0.7120251405897879,0.7187754949199846,0.9579963546811094,1.005726009508888
1259,block07_iaaft_064,iaaft,6,64,20266986,25,24,unchanged_rank_permutation,True,0.028199146610821738,0.0357710569547341,0.0,0.0,0.035870824661365666,-0.00605417305805091,0.0965555574689613,-1.3010426069826053e-17,0.0,-0.003036600046324519,0.1310831306080719,1.9293713343157265e-06,16.538776993566426,-0.0011507908312099625,-0.08180064207512361,-0.13777515833471343,0.4416716417096583,62.69084462378135,0.6814700221865885,0.7195753936887846,0.6504642858864949,0.6832962550925645
1260,block07_iaaft_065,iaaft,6,65,20266987,21,20,unchanged_rank_permutation,True,0.03167748823401683,0.03440866191063348,0.0,0.0,0.03421182422366602,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.001516389597231129,0.13881331240849723,-3.5058403144570267e-06,17.517843974483117,0.0003694196178834273,-0.027652957831793223,-0.0867329396187233,0.602607847535661,69.88248336187537,0.44388337378762377,0.46315640254522317,0.5209311157595463,0.5615265841362012
1261,block07_iaaft_066,iaaft,6,66,20266988,15,14,unchanged_rank_permutation,True,0.02081114926547,0.021875839777835332,0.0,0.0,0.021516350595084992,-0.0060541730580509065,0.09655555746896129,-9.540979117872439e-18,-1.1102230246251565e-16,-0.002386924897116215,0.13281983170057546,2.4574309134575585e-07,16.80379905390893,-0.0005011156820016586,-0.06963555400736887,-0.12395862255909273,0.6036190723127434,87.23713571470567,0.9795585840174031,1.0765555109412668,1.1556179981915864,1.3713542873801075
1262,block07_iaaft_067,iaaft,6,67,20266989,13,12,unchanged_rank_permutation,True,0.02891490026360112,0.03710526205790997,0.0,0.0,0.03683635563826291,-0.006054173058050906,0.0965555574689613,-8.673617379884035e-18,0.0,-0.0023764797122729033,0.1274319412652756,1.7365160432061655e-07,15.290741578294453,-0.000490670497158347,-0.10737616574980202,-0.2028396512379158,0.6165686956805918,90.42760597833228,0.6480089437383566,0.6962500783759052,0.7188781319158551,0.771313842111711
1263,block07_iaaft_068,iaaft,6,68,20266990,25,24,unchanged_rank_permutation,True,0.03573344329552466,0.043608320771217235,0.0,0.0,0.04362133974370899,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.001265767117409462,0.16507986084057089,2.2361880936825567e-06,22.67341344911907,0.0006200420977050944,0.1563366050765218,0.18204510096381643,0.5818777496320476,96.06692443225202,0.7905422045201662,0.6241839243733119,1.0865903453209638,0.844368113934371
1264,block07_iaaft_069,iaaft,6,69,20266991,12,11,unchanged_rank_permutation,True,0.024870082996714667,0.027149025302154448,0.0,0.0,0.027044455794450622,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.0024134939374385583,0.13955169224018904,2.5568268769135258e-06,20.159845593039417,-0.0005276847223240019,-0.022480821003666884,0.05100393343575216,0.7066672569194256,112.76219131247348,0.859661950920077,0.8818710073110766,0.9908722890376109,0.9218934916457237
1265,block07_iaaft_070,iaaft,6,70,20266992,14,13,unchanged_rank_permutation,True,0.02297622943130528,0.02378641553496209,0.0,0.0,0.02398925184975868,-0.006054173058050897,0.0965555574689613,0.0,0.0,-0.0025720861267526586,0.16706465303854756,-1.0958635559338946e-07,23.7970987016476,-0.0006862769116381022,0.17023949947141848,0.2406267808135365,0.7771326157223828,91.37759056179881,1.3813536536022475,1.072843013381913,1.556375937840804,1.0554045307779851
1266,block07_iaaft_071,iaaft,6,71,20266993,20,19,unchanged_rank_permutation,True,0.03318884502879991,0.03614686027370696,0.0,0.0,0.036459119380144324,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.0023425413287252177,0.14875508525859396,-2.664614689751893e-06,18.962051028487995,-0.0004567321136106613,0.04198628106376967,-0.011441326523290885,0.6863543864004104,90.77622894118743,0.6158201804151004,0.5698957143514254,0.6157224589044108,0.6217800267087783
1267,block07_iaaft_072,iaaft,6,72,20266994,16,15,unchanged_rank_permutation,True,0.02943275503147637,0.02909933752457128,0.0,0.0,0.029204342718059637,-0.006054173058050905,0.0965555574689613,-7.806255641895632e-18,0.0,-0.003590705071992183,0.13925416321007197,-1.275521533809409e-06,19.061623553416702,-0.0017048958568776267,-0.02456492567182844,-0.00625025921678668,0.5820256356989983,90.36703644043493,0.736057756119484,0.7490224390466167,0.8429280220521688,0.8481762758724469
1268,block07_iaaft_073,iaaft,6,73,20266995,13,12,unchanged_rank_permutation,True,0.029793718969673505,0.026801865211061666,0.0,0.0,0.026974164581961425,-0.006054173058050907,0.0965555574689613,-1.0408340855860843e-17,0.0,-0.002288886804970377,0.15070989724842368,1.695800139234988e-06,20.438364906019565,-0.0004030775898558208,0.055679172785223274,0.06552412864900448,0.7704049238828726,116.88832280151448,0.8998850634539897,0.8348341830091482,1.014871376921304,0.9199759458348727
1269,block07_iaaft_074,iaaft,6,74,20266996,13,11,unchanged_rank_permutation,True,0.044975253242714786,0.0421777183207902,0.0,0.0,0.041381213242967445,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.0035870171270083024,0.13984134825379307,-1.6258540482414244e-07,17.866829588789834,-0.001701207911893746,-0.020451864535534492,-0.06853908730690339,0.546903543736607,78.44053086909422,0.3919391968009889,0.40195214758304293,0.5951352534644883,0.6173022308616529
