k_h_mpc,pk_z49_mpc_over_h3,pk_z0_mpc_over_h3
5.98885433491647134e+00,5.78734976370746858e-04,8.81311895204488716e-01
6.01584828287084949e+00,5.72092983432607766e-04,8.71197067285928051e-01
6.04296390238133529e+00,5.65526045947230510e-04,8.61196553442950763e-01
6.07020174186592953e+00,5.59033332536696542e-04,8.51309108248148316e-01
6.09756235221459608e+00,5.52614022006955061e-04,8.41533484233797591e-01
6.12504628680032859e+00,5.46267303660550392e-04,8.31868426798795135e-01
6.15265410149037351e+00,5.39992375584323831e-04,8.22312693916697812e-01
6.18038635465750730e+00,5.33788444432563010e-04,8.12865057549778447e-01
6.20824360719126300e+00,5.27654724832759582e-04,8.03524307570622986e-01
6.23622642250930515e+00,5.21590437314482639e-04,7.94289267581662295e-01
6.26433536656886236e+00,5.15594810075342930e-04,7.85158779852841215e-01
6.29257100787810408e+00,5.09667079705954399e-04,7.76131698648343971e-01
6.32093391750767442e+00,5.03806491130359777e-04,7.67206889725564722e-01
6.34942466910227221e+00,4.98012298223444137e-04,7.58383220857942741e-01
6.37804383889217874e+00,4.92283763725654268e-04,7.49659561699954069e-01
6.40679200570500029e+00,4.86620158387716354e-04,7.41034793887217602e-01
6.43566975097729532e+00,4.81020760848852751e-04,7.32507811411220011e-01
6.46467765876636946e+00,4.75484857019090707e-04,7.24077519591624252e-01
6.49381631576211937e+00,4.70011738624684686e-04,7.15742832653196048e-01
6.52308631129883487e+00,4.64600704712367525e-04,7.07502676236737904e-01
6.55248823736714936e+00,4.59251062022384663e-04,6.99355988023797059e-01
6.58202268862604889e+00,4.53962124854189462e-04,6.91301718266942644e-01
6.61169026241482705e+00,4.48733214224530247e-04,6.83338839497267259e-01
6.64149155876520592e+00,4.43563657990118780e-04,6.75466343752036291e-01
6.67142718041350324e+00,4.38452791425168764e-04,6.67683233924275532e-01
6.70149773281274097e+00,4.33399957162508976e-04,6.59988523405504068e-01
6.73170382414498736e+00,4.28404507123909828e-04,6.52381231833946140e-01
6.76204606533357122e+00,4.23465805663619463e-04,6.44860378342491103e-01
6.79252507005547734e+00,4.18583224788085918e-04,6.37424991157471532e-01
6.82314145475378986e+00,4.13756143174953868e-04,6.30074109361498880e-01
6.85389583865009389e+00,4.08983945397567005e-04,6.22806783147710541e-01
6.88478884375702638e+00,4.04266015074359968e-04,6.15622077291880898e-01
6.91582109489090335e+00,3.99601738152302653e-04,6.08519069261097112e-01
6.94699321968427785e+00,3.94990507500734157e-04,6.01496846630342974e-01
6.97830584859866754e+00,3.90431722920664415e-04,5.94554506924905080e-01
7.00975961493735245e+00,3.85924794153305563e-04,5.87691155505536966e-01
7.04135515485808838e+00,3.81469143660933684e-04,5.80905903603425200e-01
7.07309310738607611e+00,3.77064200868036865e-04,5.74197871911803270e-01
7.10497411442679727e+00,3.72709401348970807e-04,5.67566190961641959e-01
7.13699882077903780e+00,3.68404186614113070e-04,5.61010002233558902e-01
7.16916787414796275e+00,3.64148003085427486e-04,5.54528465858789454e-01
7.20148192515814323e+00,3.59940302701300440e-04,5.48120755095129697e-01
7.23394162736675117e+00,3.55780543377660723e-04,5.41786051975855942e-01
7.26654763727681718e+00,3.51668188895779140e-04,5.35523547060079097e-01
7.29930061435041910e+00,3.47602706119703531e-04,5.29332431868093978e-01
7.33220122102212279e+00,3.43583563741040293e-04,5.23211895515505399e-01
7.36525012271228974e+00,3.39610236167736147e-04,5.17161135490684098e-01
7.39844798784057023e+00,3.35682203800573493e-04,5.11179358498614178e-01
7.43179548783946764e+00,3.31798955123593074e-04,5.05265783603887075e-01
7.46529329716783607e+00,3.27959995920844662e-04,4.99419656101085074e-01
7.49894209332456008e+00,3.24164840971964804e-04,4.93640235010459172e-01
7.53274255686230010e+00,3.20413009988389913e-04,4.87926786957174619e-01
7.56669537140117576e+00,3.16704027260619172e-04,4.82278585724455255e-01
7.60080122364262767e+00,3.13037413150009164e-04,4.76694901863162157e-01
7.63506080338335469e+00,3.09412683417431870e-04,4.71175001857568998e-01
7.66947480352916333e+00,3.05829358922456781e-04,4.65718159936900356e-01
7.70404392010909689e+00,3.02286966101964188e-04,4.60323658643607414e-01
7.73876885228941092e+00,2.98785039101154585e-04,4.54990790372229004e-01
7.77365030238775923e+00,2.95323125950268774e-04,4.49718861919509272e-01
7.80868897588743849e+00,2.91900781638646759e-04,4.44507189284316262e-01
7.84388558145157422e+00,2.88517565893075254e-04,4.39355095968913201e-01
7.87924083093749417e+00,2.85173042947399165e-04,4.34261912897486446e-01
7.91475543941116833e+00,2.81866778476019082e-04,4.29226978311469110e-01
7.95043012516158853e+00,2.78598340183425339e-04,4.24249637696633652e-01
7.98626560971533372e+00,2.75367300517360720e-04,4.19329243728876144e-01
8.02226261785121331e+00,2.72173236706629623e-04,4.14465156198171369e-01
8.05842187761481910e+00,2.69015730518053383e-04,4.09656741895316812e-01
8.09474412033336321e+00,2.65894367862555602e-04,4.04903374469749111e-01
8.13123008063037922e+00,2.62808739213366959e-04,4.00204434447293922e-01
8.16788049644061509e+00,2.59758439653647109e-04,3.95559309175881668e-01
8.20469610902499724e+00,2.56743069027082964e-04,3.90967392476136322e-01
8.24167766298555016e+00,2.53762234021117088e-04,3.86428081654670241e-01
8.27882590628048298e+00,2.50815547167513816e-04,3.81940778728023733e-01
8.31614159023937738e+00,2.47902625244949876e-04,3.77504892464582187e-01
8.35362546957827590e+00,2.45023089204892254e-04,3.73119838355146893e-01
8.39127830241501016e+00,2.42176563527150921e-04,3.68785040545264009e-01
8.42910085028456990e+00,2.39362675538026847e-04,3.64499933894966655e-01
8.46709387815439030e+00,2.36581056535993095e-04,3.60263959996579897e-01
8.50525815443996791e+00,2.33831341915179374e-04,3.56076566545998341e-01
8.54359445102027237e+00,2.31113171048837008e-04,3.51937207120441076e-01
8.58210354325341562e+00,2.28426186741089875e-04,3.47845340007232717e-01
8.62078620999237621e+00,2.25770035510297016e-04,3.43800428859478702e-01
8.65964323360066501e+00,2.23144367835241504e-04,3.39801943269658568e-01
8.69867539996818628e+00,2.20548838113661280e-04,3.35849358693240063e-01
8.73788349852718049e+00,2.17983104654644912e-04,3.31942155358014135e-01
8.77726832226810672e+00,2.15446829654961536e-04,3.28079817647894734e-01
8.81683066775571334e+00,2.12939679101430352e-04,3.24261835616020122e-01
8.85657133514521000e+00,2.10461322723650730e-04,3.20487705071658469e-01
8.89649112819833121e+00,2.08011434813942472e-04,3.16756928733694543e-01
8.93659085429972144e+00,2.05589698249573178e-04,3.13069021912946555e-01
8.97687132447315328e+00,2.03195801031048141e-04,3.09423507610599613e-01
9.01733335339798359e+00,2.00829434395760490e-04,3.05819913844646962e-01
9.05797775942566830e+00,1.98490292613929430e-04,3.02257773392559548e-01
9.09880536459622569e+00,1.96178067519815047e-04,2.98736617223442635e-01
9.13981699465490749e+00,1.93892447665393666e-04,2.95255973471604150e-01
9.18101347906894993e+00,1.91633124898928412e-04,2.91815375310940706e-01
9.22239565104425196e+00,1.89399794732470866e-04,2.88414361383826923e-01
9.26396434754226661e+00,1.87192157716990705e-04,2.85052477746727040e-01
9.30572040929700073e+00,1.85009923854048306e-04,2.81729284115755263e-01
9.34766468083187796e+00,1.82852807887107639e-04,2.78444347197099928e-01
9.38979801047696760e+00,1.80720527641203696e-04,2.75197238334148941e-01
9.43212125038602167e+00,1.78612803961040079e-04,2.71987533237413759e-01
9.47463525655375705e+00,1.76529360117270290e-04,2.68814807811056045e-01
9.51734088883322293e+00,1.74469921860159836e-04,2.65678638727198657e-01
9.56023901095309014e+00,1.72434217931555163e-04,2.62578607360937077e-01
9.60333049053516774e+00,1.70421980052885960e-04,2.59514299885120314e-01
9.64661619911200319e+00,1.68432941476767819e-04,2.56485307580034516e-01
9.69009701214440433e+00,1.66466834111697072e-04,2.53491227511494832e-01
9.73377380903920653e+00,1.64523392196060618e-04,2.50531661522088056e-01
9.77764747316710015e+00,1.62602353121692693e-04,2.47606215957593523e-01
9.82171889188037817e+00,1.60703457818957626e-04,2.44714501795441824e-01
9.86598895653102659e+00,1.58826455657097381e-04,2.41856136680832973e-01
9.91045856248862300e+00,1.56971102461436469e-04,2.39030744055660882e-01
9.95512860915850517e+00,1.55137156696186532e-04,2.36237951512887595e-01
1.00000000000000089e+01,1.53324379354537622e-04,2.33477390717109073e-01
