phase,mG_eV,beta,max_initial_axis_tree_force_ratio,max_tree_index,max_charged_CW_force_ratio,max_CW_index,max_d_over_s,max_h_over_s,min_scalar_ratio,VA_marker_eV,VA_over_MI,heavy_threshold_below_marker,heavy_threshold_below_marker_by_ten,tree_axis_budget_pass,CW_budget_pass,direct_gaugino_cX1_eV,gauge_common_msoft_cX1_eV,gauge_common_old_force_ratio_cX1,phase_offset_for_axis_longitudinal_budget
pi,0.31622776601683794,2.1995046344000437e+32,5.661021355974825e+32,1024,2.5151681174684815e+31,1024,1.0155121398187089e-23,3.1867101214555254e-12,0.9999999999968133,36519918229988.95,365.1991822998895,True,True,False,False,0.025113417997688025,0.0036732576667886005,1.0954473172831839e+26,1.7664656907619113e-34
pi,0.5623413251903491,3.911333803638786e+32,1.0066877717120655e+33,1024,7.953659949438337e+31,1024,3.2113313533784905e-23,5.666860994746995e-12,0.9999999999943331,48700093660542.35,487.00093660542353,True,True,False,False,0.044658674140989535,0.006532078476617784,3.4641085793359966e+26,9.933566574463385e-35
pi,1.0,6.955444368800076e+32,1.7901721367735297e+33,1024,2.515168117468481e+32,1024,1.0155121398187087e-22,1.007726222651127e-11,0.9999999999899227,64942618644694.45,649.4261864469445,True,True,False,False,0.07941560070455937,0.01161586065972782,1.0954473172831844e+27,5.586054991350296e-35
pi,1.7782794100389228,1.2368723508708347e+33,3.18342625124975e+33,1024,7.953659949438335e+32,1024,3.21133135337849e-22,1.792018792696798e-11,0.9999999999820798,86602373823509.55,866.0237382350955,True,True,False,False,0.1412231275687905,0.020656245841075116,3.4641085793359957e+27,3.1412695664220897e-35
pi,3.1622776601683795,2.1995046344000437e+33,5.661021355974826e+33,1024,2.5151681174684815e+33,1024,1.015512139818709e-21,3.1867101214555254e-11,0.9999999999681329,115486121569870.02,1154.8612156987,True,True,False,False,0.2511341799768803,0.03673257666788601,1.0954473172831847e+28,1.766465690761911e-35
pi,5.62341325190349,3.9113338036387854e+33,1.0066877717120654e+34,1024,7.953659949438336e+33,1024,3.21133135337849e-21,5.6668609947469955e-11,0.9999999999433314,154003218230840.8,1540.0321823084082,True,True,False,False,0.4465867414098954,0.06532078476617785,3.464108579335997e+28,9.933566574463386e-36
pi,10.0,6.955444368800077e+33,1.7901721367735297e+34,1024,2.5151681174684805e+34,1024,1.0155121398187087e-20,1.007726222651127e-10,0.9999999998992274,205366592132951.75,2053.6659213295175,True,True,False,False,0.7941560070455937,0.1161586065972782,1.0954473172831845e+29,5.5860549913502964e-36
pi,17.78279410038923,1.2368723508708349e+34,3.1834262512497507e+34,1024,7.953659949438337e+34,1024,3.211331353378491e-20,1.7920187926967982e-10,0.9999999998207981,273860752059635.06,2738.6075205963507,True,True,False,False,1.4122312756879052,0.20656245841075122,3.464108579335998e+29,3.141269566422089e-36
pi,31.622776601683793,2.1995046344000437e+34,5.661021355974825e+34,1024,2.515168117468481e+35,1024,1.0155121398187087e-19,3.186710121455525e-10,0.999999999681329,365199182299889.5,3651.991822998895,True,True,False,False,2.5113417997688026,0.3673257666788601,1.095447317283184e+30,1.7664656907619114e-36
pi,56.23413251903491,3.911333803638786e+34,1.0066877717120655e+35,1024,7.953659949438337e+35,1024,3.2113313533784905e-19,5.666860994746995e-10,0.9999999994333139,487000936605423.56,4870.009366054235,True,True,False,False,4.465867414098954,0.6532078476617784,3.464108579335997e+30,9.933566574463384e-37
pi,100.0,6.955444368800076e+34,1.7901721367735296e+35,1024,2.515168117468481e+36,1024,1.0155121398187087e-18,1.007726222651127e-09,0.9999999989922738,649426186446944.6,6494.261864469447,True,True,False,False,7.941560070455938,1.161586065972782,1.0954473172831846e+31,5.586054991350296e-37
pi,177.82794100389228,1.2368723508708346e+35,3.18342625124975e+35,1024,7.953659949438338e+36,1024,3.2113313533784904e-18,1.7920187926967982e-09,0.9999999982079812,866023738235095.4,8660.237382350953,True,True,False,False,14.12231275687905,2.065624584107512,3.4641085793359964e+31,3.1412695664220896e-37
pi,316.2277660168379,2.1995046344000432e+35,5.661021355974825e+35,1024,2.515168117468481e+37,1024,1.0155121398187087e-17,3.186710121455525e-09,0.9999999968132899,1154861215698700.0,11548.612156987,True,True,False,False,25.11341799768803,3.673257666788601,1.0954473172831843e+32,1.766465690761911e-37
pi,562.341325190349,3.911333803638786e+35,1.0066877717120654e+36,1024,7.953659949438339e+37,1024,3.21133135337849e-17,5.666860994746995e-09,0.999999994333139,1540032182308408.0,15400.32182308408,True,True,False,False,44.65867414098953,6.532078476617784,3.4641085793359964e+32,9.933566574463386e-38
pi,1000.0,6.955444368800076e+35,1.7901721367735296e+36,1024,2.515168117468482e+38,1024,1.0155121398187087e-16,1.0077262226511268e-08,0.9999999899227378,2053665921329517.5,20536.659213295174,True,True,False,False,79.41560070455937,11.615860659727819,1.0954473172831842e+33,5.586054991350297e-38
