mG_eV,phase,index,scale,scenario,c,beta2,nu0,direct_potential_eV4,direct_chi,direct_y,leading_chi,leading_y,precision_force_over_2U,neglected_force_over_2U,common_split_over_s,B_over_s
1,quadrature,173,0.5,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-33,0.0,-8.9935868693213566235992871454525538165932031677917e-33,0.0000000000000033973229254066208010442363402364123694848937784717,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-51,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-51,2.2031875397179183124375244033261256227876002682688e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1,quadrature,173,0.5,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-34,-1.2904668286537198988516835357800054665891290878806e-34,-0.000000000000016343880329087691332952400956920041651218602547838,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-51,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-51,1.2922270140736717563003621989466747273755654609532e-108,4.1433870235700896911185188481414413166995526678257e-94,0.0,1.6089332330908397180541657081547758563749808855763e-28
1,quadrature,173,1,contact_positive,8.9935868693213566235992871454525538165932031677917e-33,0.0,0.0,0.0000000000011390459968257391761285825225043401058275330769514,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-49,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-49,1.6038407225882825744808617061471929816558222802957e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1,quadrature,173,1,contact_negative,-7.5151890277890788224596782996247367508518547018533e-33,0.0,0.0,-0.00000000000095180555899137109238141827222965406103396599580869,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-49,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-49,1.6160434751841003341120570404523160989948338050302e-108,4.7872923550653513191392179406334475710990355590392e-56,7.5377045748799586606831355563720971889670060602658e-55,0.0
1,quadrature,173,1,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-34,0.0,-4.8747319675279687498419233064182491444958948020353e-17,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-53,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-53,4.3713533890989614989496340703395325164846788044679e-108,4.1433870235700896911185188481414413166995526678257e-94,0.0,1.6089332330908397180541657081547758563749808855763e-28
1,quadrature,173,1,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-35,0.000000000000009818154408442547796032548482768622879914837059524,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-51,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-51,3.2592055213224269086156830494493349700786985810807e-164,0.0,0.0,0.0
1,quadrature,173,1,mixed,3.8191944239583843196106561850551940864984835370074e-33,1.1171205382375485691551887324662733889876042850309e-34,-4.3617701189265543057018905540961918291632331401234e-35,0.00000000000047817561966336720128721650068197798769574293434332,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-49,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-49,2.9967752300312811938946296466811740787072719683638e-108,1.2363848302117179837927407796153569244359508659599e-56,3.8306367511685035816586426597956559484914293093154e-55,1.0585213448152824852913850547100484674976006466235e-28
1,quadrature,173,1,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-33,0.0,-8.9935868693213566235992871454525538165932031677917e-33,0.0000000000000033973229254066208010442363402364123694848937784717,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-51,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-51,1.6038407225882825744808617061471929816558222802957e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1,quadrature,173,1,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-34,-1.2904668286537198988516835357800054665891290878806e-34,-0.000000000000016343880329087691332952400956920041651218602547838,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-51,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-51,4.3713533890989614989496340703395325164846788044679e-108,4.1433870235700896911185188481414413166995526678257e-94,0.0,1.6089332330908397180541657081547758563749808855763e-28
1,quadrature,173,2,contact_positive,8.9935868693213566235992871454525538165932031677917e-33,0.0,0.0,0.0000000000011390459968257391761285825225043401058275330769514,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-49,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-49,5.3680370580174896471164938155048624450599994229534e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1,quadrature,173,2,contact_negative,-7.5151890277890788224596782996247367508518547018533e-33,0.0,0.0,-0.00000000000095180555899137109238141827222965406103396599580869,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-49,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-49,5.4166174237664460768106479229320549727520729765274e-108,4.7872923550653513191392179406334475710990355590392e-56,7.5377045748799586606831355563720971889670060602658e-55,0.0
1,quadrature,173,2,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-34,0.0,-4.8747319675279687498419233064182491444958948020353e-17,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-53,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-53,1.7790784319284655727841459750472013136720026359799e-109,4.1433870235700896911185188481414413166995526678257e-94,0.0,1.6089332330908397180541657081547758563749808855763e-28
1,quadrature,173,2,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-35,0.000000000000009818154408442547796032548482768622879914837059524,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-51,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-51,3.2592055213224269086156830494493349700786985810807e-164,0.0,0.0,0.0
1,quadrature,173,2,mixed,3.8191944239583843196106561850551940864984835370074e-33,1.1171205382375485691551887324662733889876042850309e-34,-4.3617701189265543057018905540961918291632331401234e-35,0.00000000000047817561966336720128721650068197798769574293434332,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-49,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-49,1.2765422668764166473340765011567301043887262432667e-108,1.2363848302117179837927407796153569244359508659599e-56,3.8306367511685035816586426597956559484914293093154e-55,1.0585213448152824852913850547100484674976006466235e-28
1,quadrature,173,2,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-33,0.0,-8.9935868693213566235992871454525538165932031677917e-33,0.0000000000000033973229254066208010442363402364123694848937784717,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-51,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-51,5.3680370580174896471164938155048624450599994229534e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1,quadrature,173,2,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-34,-1.2904668286537198988516835357800054665891290878806e-34,-0.000000000000016343880329087691332952400956920041651218602547838,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-51,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-51,1.7790784319284655727841459750472013136720026359799e-109,4.1433870235700896911185188481414413166995526678257e-94,0.0,1.6089332330908397180541657081547758563749808855763e-28
1,quadrature,173,10,contact_positive,8.9935868693213566235992871454525538165932031677917e-33,0.0,0.0,0.0000000000011390459968257391761285825225043401058275330769514,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-49,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-49,1.8344242711134953692782075486343920161207159212162e-107,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1,quadrature,173,10,contact_negative,-7.5151890277890788224596782996247367508518547018533e-33,0.0,0.0,-0.00000000000095180555899137109238141827222965406103396599580869,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-49,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-49,1.7294388453559262368537321832598812011762099305909e-107,4.7872923550653513191392179406334475710990355590392e-56,7.5377045748799586606831355563720971889670060602658e-55,0.0
1,quadrature,173,10,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-34,0.0,-4.8747319675279687498419233064182491444958948020353e-17,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-53,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-53,1.367218992695095741096879168563004950008984389288e-107,4.1433870235700896911185188481414413166995526678257e-94,0.0,1.6089332330908397180541657081547758563749808855763e-28
1,quadrature,173,10,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-35,0.000000000000009818154408442547796032548482768622879914837059524,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-51,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-51,3.2592055213224269086156830494493349700786985810807e-164,0.0,0.0,0.0
1,quadrature,173,10,mixed,3.8191944239583843196106561850551940864984835370074e-33,1.1171205382375485691551887324662733889876042850309e-34,-4.3617701189265543057018905540961918291632331401234e-35,0.00000000000047817561966336720128721650068197798769574293434332,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-49,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-49,2.1221469886758262375692402277035147412726252493728e-108,1.2363848302117179837927407796153569244359508659599e-56,3.8306367511685035816586426597956559484914293093154e-55,1.0585213448152824852913850547100484674976006466235e-28
1,quadrature,173,10,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-33,0.0,-8.9935868693213566235992871454525538165932031677917e-33,0.0000000000000033973229254066208010442363402364123694848937784717,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-51,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-51,1.8344242711134953692782075486343920161207159212162e-107,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
