model,N,z,chi,t_Gyr,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,konishi_delta_g_inverse2
shift,-1.3958857699065037,3.0385502150465875,138.01729054510326,2.1081027431215738,0.0,0.0,0.012676077142388019,0.012676077142388019,8.594121868877647e-91,8.343246223850163e-91,-0.0001605443925010421,0.0,-0.0,-0.0001605443925010421,1.4722336111971035e-05,1.4722336111971035e-05,1.6150354478463785e-94,1.4816043758445382e-05,0.8223726260465432,0.8295099553343305,0.8234905881088007,-0.0001605443925010421,-0.00016054439250104218
shift,-1.3942757517174535,3.0320533072162776,138.01966734656799,2.1131507077588747,0.0,0.0,0.012658903250047503,0.012658903250047503,8.553599663428703e-91,8.30272401840122e-91,-0.0001603268826135812,0.0,-0.0,-0.0001603268826135812,1.4702389599347515e-05,1.4702389599347515e-05,1.6071913388036307e-94,1.4795842962647142e-05,0.8212513863980807,0.8284321244901881,0.8223748843722377,-0.0001603268826135812,-0.00016032688261358128
shift,-1.3926657335284034,3.025566851109757,138.0220439625238,2.1182104909039308,0.0,0.0,0.01264173129035057,0.01264173129035057,8.513271652243513e-91,8.26239600721603e-91,-0.00016010939720333722,0.0,-0.0,-0.00016010939720333722,1.468244533217669e-05,1.468244533217669e-05,1.5993848213490646e-94,1.4775644787802195e-05,0.8201302921796244,0.8273544067859192,0.8212593062345706,-0.00016010939720333722,-0.0001601093972033372
shift,-1.3910557153393532,3.0190908299130985,138.0244203921282,2.1232821183775474,0.0,0.0,0.01262456126922033,0.01262456126922033,8.473136904383312e-91,8.222261259355828e-91,-0.00015989193634532723,0.0,-0.0,-0.00015989193634532723,1.4662503317337652e-05,1.4662503317337652e-05,1.5916157152725914e-94,1.4755449240753931e-05,0.8190093437710319,0.8262768024613809,0.8201438540805799,-0.00015989193634532723,-0.0001598919363453271
shift,-1.389445697150303,3.0126252268394254,138.02679663453492,2.128365616043978,0.0,0.0,0.012607393192605981,0.012607393192605981,8.433194493372422e-91,8.182318848344939e-91,-0.00015967450011489872,0.0,-0.0,-0.00015967450011489872,1.464256356173979e-05,1.464256356173979e-05,1.583883841228088e-94,1.4735256328375941e-05,0.8178885415538375,0.8251993117575583,0.8190285282967407,-0.00015967450011489872,-0.00015967450011489872
shift,-1.387835678961253,3.006170025128865,138.02917268889408,2.133461009810901,0.0,0.0,0.012590227066481973,0.012590227066481973,8.393443497174736e-91,8.142567852147252e-91,-0.00015945708858771895,0.0,-0.0,-0.00015945708858771895,1.4622626072321818e-05,1.4622626072321818e-05,1.5761890207288455e-94,1.4715066057571069e-05,0.8167678859112,0.8241219349164737,0.8179133292711682,-0.00015945708858771895,-0.0001594570885877189
shift,-1.3862256607722028,2.999725208048508,138.03154855435199,2.1385683256294024,0.0,0.0,0.012573062896849665,0.012573062896849665,8.353882998175983e-91,8.103007353148499e-91,-0.00015923970183979604,0.0,-0.0,-0.00015923970183979604,1.4602690856053708e-05,1.4602690856053708e-05,1.5685310761441377e-94,1.4694878435273327e-05,0.8156473772280068,0.8230446721812384,0.8167982573937267,-0.00015923970183979604,-0.00015923970183979614
shift,-1.3846156425831526,2.9932907588923623,138.03392423005133,2.143687589493951,0.0,0.0,0.012555900689735647,0.012555900689735647,8.314512083158502e-91,8.063636438131018e-91,-0.00015902233994745764,0.0,-0.0,-0.00015902233994745764,1.4582757919934733e-05,1.4582757919934733e-05,1.5609098306943352e-94,1.4674693468445947e-05,0.814527015890769,0.8219675237960657,0.8156833130559186,-0.00015902233994745764,-0.00015902233994745754
shift,-1.3830056243941025,2.9868666609813124,138.03629971513098,2.1488188274423754,0.0,0.0,0.012538740451193199,0.012538740451193199,8.275329843283197e-91,8.024454198255713e-91,-0.00015880500298736942,0.0,-0.0,-0.00015880500298736942,1.456282727099516e-05,1.456282727099516e-05,1.5533251084474146e-94,1.4654511164083074e-05,0.8134068022877123,0.820890490006218,0.8145684966509804,-0.00015880500298736942,-0.00015880500298736926
shift,-1.3813956062050523,2.9804528976630738,138.0386750087261,2.153962065555842,0.0,0.0,0.012521582187301674,0.012521582187301674,8.236335374066941e-91,7.985459729039458e-91,-0.0001585876910365273,0.0,-0.0,-0.0001585876910365273,1.4542898916295547e-05,1.4542898916295547e-05,1.5457767343145826e-94,1.4634331529209048e-05,0.8122867368087388,0.8198135710580974,0.8134538085738429,-0.0001585876910365273,-0.00015858769103652736
shift,-1.379785588016002,2.9740494523121503,138.04105010996807,2.15911732995883,0.0,0.0,0.012504425904166868,0.012504425904166868,8.197527775362344e-91,7.94665213033486e-91,-0.0001583704041722621,0.0,-0.0,-0.0001583704041722621,1.452297286292715e-05,1.452297286292715e-05,1.538264534046359e-94,1.4614154570878833e-05,0.8111668198454506,0.8187367671991808,0.8123392492211537,-0.0001583704041722621,-0.00015837040417226208
shift,-1.3781755698269518,2.967656308329795,138.04342501798445,2.164284646819103,0.0,0.0,0.012487271607921284,0.012487271607921284,8.158906151337217e-91,7.908030506309733e-91,-0.00015815314247224287,0.0,-0.0,-0.00015815314247224287,1.4503049118012254e-05,1.4503049118012254e-05,1.5307883342286053e-94,1.459398029617832e-05,0.8100470517911662,0.8176600786780454,0.8112248189912967,-0.00015815314247224287,-0.00015815314247224295
shift,-1.3765655516379016,2.96127344914396,138.04579973189908,2.1694640423476845,0.0,0.0,0.012470119304723444,0.012470119304723444,8.120469610452229e-91,7.869593965424746e-91,-0.0001579359060144682,0.0,-0.0,-0.0001579359060144682,1.4483127688703352e-05,1.4483127688703352e-05,1.5233479622781935e-94,1.4573808712223532e-05,0.8089274330408762,0.8165835057443677,0.8101105182843447,-0.0001579359060144682,-0.00015793590601446817
shift,-1.3749555334488515,2.9549008582092586,138.04817425083195,2.1746555427988348,0.0,0.0,0.012452969000758944,0.012452969000758944,8.082217265442434e-91,7.83134162041495e-91,-0.00015771869487727957,0.0,-0.0,-0.00015771869487727957,1.4463208582184394e-05,1.4463208582184394e-05,1.5159432464394344e-94,1.4553639826161838e-05,0.8078079639913127,0.8155070486489637,0.8089963475021302,-0.00015771869487727957,-0.00015771869487727974
shift,-1.3733455152598013,2.948538519006921,138.05054857389916,2.1798591744700153,0.0,0.0,0.012435820702240462,0.012435820702240462,8.044148233296488e-91,7.793272588269005e-91,-0.00015750150913936147,0.0,-0.0,-0.00015750150913936147,1.444329180567077e-05,1.444329180567077e-05,1.5085740157800534e-94,1.4533473645171986e-05,0.8066886450409475,0.8144307076437214,0.8078823070482446,-0.00015750150913936147,-0.00015750150913936163
shift,-1.3717354970707512,2.9421864150447523,138.05292270021312,2.185074963701864,0.0,0.0,0.012418674415406696,0.012418674415406696,8.006261635233776e-91,7.755385990206293e-91,-0.00015728434887972794,0.0,-0.0,-0.00015728434887972794,1.4423377366408098e-05,1.4423377366408098e-05,1.501240100186762e-94,1.4513310176462827e-05,0.8055694765899251,0.8133544829816804,0.80676839732797,-0.00015728434887972794,-0.000157284348879728
shift,-1.370125478881701,2.935844529857087,138.05529662888225,2.1903029368781666,0.0,0.0,0.01240153014652403,0.01240153014652403,7.968556596687505e-91,7.717680951660022e-91,-0.00015706721417774367,0.0,-0.0,-0.00015706721417774367,1.4403465271674144e-05,1.4403465271674144e-05,1.4939413303619847e-94,1.4493149427275295e-05,0.8044504590401689,0.8122783749169922,0.8056546187483865,-0.00015706721417774367,-0.00015706721417774376
shift,-1.3685154606926508,2.9295128470047507,138.05767035901113,2.195543120425822,0.0,0.0,0.012384387901885886,0.012384387901885886,7.931032247282911e-91,7.680156602255427e-91,-0.00015685010511311577,0.0,-0.0,-0.00015685010511311577,1.4383555528778086e-05,1.4383555528778086e-05,1.4866775378196417e-94,1.4472991404881617e-05,0.8033315927953416,0.8112023837049306,0.8045409717183314,-0.00015685010511311577,-0.0001568501051131159
shift,-1.3669054425036005,2.923191350075012,138.0600438897005,2.200795540814815,0.0,0.0,0.01236724768781254,0.01236724768781254,7.893687720816484e-91,7.642812075789e-91,-0.00015663302176589143,0.0,-0.0,-0.00015663302176589143,1.4363648145060276e-05,1.4363648145060276e-05,1.479448554881126e-94,1.4452836116585117e-05,0.8022128782608303,0.8101265096019078,0.8034274566483857,-0.00015663302176589143,-0.0001566330217658913
shift,-1.3652954243145503,2.9168800226815472,138.06241722004717,2.206060224558178,0.0,0.0,0.01235010951065172,0.01235010951065172,7.856522155237062e-91,7.605646510209578e-91,-0.00015641596421646568,0.0,-0.0,-0.00015641596421646568,1.4343743127892965e-05,1.4343743127892965e-05,1.472254214671644e-94,1.4432683569720913e-05,0.8010943158437872,0.8090507528654589,0.8023140739509144,-0.00015641596421646568,-0.00015641596421646557
shift,-1.3636854061255002,2.910578848464391,138.06479034914403,2.2113371982119654,0.0,0.0,0.012332973376778604,0.012332973376778604,7.819534692625707e-91,7.568659047598223e-91,-0.00015619893254558096,0.0,-0.0,-0.00015619893254558096,1.4323840484680272e-05,1.4323840484680272e-05,1.46509435111632e-94,1.4412533771655887e-05,0.7999759059531281,0.807975113754268,0.8012008240400654,-0.00015619893254558096,-0.00015619893254558096
shift,-1.36207538793645,2.9042878110898958,138.06716327608007,2.2166264883752116,0.0,0.0,0.01231583929259581,0.01231583929259581,7.782724479175638e-91,7.531848834148154e-91,-0.00015598192683432744,0.0,-0.0,-0.00015598192683432744,1.430394022285819e-05,1.430394022285819e-05,1.457968798936311e-94,1.4392386729788711e-05,0.7988576489995329,0.8068995925281672,0.8000877073317694,-0.00015598192683432744,-0.00015598192683432735
shift,-1.3604653697473998,2.8980068942506927,138.06953599994034,2.221928121689901,0.0,0.0,0.012298707264533207,0.012298707264533207,7.74609066517187e-91,7.495215020144387e-91,-0.00015576494716414035,0.0,-0.0,-0.00015576494716414035,1.428404234989436e-05,1.428404234989436e-05,1.4508773936448658e-94,1.437224245154958e-05,0.7977395453954313,0.8058241894481125,0.798974724243727,-0.00015576494716414035,-0.00015576494716414016
shift,-1.3588553515583497,2.8917360816656457,138.0719085198059,2.2272421248409295,0.0,0.0,0.012281577299048892,0.012281577299048892,7.709632404973538e-91,7.458756759946054e-91,-0.00015554799361681244,0.0,-0.0,-0.00015554799361681244,1.4264146873289207e-05,1.4264146873289207e-05,1.4438199715439023e-94,1.4352100944401407e-05,0.7966215955550695,0.8047489047762447,0.797861875195473,-0.00015554799361681244,-0.00015554799361681236
shift,-1.3572453333692995,2.88547535707981,138.07428083475386,2.2325685245560662,0.0,0.0,0.01226444940262843,0.01226444940262843,7.673348856992382e-91,7.422473211964898e-91,-0.0001553310662744844,0.0,-0.0,-0.0001553310662744844,1.424425380057506e-05,1.424425380057506e-05,1.4367963697198443e-94,1.4331962215838868e-05,0.795503799894456,0.8036737387758283,0.7967491606083266,-0.0001553310662744844,-0.00015533106627448452
shift,-1.3556353151802494,2.8792247042643924,138.0766529438573,2.2379073476059195,0.0,0.0,0.012247323581785602,0.012247323581785602,7.637239183674835e-91,7.386363538647351e-91,-0.00015511416521965413,0.0,-0.0,-0.00015511416521965413,1.4224363139317014e-05,1.4224363139317014e-05,1.4298064260401523e-94,1.4311826273389332e-05,0.7943861588314145,0.802598691711312,0.7956365809054393,-0.00015511416521965413,-0.00015511416521965407
shift,-1.3540252969911992,2.872984107016705,138.07902484618543,2.2432586208038927,0.0,0.0,0.01223019984306142,0.01223019984306142,7.601302551480287e-91,7.350426906452803e-91,-0.0001548972905351646,0.0,-0.0,-0.0001548972905351646,1.4204474897111795e-05,1.4204474897111795e-05,1.422849979149117e-94,1.4291693124611672e-05,0.7932686727855177,0.8015237638483054,0.7945241365117328,-0.0001548972905351646,-0.00015489729053516464
shift,-1.352415278802149,2.8667535491601273,138.08139654080327,2.248622371006149,0.0,0.0,0.012213078193025962,0.012213078193025962,7.56553813086548e-91,7.314662485837996e-91,-0.0001546804423042268,0.0,-0.0,-0.0001546804423042268,1.4184589081589879e-05,1.4184589081589879e-05,1.415926868464837e-94,1.4271562777098424e-05,0.7921513421782058,0.8004489554535774,0.7934118278540158,-0.0001546804423042268,-0.0001546804423042269
shift,-1.350805260613099,2.8605330145440613,138.0837680267719,2.253998625111567,0.0,0.0,0.012195958638276905,0.012195958638276905,7.529945096262124e-91,7.279069451234641e-91,-0.00015446362061040126,0.0,-0.0,-0.00015446362061040126,1.4164705700413801e-05,1.4164705700413801e-05,1.4090369341748882e-94,1.4251435238474062e-05,0.7910341674326927,0.7993742667950692,0.7922996553608904,-0.00015446362061040126,-0.00015446362061040131
shift,-1.3491952424240488,2.854322487043892,138.0861393031484,2.2593874100617017,0.0,0.0,0.01217884118544017,0.01217884118544017,7.494522626058881e-91,7.243646981031398e-91,-0.00015424682553760627,0.0,-0.0,-0.00015424682553760627,1.41448247612789e-05,1.41448247612789e-05,1.402180017232833e-94,1.4231310516395755e-05,0.789917148974007,0.7982996981419063,0.7911876194627938,-0.00015424682553760627,-0.00015424682553760613
shift,-1.3475852242349984,2.848121950560943,138.08851036898568,2.264788752840738,0.0,0.0,0.012161725841170508,0.012161725841170508,7.459269902583451e-91,7.208394257555967e-91,-0.00015403005717012526,0.0,-0.0,-0.00015403005717012526,1.4124946271913995e-05,1.4124946271913995e-05,1.395355959354755e-94,1.421118861855405e-05,0.7888002872290293,0.797225249764398,0.7900757205920359,-0.00015403005717012526,-0.00015403005717012523
shift,-1.3459752060459482,2.8419313890224385,138.09088122333264,2.27020268047545,0.0,0.0,0.012144612612150897,0.012144612612150897,7.424186112082176e-91,7.173310467054692e-91,-0.00015381331559259908,0.0,-0.0,-0.00015381331559259908,1.4105070240080685e-05,1.4105070240080685e-05,1.3885646030153103e-94,1.4191069552672165e-05,0.7876835826264542,0.7961509219340387,0.7889639591827597,-0.00015381331559259908,-0.00015381331559259891
shift,-1.344365187856898,2.8357507863814573,138.0932518652341,2.275629220035155,0.0,0.0,0.01212750150509294,0.01212750150509294,7.389270444701881e-91,7.138394799674398e-91,-0.0001535966008900312,0.0,-0.0,-0.0001535966008900312,1.4085196673573825e-05,1.4085196673573825e-05,1.381805791444211e-94,1.4170953326506444e-05,0.7865670355968155,0.7950767149235055,0.7878523356709689,-0.0001535966008900312,-0.00015359660089003135
shift,-1.342755169667848,2.8295801266168934,138.09562229373074,2.281068398631668,0.0,0.0,0.01211039252673685,0.01211039252673685,7.354522094470938e-91,7.103646449443454e-91,-0.00015337991314778743,0.0,-0.0,-0.00015337991314778743,1.406532558022148e-05,1.406532558022148e-05,1.37507936862256e-94,1.415083994784635e-05,0.7854506465724846,0.7940026290066848,0.7867408504945246,-0.00015337991314778743,-0.00015337991314778738
shift,-1.3411451514787978,2.823419393733415,138.09799250785912,2.2865202434192557,0.0,0.0,0.012093285683852076,0.012093285683852076,7.319940259281686e-91,7.069064614254203e-91,-0.00015316325245160384,0.0,-0.0,-0.00015316325245160384,1.4045456967885691e-05,1.4045456967885691e-05,1.3683851792794495e-94,1.4130729424515191e-05,0.7843344159877116,0.7929286644586334,0.7856295040931882,-0.00015316325245160384,-0.00015316325245160373
shift,-1.3395351332897476,2.817268571761422,138.1003625066517,2.2919847815945853,0.0,0.0,0.01207618098323648,0.01207618098323648,7.285524140870016e-91,7.034648495842533e-91,-0.00015294661888757633,0.0,-0.0,-0.00015294661888757633,1.4025590844461478e-05,1.4025590844461478e-05,1.3617230688880058e-94,1.4110621764369155e-05,0.7832183442785715,0.791854821555654,0.7845182969085658,-0.00015294661888757633,-0.00015294661888757638
shift,-1.3379251151006974,2.8111276447570055,138.10273228913675,2.2974620403966797,0.0,0.0,0.012059078431717137,0.012059078431717137,7.251272944798381e-91,7.000397299770898e-91,-0.00015273001254217084,0.0,-0.0,-0.00015273001254217084,1.4005727217877802e-05,1.4005727217877802e-05,1.3550928836621038e-94,1.4090516975298229e-05,0.7821024318830163,0.7907811005752202,0.7834072293841622,-0.00015273001254217084,-0.00015273001254217082
shift,-1.3363150969116473,2.804996596801905,138.10510185433841,2.302952047106866,0.0,0.0,0.012041978036150336,0.012041978036150336,7.217185880437211e-91,6.966310235409728e-91,-0.00015251343350222328,0.0,-0.0,-0.00015251343350222328,1.398586609609755e-05,1.398586609609755e-05,1.3484944705527667e-94,1.4070415065226229e-05,0.7809866792408747,0.7897075017960382,0.7822963019653797,-0.00015251343350222328,-0.00015251343350222336
shift,-1.334705078722597,2.7988754120034676,138.1074712012766,2.3084548290487255,0.0,0.0,0.012024879803421585,0.012024879803421585,7.183262160946442e-91,6.932386515918958e-91,-0.00015229688185493964,0.0,-0.0,-0.00015229688185493964,1.3966007487117537e-05,1.3966007487117537e-05,1.3419276772445923e-94,1.4050316042110779e-05,0.7798710867938523,0.7886340254980085,0.7811855150995184,-0.00015229688185493964,-0.00015229688185493975
shift,-1.3330950605335468,2.7927640744946105,138.10984032896707,2.3139704135880375,0.0,0.0,0.012007783740445798,0.012007783740445798,7.149501003257528e-91,6.898625358230044e-91,-0.00015208035768789828,0.0,-0.0,-0.00015208035768789828,1.3946151398968744e-05,1.3946151398968744e-05,1.3353923521522683e-94,1.4030219913943529e-05,0.778755654985544,0.78756067196229,0.7800748692357893,-0.00015208035768789828,-0.00015208035768789845
shift,-1.3314850423444966,2.7866625684337736,138.11220923642134,2.3194988281327333,0.0,0.0,0.011990689854167088,0.011990689854167088,7.115901628054737e-91,6.865025983027253e-91,-0.0001518638610890475,0.0,-0.0,-0.0001518638610890475,1.392629783971605e-05,1.392629783971605e-05,1.3288883444169547e-94,1.401012668874993e-05,0.7776403842614197,0.7864874414712234,0.7789643648252997,-0.0001518638610890475,-0.0001518638610890476
shift,-1.3298750241554465,2.7805708780048817,138.11457792264673,2.3250401001328376,0.0,0.0,0.011973598151559189,0.011973598151559189,7.082463259757734e-91,6.83158761473025e-91,-0.0001516473921467106,0.0,-0.0,-0.0001516473921467106,1.3906446817458747e-05,1.3906446817458747e-05,1.3224155039029106e-94,1.3990036374589696e-05,0.7765252750688518,0.785414334308419,0.7778540023210817,-0.0001516473921467106,-0.00015164739214671054
