phase,chi,U_eV4,tree_ratio,loop_ratio,total_ratio,scalar_log_parameter
zero,138.11220923642134,2.4074113610617054e-14,1.6654890684636541e-06,2.056004343877619e-06,3.721493412341273e-06,3.6340372776770016e-23
zero,138.11457792264673,2.3960335285962238e-14,1.6694387654283625e-06,2.060880145388542e-06,3.7303189108169047e-06,3.6340372776770016e-23
zero,138.11694638664628,2.384710529575976e-14,1.6733974572026377e-06,2.065767050765526e-06,3.7391645079681636e-06,3.6340372776770016e-23
zero,138.11931462741882,2.373442099584193e-14,1.6773651616747756e-06,2.070665082091221e-06,3.7480302437659965e-06,3.6340372776770016e-23
zero,138.12168264395888,2.3622279754792405e-14,1.6813418967502643e-06,2.0755742614695025e-06,3.7569161582197673e-06,3.6340372776770016e-23
zero,138.12405043525666,2.351067895388392e-14,1.685327680351686e-06,2.080494611025347e-06,3.765822291377033e-06,3.6340372776770016e-23
zero,138.12641800029814,2.3399615987012314e-14,1.6893225304187613e-06,2.0854261529048882e-06,3.7747486833236493e-06,3.6340372776770016e-23
zero,138.12878533806494,2.328908826064027e-14,1.6933264649080583e-06,2.0903689092750575e-06,3.7836953741831156e-06,3.6340372776770016e-23
zero,138.13115244753433,2.317909319373594e-14,1.6973395017928928e-06,2.095322902323461e-06,3.792662404116354e-06,3.6340372776770016e-23
zero,138.13351932767927,2.3069628217710603e-14,1.7013616590632713e-06,2.100288154258309e-06,3.80164981332158e-06,3.6340372776770016e-23
zero,138.1358859774683,2.29606907763618e-14,1.705392954725645e-06,2.105264687308112e-06,3.810657642033757e-06,3.6340372776770016e-23
zero,138.1382523958656,2.2852278325810303e-14,1.7094334068029018e-06,2.1102525237216723e-06,3.819685930524574e-06,3.6340372776770016e-23
zero,138.140618581831,2.274438833444251e-14,1.7134830333341631e-06,2.1152516857678306e-06,3.8287347191019935e-06,3.6340372776770016e-23
zero,138.14298453431985,2.2637018282851886e-14,1.71754185237463e-06,2.120262195735279e-06,3.837804048109909e-06,3.6340372776770016e-23
zero,138.14535025228312,2.2530165663776746e-14,1.7216098819955707e-06,2.1252840759325423e-06,3.846893957928113e-06,3.6340372776770016e-23
zero,138.14771573466732,2.2423827982046125e-14,1.7256871402840178e-06,2.1303173486876086e-06,3.856004488971627e-06,3.6340372776770016e-23
zero,138.15008098041446,2.231800275451945e-14,1.7297736453427044e-06,2.135362036347845e-06,3.865135681690549e-06,3.6340372776770016e-23
zero,138.15244598846215,2.2212687510026498e-14,1.7338694152900054e-06,2.1404181612799304e-06,3.874287576569936e-06,3.6340372776770016e-23
zero,138.15481075774346,2.2107879789312793e-14,1.7379744682596739e-06,2.145485745869526e-06,3.8834602141292e-06,3.6340372776770016e-23
zero,138.15717528718696,2.2003577144981373e-14,1.7420888224007276e-06,2.150564812521137e-06,3.892653634921865e-06,3.6340372776770016e-23
zero,138.1595395757167,2.1899777141433653e-14,1.746212495877386e-06,2.1556553836580366e-06,3.901867879535422e-06,3.6340372776770016e-23
zero,138.16190362225223,2.179647735481431e-14,1.75034550686885e-06,2.16075748172199e-06,3.91110298859084e-06,3.6340372776770016e-23
zero,138.16426742570846,2.1693675372955177e-14,1.7544878735691393e-06,2.165871129173057e-06,3.9203590027421964e-06,3.6340372776770016e-23
zero,138.16663098499583,2.159136879531569e-14,1.7586396141870697e-06,2.170996348489562e-06,3.929635962676631e-06,3.6340372776770016e-23
zero,138.1689942990201,2.1489555232932254e-14,1.762800746945886e-06,2.1761331621676427e-06,3.9389339091135284e-06,3.6340372776770016e-23
zero,138.1713573666825,2.1388232308356802e-14,1.7669712900833381e-06,2.181281592721342e-06,3.94825288280468e-06,3.6340372776770016e-23
zero,138.17372018687962,2.1287397655604222e-14,1.7711512618514087e-06,2.1864416626822733e-06,3.957592924533682e-06,3.6340372776770016e-23
zero,138.17608275850338,2.118704892009636e-14,1.775340680516192e-06,2.1916133945994706e-06,3.966954075115662e-06,3.6340372776770016e-23
zero,138.17844508044112,2.108718375860634e-14,1.779539564357763e-06,2.196796811039226e-06,3.976336375396989e-06,3.6340372776770016e-23
zero,138.18080715157546,2.0987799839205493e-14,1.7837479316699547e-06,2.201991934584816e-06,3.985739866254771e-06,3.6340372776770016e-23
zero,138.18316897078435,2.0888894841208188e-14,1.7879658007602298e-06,2.2071987878363436e-06,3.995164588596573e-06,3.6340372776770016e-23
zero,138.18553053694106,2.079046645511572e-14,1.7921931899496003e-06,2.2124173934106353e-06,4.004610583360235e-06,3.6340372776770016e-23
zero,138.18789184891412,2.0692512382565243e-14,1.7964301175723427e-06,2.2176477739408958e-06,4.014077891513238e-06,3.6340372776770016e-23
zero,138.19025290556735,2.0595030336274176e-14,1.800676601975924e-06,2.2228899520766102e-06,4.023566554052534e-06,3.6340372776770016e-23
zero,138.1926137057598,2.049801803998726e-14,1.8049326615208095e-06,2.2281439504833114e-06,4.033076612004121e-06,3.6340372776770016e-23
zero,138.19497424834583,2.0401473228422715e-14,1.809198314580335e-06,2.23340979184242e-06,4.0426081064227554e-06,3.6340372776770016e-23
zero,138.19733453217495,2.0305393647219797e-14,1.8134735795405144e-06,2.2386874988510077e-06,4.052161078391522e-06,3.6340372776770016e-23
zero,138.19969455609183,2.0209777052890046e-14,1.817758474799701e-06,2.243977094221378e-06,4.0617355690210794e-06,3.6340372776770016e-23
zero,138.20205431893646,2.0114621212754975e-14,1.822053018768858e-06,2.249278600681403e-06,4.071331619450261e-06,3.6340372776770016e-23
zero,138.20441381954393,2.0019923904903633e-14,1.8263572298709559e-06,2.2545920409737744e-06,4.08094927084473e-06,3.6340372776770016e-23
zero,138.20677305674445,1.9925682918137652e-14,1.8306711265409336e-06,2.2599174378559617e-06,4.090588564396896e-06,3.6340372776770016e-23
zero,138.20913202936347,1.9831896051915544e-14,1.834994727225711e-06,2.265254814100223e-06,4.100249541325934e-06,3.6340372776770016e-23
zero,138.21149073622146,1.9738561116308566e-14,1.8393280503836833e-06,2.2706041924929824e-06,4.109932242876666e-06,3.6340372776770016e-23
zero,138.2138491761341,1.9645675931942098e-14,1.8436711144848845e-06,2.2759655958350323e-06,4.119636710319917e-06,3.6340372776770016e-23
zero,138.21620734791202,1.9553238329951922e-14,1.8480239380104784e-06,2.2813390469409046e-06,4.1293629849513825e-06,3.6340372776770016e-23
zero,138.2185652503611,1.9461246151925096e-14,1.8523865394529746e-06,2.286724568639136e-06,4.139111108092111e-06,3.6340372776770016e-23
zero,138.22092288228217,1.936969724985887e-14,1.8567589373156087e-06,2.2921221837715066e-06,4.1488811210871154e-06,3.6340372776770016e-23
zero,138.2232802424711,1.9278589486103198e-14,1.861141150112502e-06,2.2975319151932322e-06,4.1586730653057345e-06,3.6340372776770016e-23
zero,138.22563732971886,1.9187920733313457e-14,1.8655331963683557e-06,2.3029537857725912e-06,4.168486982140947e-06,3.6340372776770016e-23
zero,138.22799414281135,1.90976888744023e-14,1.8699350946181919e-06,2.308387818390601e-06,4.178322913008793e-06,3.6340372776770016e-23
zero,138.23035068052948,1.900789180248842e-14,1.874346863407244e-06,2.3138340359408864e-06,4.188180899348131e-06,3.6340372776770016e-23
zero,138.23270694164918,1.8918527420845627e-14,1.8787685212908611e-06,2.319292461329558e-06,4.198060982620419e-06,3.6340372776770016e-23
zero,138.23506292494133,1.8829593642856485e-14,1.8832000868341823e-06,2.3247631174748137e-06,4.207963204308996e-06,3.6340372776770016e-23
zero,138.2374186291717,1.874108839196397e-14,1.8876415786119324e-06,2.3302460273066835e-06,4.217887605918615e-06,3.6340372776770016e-23
zero,138.23977405310106,1.8653009601621247e-14,1.892093015208305e-06,2.3357412137668865e-06,4.227834228975191e-06,3.6340372776770016e-23
zero,138.24212919548503,1.8565355215242768e-14,1.8965544152168048e-06,2.341248699808637e-06,4.237803115025441e-06,3.6340372776770016e-23
zero,138.2444840550742,1.847812318615773e-14,1.9010257972399746e-06,2.3467685083963054e-06,4.2477943056362795e-06,3.6340372776770016e-23
zero,138.24683863061392,1.8391311477563718e-14,1.9055071798891215e-06,2.352300662505082e-06,4.257807842394204e-06,3.6340372776770016e-23
zero,138.24919292084456,1.8304918062473252e-14,1.90999858178442e-06,2.3578451851211037e-06,4.267843766905524e-06,3.6340372776770016e-23
zero,138.25154692450118,1.821894092367524e-14,1.914500021554254e-06,2.363402099240642e-06,4.277902120794896e-06,3.6340372776770016e-23
zero,138.2539006403138,1.8133378053678862e-14,1.9190115178354844e-06,2.368971427870432e-06,4.287982945705917e-06,3.6340372776770016e-23
zero,138.25625406700712,1.8048227454673346e-14,1.9235330892728915e-06,2.3745531940269872e-06,4.298086283299878e-06,3.6340372776770016e-23
zero,138.25860720330076,1.796348713847756e-14,1.928064754519169e-06,2.3801474207365866e-06,4.308212175255755e-06,3.6340372776770016e-23
zero,138.26096004790907,1.7879155126493997e-14,1.9326065322346907e-06,2.3857541310349933e-06,4.3183606632696844e-06,3.6340372776770016e-23
zero,138.26331259954114,1.7795229449665005e-14,1.9371584410871743e-06,2.391373347967035e-06,4.328531789054209e-06,3.6340372776770016e-23
zero,138.26566485690083,1.771170814842413e-14,1.9417204997516074e-06,2.397005094586514e-06,4.338725594338121e-06,3.6340372776770016e-23
zero,138.26801681868673,1.762858927265075e-14,1.946292726910017e-06,2.4026493939559216e-06,4.348942120865939e-06,3.6340372776770016e-23
zero,138.27036848359214,1.7545870881625937e-14,1.950875141251175e-06,2.408306269146078e-06,4.359181410397253e-06,3.6340372776770016e-23
zero,138.27271985030507,1.7463551043984518e-14,1.9554677614705277e-06,2.4139757432360396e-06,4.369443504706567e-06,3.6340372776770016e-23
zero,138.27507091750815,1.7381627837674326e-14,1.960070606269733e-06,2.419657839312533e-06,4.379728445582266e-06,3.6340372776770016e-23
zero,138.2774216838788,1.7300099349903783e-14,1.9646836943568625e-06,2.425352580470203e-06,4.390036274827065e-06,3.6340372776770016e-23
zero,138.27977214808894,1.721896367710748e-14,1.9693070444456038e-06,2.431059989810624e-06,4.400367034256228e-06,3.6340372776770016e-23
zero,138.2821223088052,1.7138218924892255e-14,1.9739406752555694e-06,2.436780090442688e-06,4.410720765698257e-06,3.6340372776770016e-23
zero,138.28447216468882,1.705786320799922e-14,1.978584605511717e-06,2.4425129054818834e-06,4.4210975109936005e-06,3.6340372776770016e-23
zero,138.28682171439564,1.697789465025425e-14,1.983238853944435e-06,2.448258458050404e-06,4.431497311994839e-06,3.6340372776770016e-23
zero,138.28917095657607,1.689831138452943e-14,1.987903439289014e-06,2.4540167712764937e-06,4.441920210565507e-06,3.6340372776770016e-23
zero,138.29151988987505,1.681911155269785e-14,1.9925783802855027e-06,2.4597878682942713e-06,4.452366248579774e-06,3.6340372776770016e-23
zero,138.29386851293214,1.674029330558675e-14,1.9972636956786822e-06,2.465571772243698e-06,4.462835467922381e-06,3.6340372776770016e-23
zero,138.29621682438136,1.6661854802939516e-14,2.001959404217529e-06,2.471368506269913e-06,4.473327910487442e-06,3.6340372776770016e-23
zero,138.29856482285126,1.6583794213370172e-14,2.0066655246551208e-06,2.4771780935231185e-06,4.483843618178239e-06,3.6340372776770016e-23
zero,138.30091250696495,1.6506109714318154e-14,2.0113820757485537e-06,2.4830005571584786e-06,4.494382632907032e-06,3.6340372776770016e-23
zero,138.30325987533993,1.6428799492010866e-14,2.016109076258393e-06,2.488835920335438e-06,4.504944996593831e-06,3.6340372776770016e-23
zero,138.30560692658824,1.6351861741416927e-14,2.020846544948696e-06,2.494684206217754e-06,4.51553075116645e-06,3.6340372776770016e-23
zero,138.3079536593163,1.6275294666207237e-14,2.025594500586575e-06,2.5005454379729533e-06,4.526139938559528e-06,3.6340372776770016e-23
zero,138.31030007212502,1.619909647870964e-14,2.0303529619421573e-06,2.5064196387722875e-06,4.536772600714445e-06,3.6340372776770016e-23
zero,138.31264616360968,1.6123265399870315e-14,2.0351219477881505e-06,2.5123068317901902e-06,4.547428779578341e-06,3.6340372776770016e-23
zero,138.31499193236,1.6047799659210764e-14,2.0399014768996773e-06,2.5182070402040786e-06,4.558108517103756e-06,3.6340372776770016e-23
zero,138.31733737696,1.5972697494785873e-14,2.0446915680540674e-06,2.5241202871940943e-06,4.568811855248162e-06,3.6340372776770016e-23
zero,138.31968249598822,1.589795715314316e-14,2.049492240030583e-06,2.530046595942762e-06,4.5795388359733445e-06,3.6340372776770016e-23
zero,138.32202728801738,1.5823576889283068e-14,2.0543035116100785e-06,2.5359859896345757e-06,4.590289501244654e-06,3.6340372776770016e-23
zero,138.3243717516146,1.5749554966617644e-14,2.0591254015747877e-06,2.5419384914557297e-06,4.601063893030518e-06,3.6340372776770016e-23
zero,138.32671588534134,1.567588965692677e-14,2.063957928708269e-06,2.5479041245940546e-06,4.611862053302324e-06,3.6340372776770016e-23
zero,138.32905968775333,1.5602579240323516e-14,2.0688011117947802e-06,2.553882912238243e-06,4.6226840240330236e-06,3.6340372776770016e-23
zero,138.33140315740056,1.5529622005209858e-14,2.073654969619279e-06,2.5598748775778536e-06,4.633529847197133e-06,3.6340372776770016e-23
zero,138.33374629282733,1.5457016248237048e-14,2.078519520967144e-06,2.5658800438029622e-06,4.644399564770107e-06,3.6340372776770016e-23
zero,138.3360890925722,1.5384760274266232e-14,2.0833947846238825e-06,2.571898434103806e-06,4.6552932187276884e-06,3.6340372776770016e-23
zero,138.33843155516786,1.5312852396331785e-14,2.0882807793746637e-06,2.5779300716702032e-06,4.6662108510448665e-06,3.6340372776770016e-23
zero,138.34077367914134,1.5241290935596166e-14,2.0931775240044413e-06,2.5839749796917067e-06,4.677152503696148e-06,3.6340372776770016e-23
zero,138.34311546301382,1.5170074221314538e-14,2.0980850372974226e-06,2.5900331813569475e-06,4.68811821865437e-06,3.6340372776770016e-23
zero,138.3454569053006,1.509920059079696e-14,2.1030033380367126e-06,2.596104699853196e-06,4.699108037889909e-06,3.6340372776770016e-23
zero,138.34779800451128,1.502866838936471e-14,2.1079324450043724e-06,2.602189558366434e-06,4.710122003370806e-06,3.6340372776770016e-23
zero,138.35013875914944,1.4958475970317143e-14,2.1128723769807615e-06,2.6082877800805433e-06,4.721160157061305e-06,3.6340372776770016e-23
zero,138.35247916771297,1.4888621694887593e-14,2.117823152744655e-06,2.6143993881774477e-06,4.732222540922102e-06,3.6340372776770016e-23
zero,138.35481922869374,1.4819103932210558e-14,2.1227847910725783e-06,2.6205244058362973e-06,4.7433091969088755e-06,3.6340372776770016e-23
zero,138.35715894057782,1.4749921059278866e-14,2.127757310738864e-06,2.6266628562335314e-06,4.754420166972395e-06,3.6340372776770016e-23
zero,138.35949830184526,1.4681071460910307e-14,2.1327407305150393e-06,2.632814762542129e-06,4.765555493057168e-06,3.6340372776770016e-23
zero,138.36183731097026,1.4612553529706064e-14,2.1377350691698186e-06,2.6389801479315958e-06,4.776715217101414e-06,3.6340372776770016e-23
zero,138.36417596642104,1.454436566601435e-14,2.142740345468734e-06,2.645159035567508e-06,4.7878993810362425e-06,3.6340372776770016e-23
zero,138.36651426665986,1.447650627789422e-14,2.147756578173753e-06,2.651351448611044e-06,4.799108026784797e-06,3.6340372776770016e-23
zero,138.368852210143,1.4408973781077064e-14,2.152783786043091e-06,2.6575574102187467e-06,4.810341196261838e-06,3.6340372776770016e-23
zero,138.37118979532073,1.434176659892912e-14,2.15782198783095e-06,2.6637769435422084e-06,4.821598931373159e-06,3.6340372776770016e-23
zero,138.3735270206373,1.427488316241746e-14,2.162871202287014e-06,2.6700100717274404e-06,4.832881274014455e-06,3.6340372776770016e-23
zero,138.37586388453096,1.4208321910070378e-14,2.167931448156373e-06,2.6762568179147863e-06,4.84418826607116e-06,3.6340372776770016e-23
zero,138.3782003854339,1.4142081287940489e-14,2.173002744179258e-06,2.682517205238588e-06,4.855519949417846e-06,3.6340372776770016e-23
zero,138.38053652177226,1.4076159749571183e-14,2.178085109090531e-06,2.6887912568265623e-06,4.866876365917093e-06,3.6340372776770016e-23
zero,138.38287229196604,1.4010555755960022e-14,2.1831785616194163e-06,2.6950789957994652e-06,4.878257557418882e-06,3.6340372776770016e-23
zero,138.3852076944292,1.3945267775520714e-14,2.1882831204893534e-06,2.7013804452709114e-06,4.889663565760265e-06,3.6340372776770016e-23
zero,138.38754272756958,1.3880294284048503e-14,2.1933988044176037e-06,2.7076956283468894e-06,4.9010944327644935e-06,3.6340372776770016e-23
zero,138.38987738978886,1.3815633764685662e-14,2.1985256321148526e-06,2.714024568125269e-06,4.912550200240121e-06,3.6340372776770016e-23
zero,138.39221167948267,1.3751284707882482e-14,2.2036636222851813e-06,2.720367287695768e-06,4.92403090998095e-06,3.6340372776770016e-23
zero,138.39454559504037,1.368724561136705e-14,2.2088127936253547e-06,2.7267238101390716e-06,4.935536603764426e-06,3.6340372776770016e-23
zero,138.3968791348452,1.3623514980106573e-14,2.2139731648247894e-06,2.733094158526795e-06,4.9470673233515845e-06,3.6340372776770016e-23
zero,138.39921229727415,1.3560091326274332e-14,2.2191447545650853e-06,2.7394783559209033e-06,4.958623110485989e-06,3.6340372776770016e-23
zero,138.40154508069813,1.3496973169211423e-14,2.2243275815199944e-06,2.745876425373673e-06,4.970204006893668e-06,3.6340372776770016e-23
zero,138.40387748348166,1.3434159035398655e-14,2.2295216643545653e-06,2.752288389926637e-06,4.981810054281203e-06,3.6340372776770016e-23
zero,138.40620950398315,1.3371647458415537e-14,2.2347270217253635e-06,2.7587142726108556e-06,4.993441294336219e-06,3.6340372776770016e-23
zero,138.4085411405547,1.3309436978909435e-14,2.239943672279862e-06,2.7651540964461663e-06,5.0050977687260285e-06,3.6340372776770016e-23
zero,138.4108723915421,1.3247526144561056e-14,2.2451716346561515e-06,2.771607884440821e-06,5.0167795190969725e-06,3.6340372776770016e-23
zero,138.41320325528497,1.3185913510050078e-14,2.2504109274826457e-06,2.778075659591129e-06,5.028486587073775e-06,3.6340372776770016e-23
zero,138.41553373011652,1.3124597637020984e-14,2.2556615693777857e-06,2.784557444881087e-06,5.040219014258873e-06,3.6340372776770016e-23
zero,138.41786381436367,1.3063577094051294e-14,2.260923578949548e-06,2.7910532632817742e-06,5.051976842231322e-06,3.6340372776770016e-23
zero,138.420193506347,1.3002850456616198e-14,2.266196974795274e-06,2.7975631377511396e-06,5.063760112546414e-06,3.6340372776770016e-23
